link,d_total,d_after900,d_stop,ttt_nc,ttt_h0,length,lanes,is_conn
1220006801,0.1569444444444446,0.17222222222222236,0.0,5.430555555555554,5.587499999999999,210.6,2,False
380,0.15555555555555586,0.14166666666666694,0.0,2.3111111111111096,2.4666666666666655,745.3,1,False
1210008401,0.14999999999999916,0.1819444444444437,0.16250000000000003,20.433333333333334,20.583333333333332,148.0,5,False
1210014303,0.14305555555555544,0.15416666666666656,0.09444444444444444,6.476388888888888,6.619444444444443,302.2,4,False
1220013700,0.14027777777777747,0.12916666666666649,0.06944444444444445,1.372222222222221,1.5124999999999984,221.9,2,False
1220012102,0.1375000000000002,0.14166666666666677,0.09027777777777778,1.5527777777777763,1.6902777777777764,85.5,2,False
1220008702,0.13194444444444461,0.12222222222222241,0.03888888888888889,2.2888888888888874,2.420833333333332,171.1,2,False
1220011101,0.12916666666666676,0.1250000000000001,5.204170427930421e-18,6.049999999999999,6.179166666666665,390.2,2,False
359,0.12777777777777755,0.09999999999999995,0.03888888888888889,2.0263888888888877,2.154166666666665,119.6,2,False
1220016001,0.12499999999999988,0.09722222222222207,0.13055555555555556,1.7347222222222207,1.8597222222222205,11.1,5,False
115,0.12361111111111103,0.12916666666666674,0.002777777777777778,9.190277777777776,9.313888888888888,382.4,4,False
1220019303,0.12083333333333267,0.12916666666666596,0.05416666666666668,5.718055555555555,5.838888888888888,56.8,3,False
353,0.11805555555555557,0.10277777777777766,0.0,1.4569444444444428,1.5749999999999984,138.4,2,False
87,0.11805555555555548,0.1458333333333333,0.09166666666666669,6.413888888888888,6.531944444444443,64.3,4,False
1220000402,0.11388888888888876,0.07083333333333322,0.0,10.733333333333333,10.847222222222221,509.7,4,False
295,0.1111111111111109,0.1069444444444443,0.06111111111111111,2.193055555555554,2.304166666666665,103.7,4,False
271,0.10416666666666671,0.09861111111111111,0.048611111111111105,3.206944444444443,3.3111111111111096,132.8,4,False
10343,0.1041666666666664,0.10555555555555529,0.10416666666666666,0.7152777777777762,0.8194444444444426,6.4,2,True
10625,0.10138888888888921,0.10277777777777809,0.06388888888888888,0.2791666666666648,0.380555555555554,38.9,1,True
118,0.10138888888888906,0.07777777777777786,0.10833333333333334,5.627777777777776,5.729166666666665,38.4,5,False
421,0.0888888888888891,0.08888888888888911,0.0,1.1472222222222208,1.2361111111111098,180.8,2,False
354,0.08888888888888902,0.07777777777777793,0.11666666666666667,3.3236111111111093,3.4124999999999983,130.9,2,False
107,0.08750000000000012,0.02638888888888892,0.06944444444444446,10.202777777777776,10.290277777777776,484.8,4,False
