window_sec,start_sec,end_sec,minute,direction,cell,n_veh,k_veh_km_lane,q_veh_h_lane,speed_kph,freeway_percent
60,420,480,7.5,W,9,8.366666666666667,4.074479537996225,480.7915074210716,118.00071713147406,70
60,420,480,7.5,W,10,7.841666666666667,3.818817444130823,453.8914114998595,118.85653560042508,70
60,420,480,7.5,W,11,7.775,3.7863514084740255,427.8292607938205,112.99248660235796,70
60,420,480,7.5,W,12,6.758333333333334,3.291244364707861,346.786243945896,105.36630086313193,70
60,420,480,7.5,W,13,8.916666666666666,4.342332269096684,393.6800235183962,90.66096261682242,70
60,420,480,7.5,W,14,9.941666666666666,4.841497567319949,436.477035798999,90.15331098072087,70
60,420,480,7.5,W,15,12.491666666666667,6.083323431192459,500.5453076514007,82.28155436957974,70
60,420,480,7.5,W,16,9.55,4.650750548350272,544.1304687307231,116.99842059336824,70
60,420,480,7.5,W,17,8.933333333333334,4.350448778010884,548.6139518892312,126.10513992537314,70
60,420,480,7.5,W,18,7.683333333333334,3.7417106094459287,469.8830849356944,125.5797505422993,70
60,420,480,7.5,W,19,6.691666666666666,3.2587783290510632,411.1180182601972,126.157098381071,70
60,420,480,7.5,W,20,5.875,2.8610693922552923,357.82558888518764,125.06707801418436,70
60,480,540,8.5,E,0,15.666666666666666,7.627022378008211,631.5152621586097,82.79971276595747,70
60,480,540,8.5,E,1,11.008333333333333,5.359200298589812,618.1472015318956,115.34317940953824,70
60,480,540,8.5,E,2,11.258333333333333,5.4809081024941975,648.3375119679339,118.29016284233902,70
60,480,540,8.5,E,3,11.691666666666666,5.691857212033405,669.4258177774833,117.61114041339984,70
60,480,540,8.5,E,4,13.383333333333333,6.5154244356814806,764.0915323823896,117.27425280199252,70
60,480,540,8.5,E,5,14.883333333333333,7.2456712538363295,842.7003304321336,116.30396976483765,70
60,480,540,8.5,E,6,17.65,8.592570955649673,994.1106405076024,115.69420207743156,70
60,480,540,8.5,E,7,19.341666666666665,9.416127095402688,1084.1413108741865,115.13664799655324,70
60,480,540,8.5,E,8,18.25,8.884669685020208,1010.2637002417936,113.70863926940642,70
60,480,540,8.5,E,9,13.858333333333333,6.746656125168596,680.9019893832044,100.92436560432952,70
60,480,540,8.5,E,10,9.641666666666667,4.693864303912504,550.2854048001564,117.23504753673296,70
60,480,540,8.5,E,11,7.666666666666667,3.7323726530678503,443.7935105398961,118.90385869565216,70
60,480,540,8.5,E,12,8.008333333333333,3.898706651737172,457.4007675705493,117.3211550468262,70
60,480,540,8.5,E,13,7.633333333333334,4.473116063642292,523.2469023618648,116.97592794759824,70
60,480,540,8.5,E,14,7.358333333333333,4.776355142084944,435.2063887791171,91.1168403171008,70
60,480,540,8.5,E,15,7.766666666666667,5.0414076995061405,441.79678583213007,87.63361587982833,70
60,480,540,8.5,E,16,7.241666666666666,4.700616694946097,533.5584003752706,113.50817031070196,70
60,480,540,8.5,E,17,6.966666666666667,4.522121069514092,538.3148067009616,119.04033492822968,70
60,480,540,8.5,E,18,7.533333333333333,4.889949099091793,582.054535914621,119.030796460177,70
60,480,540,8.5,E,19,8.183333333333334,5.3118694859603135,629.8504887244464,118.57416496945012,70
60,480,540,8.5,E,20,6.991666666666666,4.538348776701342,534.4250252881775,117.75759237187133,70
60,480,540,8.5,W,0,18.791666666666668,12.201818401013114,1052.9938230120558,86.29810643015519,70
60,480,540,8.5,W,1,15.891666666666667,10.318788332918851,1146.9952251119162,111.15599895123232,70
60,480,540,8.5,W,2,15.966666666666669,10.367487386404049,1161.6825349826947,112.05053757828811,70
60,480,540,8.5,W,3,13.8,8.960608386350263,1035.6880578465705,115.58233695652171,70
60,480,540,8.5,W,4,12.475,8.100275896371011,948.6463611093254,117.11284569138276,70
60,480,540,8.5,W,5,15.791666666666666,10.253856261605256,1140.7102334892352,111.24694986807388,70
60,480,540,8.5,W,6,16.516666666666666,10.72461377862882,1193.2927118295192,111.26673057517657,70
60,480,540,8.5,W,7,13.183333333333334,7.22545111634442,726.7213949759555,100.5779962073325,70
60,480,540,8.5,W,8,11.008333333333333,5.360954137828711,639.2767362673537,119.24682059046174,70
60,480,540,8.5,W,9,9.841666666666669,4.79278917766289,576.1875728049428,120.21967823878067,70
60,480,540,8.5,W,10,9.491666666666667,4.622351826636565,554.181958169461,119.8917734855136,70
60,480,540,8.5,W,11,7.991666666666666,3.891866024358617,458.68944516194375,117.858488008342,70
60,480,540,8.5,W,12,6.15,2.9949917893395828,353.0335208571552,117.87462059620592,70
60,480,540,8.5,W,13,8.458333333333334,4.119128273956202,404.5787499407496,98.21950738916256,70
60,480,540,8.5,W,14,10.191666666666666,4.963245201032939,407.29830800008585,82.06290269828294,70
60,480,540,8.5,W,15,9.516666666666667,4.634526590007864,406.8062852297068,87.7773117338003,70
60,480,540,8.5,W,16,6.983333333333333,3.400810610399239,388.8183700913072,114.3310859188544,70
60,480,540,8.5,W,17,6.941666666666666,3.3805259627640547,398.8034886053954,117.97084033613444,70
60,480,540,8.5,W,18,8.033333333333333,3.912157296644116,477.5557425599212,122.06966804979258,70
60,480,540,8.5,W,19,8.475,4.127244782870401,506.617470882836,122.7495575221239,70
60,480,540,8.5,W,20,7.966666666666667,3.879691260987319,488.56030825851553,125.92762552301258,70
60,540,600,9.5,E,0,20.70833333333333,10.081463090080002,868.6677052399268,86.16484507042256,70
60,540,600,9.5,E,1,13.475,6.560050630446424,772.3814971682649,117.74017316017314,70
60,540,600,9.5,E,2,13.1,6.377488924589843,742.3104198107848,116.39540712468194,70
60,540,600,9.5,E,3,12.191666666666666,5.935272345833836,701.6159275934095,118.21124401913872,70
60,540,600,9.5,E,4,10.983333333333333,5.347029518199372,628.8131054963245,117.6004552352049,70
60,540,600,9.5,E,5,9.908333333333331,4.823685957901118,569.1148592974208,117.98339781328843,70
60,540,600,9.5,E,6,11.708333333333334,5.699982149522093,674.9292066273957,118.40900355871892,70
60,540,600,9.5,E,7,12.366666666666667,6.02047936647031,693.864182204696,115.250653638814,70
60,540,600,9.5,E,8,13.308333333333334,6.478912094510171,731.0531376271852,112.83578584846587,70
60,540,600,9.5,E,9,13.475,6.5600378559216,588.5540605538952,89.71808905380333,70
60,540,600,9.5,E,10,11.741666666666667,5.71620985670935,590.2477159502135,103.25858055358408,70
60,540,600,9.5,E,11,10.233333333333333,4.981906106486218,580.4607451763145,116.51378664495115,70
60,540,600,9.5,E,12,10.25,4.9900199600798345,581.8070769031035,116.59413821138207,70
60,540,600,9.5,E,13,8.691666666666666,5.093297002597063,580.97949713602,114.06746883988498,70
60,540,600,9.5,E,14,8.966666666666667,5.82033763633454,481.2926984798008,82.69154275092936,70
60,540,600,9.5,E,15,10.75,6.977914090518156,512.2839956942489,73.4150620155039,70
60,540,600,9.5,E,16,5.9,3.829731438460112,447.47361055396107,116.84203389830508,70
60,540,600,9.5,E,17,5.658333333333333,3.672871060047928,437.1926066566058,119.03293078055964,70
60,540,600,9.5,E,18,5.316666666666666,3.4510923951554906,421.9400764865937,122.26275862068972,70
60,540,600,9.5,E,19,6.066666666666666,3.9379236107730224,475.4207574011855,120.72879120879124,70
60,540,600,9.5,E,20,6.825,4.430164062119666,536.3444384942857,121.06649572649576,70
60,540,600,9.5,W,0,22.891666666666666,14.86403332487052,1228.3797846549498,82.64108117946851,70
60,540,600,9.5,W,1,14.766666666666667,9.588302530640904,1061.803427677469,110.73945823927768,70
60,540,600,9.5,W,2,12.675,8.230140038998202,961.7426187926832,116.85616699539774,70
60,540,600,9.5,W,3,14.325,9.301501096700544,1086.7081170558472,116.83147760325777,70
60,540,600,9.5,W,4,15.616666666666667,10.140225136806464,1152.1488295020165,113.62162219850586,70
60,540,600,9.5,W,5,15.225,9.885907857494882,1141.5080863155008,115.46821018062394,70
60,540,600,9.5,W,6,13.958333333333334,9.063434954189342,1037.4968102119972,114.47059701492545,70
60,540,600,9.5,W,7,11.666666666666666,6.394204527738425,651.9120337205638,101.9535785714286,70
60,540,600,9.5,W,8,12.35,6.014333105421764,688.7975051150241,114.52599865047236,70
60,540,600,9.5,W,9,12.116666666666667,5.900690486301306,704.9317516560891,119.4659766162311,70
60,540,600,9.5,W,10,11.366666666666667,5.535459079483998,658.8079786581264,119.0159604105571,70
60,540,600,9.5,W,11,10.416666666666666,5.072818071374631,564.4034836705581,111.260344,70
60,540,600,9.5,W,12,7.175,3.4941570875628463,402.5742563167544,115.21355400696868,70
60,540,600,9.5,W,13,8.441666666666666,4.111011765042002,374.1398123852731,91.00918065153007,70
60,540,600,9.5,W,14,7.483333333333333,3.644312502475536,380.2458620414253,104.3395322939866,70
60,540,600,9.5,W,15,8.858333333333333,4.313924487896987,396.0681845187657,91.8115710253998,70
60,540,600,9.5,W,16,8.7,4.236809400067787,484.1706064124188,114.2771743295019,70
60,540,600,9.5,W,17,7.866666666666666,3.830992207502122,453.2756525510838,118.31808262711868,70
60,540,600,9.5,W,18,6.716666666666667,3.2709530924223627,385.9690965546395,117.99897022332507,70
60,540,600,9.5,W,19,6.825,3.323710400364659,397.4206789816834,119.57139194139197,70
60,540,600,9.5,W,20,6.941666666666666,3.3805259627640547,404.64039482595285,119.69746698679472,70
60,600,660,10.5,E,0,18.441666666666663,8.977979001346899,793.7749298151665,88.4135427022142,70
60,600,660,10.5,E,1,16.4,7.984031936127744,933.9912857212408,116.98240853658542,70
60,600,660,10.5,E,2,15.641666666666667,7.614851597617771,888.0696330915401,116.62336707511984,70
60,600,660,10.5,E,3,15.025,7.314624770702943,854.0138019626396,116.75428729894617,70
60,600,660,10.5,E,4,14.366666666666667,6.994141797705401,820.0254369310159,117.24461136890952,70
60,600,660,10.5,E,5,13.308333333333334,6.478912089796539,770.2580199838882,118.88693800876638,70
60,600,660,10.5,E,6,12.641666666666667,6.154357950765135,728.8839394381964,118.43379037574157,70
60,600,660,10.5,E,7,12.341666666666669,6.008308586079871,695.7123557762519,115.7917150573936,70
60,600,660,10.5,E,8,10.9,5.306460250231249,607.1839248332603,114.42353211009168,70
60,600,660,10.5,E,9,7.391666666666667,3.5984870613496964,376.236102618627,104.55396843291994,70
60,600,660,10.5,E,10,6.758333333333334,3.2901676322152467,352.1626665368454,107.03487053020966,70
60,600,660,10.5,E,11,7.858333333333333,3.8256819693945463,448.9454830177045,117.35044538706252,70
60,600,660,10.5,E,12,9.075,4.41799328172922,516.3418691073131,116.8724885215794,70
60,600,660,10.5,E,13,7.883333333333334,4.619615498041056,536.4141738593363,116.11662790697672,70
60,600,660,10.5,E,14,7.233333333333333,4.695216606262436,503.0804508577183,107.14744239631337,70
60,600,660,10.5,E,15,8.841666666666667,5.739199108557956,526.6060291341438,91.75601319509892,70
60,600,660,10.5,E,16,8.083333333333334,5.246948439698175,590.6568833256092,112.57150515463918,70
60,600,660,10.5,E,17,8.766666666666667,5.690515986996202,658.9686210235359,115.80120722433458,70
60,600,660,10.5,E,18,7.091666666666667,4.603259605450349,526.8791414461053,114.4578378378378,70
60,600,660,10.5,E,19,5.966666666666667,3.8730127820240168,448.99761452704206,115.9298044692737,70
60,600,660,10.5,E,20,5.483333333333333,3.559277109737168,425.5304026094156,119.55528875379936,70
60,600,660,10.5,W,0,26.5,17.20699889810275,1394.4742915532252,81.0411100628931,70
60,600,660,10.5,W,1,21.33333333333333,13.852175213566992,1385.1006977383945,99.99156640625,70
60,600,660,10.5,W,2,18.48333333333333,12.00161118112953,1329.7779777685578,110.79995491433723,70
60,600,660,10.5,W,3,15.733333333333333,10.21595931970368,1137.501563777671,111.34554555084748,70
60,600,660,10.5,W,4,14.45,9.382684304814518,1086.268425286886,115.77373702422145,70
60,600,660,10.5,W,5,13.683333333333334,8.884871758076955,1033.4518127194572,116.31589524969552,70
60,600,660,10.5,W,6,12.225,7.937945718087023,888.4805743804452,111.92827539195636,70
60,600,660,10.5,W,7,13.366666666666667,7.325931473208881,696.3181856145754,95.04841645885288,70
60,600,660,10.5,W,8,10.55,5.137750142688228,584.4529651555027,113.75659557661928,70
60,600,660,10.5,W,9,10.5,5.113390655254226,598.2424383503649,116.995253968254,70
60,600,660,10.5,W,10,10.65,5.186449196173424,619.2947841365755,119.40631455399058,70
60,600,660,10.5,W,11,9.625,4.68728389795016,547.8667460785898,116.88362770562767,70
60,600,660,10.5,W,12,9.283333333333331,4.520895465209072,493.4076497122536,109.13936265709155,70
60,600,660,10.5,W,13,12.941666666666666,6.302469171875843,558.514915870762,88.61842884739218,70
60,600,660,10.5,W,14,11.575,5.6369154409114905,484.0406302696434,85.86976961843052,70
60,600,660,10.5,W,15,7.616666666666666,3.709244573789131,399.2781420466978,107.6440590809628,70
60,600,660,10.5,W,16,6.858333333333333,3.339936912122403,404.318639883538,121.05577156743624,70
60,600,660,10.5,W,17,6.683333333333334,3.254720074593964,394.964501636613,121.35129675810477,70
60,600,660,10.5,W,18,7.358333333333333,3.58343868561904,433.20490581278426,120.8908380520952,70
60,600,660,10.5,W,19,7.658333333333333,3.729535846074629,448.3319681365339,120.21119695320998,70
60,600,660,10.5,W,20,8.675,4.224642889840794,500.41406370225786,118.45121037463974,70
60,660,720,11.5,E,0,18.316666666666663,8.917125099394706,739.6752835791831,82.94997270245678,70
60,660,720,11.5,E,1,11.2,5.452509614916508,633.3980413157424,116.16633184523808,70
60,660,720,11.5,E,2,11.366666666666667,5.533648150852765,635.8542670756048,114.90688416422287,70
60,660,720,11.5,E,3,11.941666666666666,5.81356477893362,682.3745292351313,117.3762665736218,70
60,660,720,11.5,E,4,14.933333333333334,7.270012819888676,841.0833211625524,115.69213727678566,70
60,660,720,11.5,E,5,15.666666666666666,7.627022372459294,890.929684696576,116.81225531914892,70
60,660,720,11.5,E,6,15.491666666666667,7.54182691527514,880.0610567482919,116.6906993006993,70
60,660,720,11.5,E,7,14.258333333333333,6.9414017493468325,821.2024731025755,118.304991233197,70
60,660,720,11.5,E,8,13.75,6.693929214741253,784.4406715025244,117.18687878787884,70
60,660,720,11.5,E,9,12.616666666666667,6.142175209564194,603.7015409151621,98.28790620871862,70
60,660,720,11.5,E,10,8.691666666666666,4.231374649075835,484.9016600944454,114.59672099712364,70
60,660,720,11.5,E,11,8.466666666666667,4.121837625561887,488.5743959236003,118.53314960629923,70
60,660,720,11.5,E,12,6.658333333333333,3.241484510653486,379.45551985459934,117.0622653316646,70
60,660,720,11.5,E,13,4.341666666666667,2.544206844058552,288.634113482198,113.44758157389631,70
60,660,720,11.5,E,14,7.791666666666667,5.05763539960297,352.44702956501914,69.686128342246,70
60,660,720,11.5,E,15,6.458333333333333,4.192157690039977,388.3973516381873,92.64855483870969,70
60,660,720,11.5,E,16,5.716666666666667,3.710728484157679,431.3783528000531,116.25166180758018,70
60,660,720,11.5,E,17,6.316666666666666,4.100200682645552,482.76476856584975,117.74174142480211,70
60,660,720,11.5,E,18,7.5,4.868312156175457,561.343708247462,115.3056111111111,70
60,660,720,11.5,E,19,7.675,4.9819061064862,569.7820078001162,114.3702823018458,70
60,660,720,11.5,E,20,8.3,5.387598786167507,613.9953156018588,113.96455823293168,70
60,660,720,11.5,W,0,20.15,13.083812369689449,1015.7386683254646,77.6332340777502,70
60,660,720,11.5,W,1,13.141666666666667,8.53315637179498,969.7946826261042,113.65017121116044,70
60,660,720,11.5,W,2,15.908333333333331,10.32961034480445,1171.9490529982058,113.45530120481926,70
60,660,720,11.5,W,3,20.966666666666665,13.614064432401726,1464.991130296336,107.60865262321146,70
60,660,720,11.5,W,4,20.566666666666663,13.354362666829427,1468.2072558126647,109.94214343598054,70
60,660,720,11.5,W,5,18.05,11.720238872103948,1300.149094857748,110.9319621421976,70
60,660,720,11.5,W,6,14.3,9.285286197844126,1059.7056888935638,114.12741258741256,70
60,660,720,11.5,W,7,12.516666666666667,6.860068000473653,667.158786052509,97.25250332889485,70
60,660,720,11.5,W,8,12.658333333333331,6.164488520334452,685.1920706902475,111.15148782093485,70
60,660,720,11.5,W,9,9.858333333333333,4.800905670766468,569.8957079335147,118.70587489433645,70
60,660,720,11.5,W,10,10.625,5.174274432802124,605.4395381771359,117.00955294117644,70
60,660,720,11.5,W,11,10.0,4.869905348519646,566.0829111125397,116.24105000000002,70
60,660,720,11.5,W,12,7.425,3.6159047212758377,431.6508784335267,119.37562289562288,70
60,660,720,11.5,W,13,9.675,4.711633424692758,465.2484771805976,98.74462532299742,70
60,660,720,11.5,W,14,13.566666666666666,6.60683825615832,565.9551166796855,85.66202088452087,70
60,660,720,11.5,W,15,14.216666666666669,6.923382103812098,589.4833744678004,85.14384525205156,70
60,660,720,11.5,W,16,9.391666666666667,4.57364386386628,514.0772050563803,112.39992014196984,70
60,660,720,11.5,W,17,7.808333333333334,3.802584426302424,452.5851405552082,119.02040554962646,70
60,660,720,11.5,W,18,6.433333333333334,3.1329724408809727,378.84308580578414,120.92129533678752,70
60,660,720,11.5,W,19,6.525,3.177613239909069,382.7988287552977,120.4674074074074,70
60,660,720,11.5,W,20,6.441666666666666,3.137030695338072,382.3351731835741,121.8780465717982,70
60,720,780,12.5,E,0,18.90833333333333,9.205166901968422,750.7977135160575,81.56263992948436,70
60,720,780,12.5,E,1,13.816666666666666,6.726384629115752,772.6001655226132,114.86113389626054,70
60,720,780,12.5,E,2,15.258333333333333,7.428232964964378,878.0183129675605,118.20015838339704,70
60,720,780,12.5,E,3,14.55,7.083380393592535,845.1540996301388,119.31508018327608,70
60,720,780,12.5,E,4,12.566666666666666,6.117845609593819,723.9949775246251,118.34149204244028,70
60,720,780,12.5,E,5,11.275,5.489021952094375,643.7442589802371,117.2784996304509,70
60,720,780,12.5,E,6,11.3,5.501192736478262,632.4369553575773,114.96360619469024,70
60,720,780,12.5,E,7,13.05,6.353147363808966,720.0767976242635,113.34174329501914,70
60,720,780,12.5,E,8,14.683333333333334,7.148305015984296,817.3690829722672,114.34446083995456,70
60,720,780,12.5,E,9,12.841666666666669,6.251712019774388,643.1363747892018,102.87364049318629,70
60,720,780,12.5,E,10,14.933333333333334,7.270012819888683,671.3659672524875,92.3472879464286,70
60,720,780,12.5,E,11,10.133333333333333,4.933222984924463,581.7541745776743,117.92578125,70
60,720,780,12.5,E,12,9.0,4.381480940557903,527.505923113123,120.39443518518524,70
60,720,780,12.5,E,13,7.616666666666666,4.463349434682373,516.312205135165,115.67819474835886,70
60,720,780,12.5,E,14,8.266666666666667,5.365961835728498,449.6161600023368,83.79041330645161,70
60,720,780,12.5,E,15,11.308333333333334,7.340332884366773,513.6211046741209,69.97245394252026,70
60,720,780,12.5,E,16,4.391666666666667,2.850661678062823,321.3336704362476,112.72248576850096,70
60,720,780,12.5,E,17,2.975,1.9310971552829317,241.23119614429697,124.919243697479,70
60,720,780,12.5,E,18,4.108333333333333,2.666753214438334,326.2230552445248,122.32967545638948,70
60,720,780,12.5,E,19,5.166666666666667,3.3537261520319697,402.4004565394946,119.98608064516137,70
60,720,780,12.5,E,20,6.258333333333334,4.062336032541965,475.6157062568632,117.07936085219704,70
60,720,780,12.5,W,0,23.241666666666667,15.091295574468104,1219.5530271006987,80.81168519182503,70
60,720,780,12.5,W,1,20.53333333333333,13.332718643058232,1349.141478975104,101.190275974026,70
60,720,780,12.5,W,2,15.783333333333331,10.248445255662457,1169.740118042177,114.1382998944034,70
60,720,780,12.5,W,3,13.416666666666666,8.711702597840533,1013.4382070818236,116.33067080745342,70
60,720,780,12.5,W,4,11.566666666666666,7.510476248605855,882.8108141334611,117.54391930835736,70
60,720,780,12.5,W,5,15.316666666666666,9.945428922865675,1105.3306416825376,111.13956474428733,70
60,720,780,12.5,W,6,19.941666666666663,12.94853722111946,1350.7719773958472,104.31849979105723,70
60,720,780,12.5,W,7,15.783333333333331,8.65044526824041,850.4492069148044,98.3127666314678,70
60,720,780,12.5,W,8,12.791666666666666,6.229420591648048,698.639705572016,112.15163517915312,70
60,720,780,12.5,W,9,12.15,5.916923472508461,702.3243688290299,118.69755829903976,70
60,720,780,12.5,W,10,11.458333333333334,5.580099878512096,653.2754415218519,117.07235636363636,70
