run,t,scan_ok,obs_n,unobs_n,total,stopped,ramp_R_D_W,ramp_R_D_E,ramp_R_F_W,ramp_R_F_E,ramp_D,ramp_F,obs_n_32,obs_stop_32,obs_qtail_32,full_n_32,full_stop_32,obs_n_69,obs_stop_69,obs_qtail_69,full_n_69,full_stop_69,obs_n_70,obs_stop_70,obs_qtail_70,full_n_70,full_stop_70,obs_n_420,obs_stop_420,obs_qtail_420,full_n_420,full_stop_420,obs_n_31,obs_stop_31,obs_qtail_31,full_n_31,full_stop_31,obs_n_68,obs_stop_68,obs_qtail_68,full_n_68,full_stop_68,obs_n_30,obs_stop_30,obs_qtail_30,full_n_30,full_stop_30,obs_n_10482,obs_stop_10482,obs_qtail_10482,full_n_10482,full_stop_10482,obs_n_10639,obs_stop_10639,obs_qtail_10639,full_n_10639,full_stop_10639,obs_n_10681,obs_stop_10681,obs_qtail_10681,full_n_10681,full_stop_10681,obs_n_10480,obs_stop_10480,obs_qtail_10480,full_n_10480,full_stop_10480,obs_n_10637,obs_stop_10637,obs_qtail_10637,full_n_10637,full_stop_10637,obs_n_10638,obs_stop_10638,obs_qtail_10638,full_n_10638,full_stop_10638,far_interval_sec,far_freeway_exit_count,far_link_volume_veh_h_10482,far_link_volume_veh_h_10490,far_link_volume_veh_h_10639,far_link_volume_veh_h_10480,far_link_volume_veh_h_10646,far_link_volume_veh_h_10644,far_link_volume_veh_h_10681,far_link_volume_veh_h_10484,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,g_SC105_p1,g_SC105_p2,g_SC105_p3,g_SC105_p4,diag_leader_search_ramp_queue_stress,diag_leader_forecast_ramp_first_veh_h,diag_leader_forecast_ramp_future_mean_veh_h,diag_leader_forecast_ramp_peak_veh_h,diag_leader_ramp_queue_veh,diag_leader_ramp_queue_penalty,diag_wu_b3_meter_price_enabled,diag_wu_b3_meter_fd3_R_D_W_lo,diag_wu_b3_meter_fd3_R_D_W_base,diag_wu_b3_meter_fd3_R_D_W_hi,diag_wu_b3_meter_fd3_R_D_W_curv,diag_wu_b3_meter_fd3_R_D_W_nonlin,diag_wu_b3_meter_fd3_R_D_W_cliffup,diag_wu_b3_meter_price_R_D_W,diag_wu_b3_meter_price_ref_R_D_W,diag_wu_b3_meter_fd3_R_F_W_lo,diag_wu_b3_meter_fd3_R_F_W_base,diag_wu_b3_meter_fd3_R_F_W_hi,diag_wu_b3_meter_fd3_R_F_W_curv,diag_wu_b3_meter_fd3_R_F_W_nonlin,diag_wu_b3_meter_fd3_R_F_W_cliffup,diag_wu_b3_meter_price_R_F_W,diag_wu_b3_meter_price_ref_R_F_W,diag_wu_b3_meter_fd3_R_D_E_lo,diag_wu_b3_meter_fd3_R_D_E_base,diag_wu_b3_meter_fd3_R_D_E_hi,diag_wu_b3_meter_fd3_R_D_E_curv,diag_wu_b3_meter_fd3_R_D_E_nonlin,diag_wu_b3_meter_fd3_R_D_E_cliffup,diag_wu_b3_meter_price_R_D_E,diag_wu_b3_meter_price_ref_R_D_E,diag_wu_b3_meter_fd3_R_F_E_lo,diag_wu_b3_meter_fd3_R_F_E_base,diag_wu_b3_meter_fd3_R_F_E_hi,diag_wu_b3_meter_fd3_R_F_E_curv,diag_wu_b3_meter_fd3_R_F_E_nonlin,diag_wu_b3_meter_fd3_R_F_E_cliffup,diag_wu_b3_meter_price_R_F_E,diag_wu_b3_meter_price_ref_R_F_E,diag_phase_price_ramp_signal_zeroed,diag_leader_candidate_wu_metered_serial_override,diag_gate_onramp_queue_kept,diag_leg_ramp_split_enabled,diag_leg_ramp_split_folded_movements,diag_leg_ramp_split_folded_into_w,diag_leg_ramp_split_redistributed,diag_leg_ramp_split_moved_beta,diag_offramp_direct_enabled,diag_offramp_direct_movements,diag_offramp_direct_beta_zeroed,diag_offramp_direct_offramps,diag_leg_ramp_split_substep_rebound_modules,diag_leg_ramp_split_runtime,diag_leg_ramp_split_patched_modules,diag_leg_ramp_split_links,diag_leg_ramp_split_injected_veh,diag_offramp_direct_veh,diag_leg_ramp_split_tail_extra_exit_veh,diag_leg_ramp_split_len_SC1004_W_out,diag_leg_ramp_split_injected_R_F_E,diag_leg_ramp_split_injected_R_F_W,diag_leg_ramp_split_storage_adjust_veh,diag_leg_ramp_split_len_SC1001_W_out,diag_leg_ramp_split_injected_R_D_E,diag_leg_ramp_split_injected_R_D_W,diag_phase_local_ramp_aware_enabled,diag_phase_local_ramp_setup_built,diag_phase_local_ramp_scored,diag_leg_ramp_split_req_last_SC1001_W_out,diag_leg_ramp_split_req_last_SC1004_W_out,diag_leg_ramp_split_u_on_last
h0,3450,True,6284,783,7067,3147,8,12,29,11,20,40,249,163,1269.824055,249.0,163.0,,,,53.0,0.0,,,,11.0,0.0,24,1,713.7484,24.0,1.0,,,,31.0,0.0,,,,69.0,3.0,31,4,421.99034,31.0,4.0,8,0,0.0,8.0,0.0,9,3,250.760745,9.0,3.0,2,0,0.0,2.0,0.0,0,0,0.0,,,,,,2.0,0.0,9,0,0.0,9.0,0.0,150,461,717.064365,282.57506,293.263204,102.862368,973.02189,808.029954,377.457596,773.918614,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3600,True,6433,751,7184,3161,8,7,34,6,15,40,282,168,1290.554117,282.0,168.0,,,,49.0,0.0,,,,11.0,0.0,28,4,687.12361,28.0,4.0,,,,58.0,0.0,,,,44.0,3.0,20,4,512.413379,20.0,4.0,7,0,0.0,7.0,0.0,6,1,316.460254,6.0,1.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,1.0,0.0,5,0,0.0,5.0,0.0,150,419,900.621434,203.990736,175.941615,104.101919,799.348716,905.25804,150.542404,689.119681,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3750,True,6297,681,6978,3107,4,14,20,3,18,23,255,174,1314.293492,255.0,174.0,,,,32.0,0.0,,,,4.0,0.0,31,6,690.819981,31.0,6.0,,,,33.0,0.0,,,,59.0,1.0,23,6,502.940172,23.0,6.0,4,0,0.0,4.0,0.0,3,1,317.924551,3.0,1.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,11,0,0.0,11.0,0.0,150,490,959.761503,221.469753,184.660074,159.898081,850.126983,1056.262822,264.0,591.517515,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,3900,True,6253,654,6907,3103,4,4,17,0,8,17,252,163,1328.242338,252.0,163.0,,,,54.0,0.0,,,,2.0,0.0,20,0,0.0,20.0,0.0,,,,26.0,0.0,,,,52.0,2.0,21,3,520.715362,21.0,3.0,4,0,0.0,4.0,0.0,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,1,0,0.0,1.0,0.0,150,451,633.395671,229.941956,193.51246,144.0,774.982008,574.904341,240.0,475.930496,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4050,True,6067,645,6712,3091,7,18,31,2,25,33,243,173,1320.48851,243.0,173.0,,,,22.0,0.0,,,,7.0,0.0,12,0,0.0,12.0,0.0,,,,32.0,0.0,,,,50.0,2.0,24,2,521.750024,24.0,2.0,7,0,0.0,7.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,3.0,0.0,5,0,0.0,5.0,0.0,150,506,655.996804,75.163707,121.183666,120.0,814.434335,800.504115,120.0,630.006721,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4200,True,6097,626,6723,3119,4,4,17,2,8,19,255,166,1300.898862,255.0,166.0,,,,34.0,0.0,,,,2.0,0.0,32,0,0.0,32.0,0.0,,,,38.0,0.0,,,,61.0,2.0,18,4,515.408966,18.0,4.0,4,0,0.0,4.0,0.0,2,2,313.041945,2.0,2.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,5,0,0.0,5.0,0.0,150,441,447.583584,254.215468,212.820922,240.0,725.083702,573.841563,240.0,682.077289,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4350,True,6048,653,6701,3029,11,12,13,3,23,16,250,164,1337.903618,250.0,164.0,,,,42.0,0.0,,,,8.0,0.0,20,0,0.0,20.0,0.0,,,,27.0,0.0,,,,56.0,2.0,18,3,521.251865,18.0,3.0,9,0,0.0,9.0,0.0,3,1,312.97484,3.0,1.0,0,0,0.0,,,2,0,0.0,2.0,0.0,,,,,,6,0,0.0,6.0,0.0,150,433,409.559139,137.997479,126.064607,131.405795,944.772289,552.941787,240.0,521.307749,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4500,True,6070,661,6731,3067,5,7,26,3,12,29,249,160,1338.165353,249.0,160.0,,,,41.0,0.0,,,,,,28,2,707.71205,28.0,2.0,,,,36.0,0.0,,,,51.0,4.0,21,2,521.516788,21.0,2.0,5,0,0.0,5.0,0.0,3,0,0.0,3.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,10,0,0.0,10.0,0.0,150,430,701.201105,309.75455,103.877339,156.594205,817.954717,598.83104,240.0,585.325743,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4650,True,6065,585,6650,3083,7,14,24,2,21,26,238,167,1333.070922,238.0,167.0,,,,26.0,0.0,,,,5.0,0.0,17,2,711.359668,17.0,2.0,,,,37.0,0.0,,,,55.0,1.0,26,4,515.174258,26.0,4.0,7,0,0.0,7.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,,,6,0,0.0,6.0,0.0,150,409,696.130456,135.073877,201.138849,264.0,880.664337,730.988617,216.0,854.458608,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4800,True,5867,549,6416,3052,10,5,14,4,15,18,252,173,1326.596384,252.0,173.0,,,,27.0,0.0,,,,1.0,0.0,29,6,686.125916,29.0,6.0,,,,36.0,0.0,,,,40.0,0.0,21,5,509.280276,21.0,5.0,8,0,0.0,8.0,0.0,4,0,0.0,4.0,0.0,0,0,0.0,,,2,0,0.0,2.0,0.0,,,,1.0,0.0,7,0,0.0,7.0,0.0,150,440,443.580834,75.37973,229.886572,193.166894,703.766121,456.317645,96.0,430.335801,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,4950,True,5756,548,6304,2928,5,4,12,3,9,15,244,163,1290.065269,244.0,163.0,,,,23.0,0.0,,,,1.0,0.0,29,5,687.44995,29.0,5.0,,,,27.0,0.0,,,,51.0,1.0,27,4,502.630327,27.0,4.0,4,0,0.0,4.0,0.0,2,0,0.0,2.0,0.0,1,0,0.0,1.0,0.0,1,0,0.0,1.0,0.0,,,,,,9,0,0.0,9.0,0.0,150,454,470.992577,120.0,185.604025,312.764499,462.442245,441.519208,177.599404,458.881606,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,5100,True,5678,601,6279,2863,4,4,11,1,8,12,240,166,1368.015573,240.0,166.0,,,,24.0,0.0,,,,2.0,0.0,26,0,0.0,26.0,0.0,,,,24.0,0.0,,,,43.0,0.0,20,5,515.697559,20.0,5.0,4,0,0.0,4.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,,,7,0,0.0,7.0,0.0,150,368,435.383213,216.886332,114.294552,118.068607,793.834323,326.758554,86.400596,468.08632,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,5250,True,5672,586,6258,2835,5,6,8,5,11,13,236,168,1345.077151,236.0,168.0,,,,29.0,0.0,,,,2.0,0.0,30,0,0.0,30.0,0.0,,,,25.0,0.0,,,,61.0,2.0,15,3,521.694988,15.0,3.0,5,0,0.0,5.0,0.0,2,0,0.0,2.0,0.0,3,0,0.0,3.0,0.0,0,0,0.0,,,,,,1.0,0.0,4,0,0.0,4.0,0.0,150,431,499.545333,108.503301,100.121777,120.0,882.851176,412.542116,413.1802,511.71447,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0,5400,True,5672,551,6223,2931,4,13,14,1,17,15,234,166,1346.030091,234.0,166.0,,,,32.0,0.0,,,,8.0,0.0,21,0,0.0,21.0,0.0,,,,28.0,0.0,,,,49.0,0.0,24,2,516.028379,24.0,2.0,3,0,0.0,3.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,,,6,0,0.0,6.0,0.0,150,430,296.37817,167.105362,180.141488,121.582994,817.17933,402.815878,210.8198,571.386766,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
