simsec,sc,states
326,107,RGRRRGRR
326,108,RGRRRGRR
326,109,RGRRRGRR
326,1001,RRRGRRRG
326,1002,RRRGRRRG
326,1003,RRRGRRRG
326,1004,RRRGRRRG
326,1005,RRRGRRRG
327,1,GRRRGRRR
327,5,RRGRRRGRRGRRRGRRRRRGRRRG
327,6,RGRRRGRR
327,11,RRRGRRRG
327,12,RGRRRGRR
327,101,GRRRGRRR
327,105,RRGRRRGR
327,107,RGRRRGRR
327,108,RGRRRGRR
327,109,RGRRRGRR
327,1001,RRRGRRRG
327,1002,RRRGRRRG
327,1003,RRRGRRRG
327,1004,RRRGRRRG
327,1005,RRRGRRRG
328,1,GRRRGRRR
328,5,RRGRRRGRRGRRRGRRRRRGRRRG
328,6,RGRRRGRR
328,11,RRRGRRRG
328,12,RGRRRGRR
328,101,GRRRGRRR
328,105,RRGRRRGR
328,107,RGRRRGRR
328,108,RGRRRGRR
328,109,RGRRRGRR
328,1001,RRRGRRRG
328,1002,RRRGRRRG
328,1003,RRRGRRRG
328,1004,RRRGRRRG
328,1005,RRRGRRRG
329,1,GRRRGRRR
329,5,RRGRRRGRRGRRRGRRRRRGRRRG
329,6,RGRRRGRR
329,11,RRRGRRRG
329,12,RGRRRGRR
329,101,GRRRGRRR
329,105,RRGRRRGR
329,107,RGRRRGRR
329,108,RGRRRGRR
329,109,RGRRRGRR
329,1001,RRRGRRRG
329,1002,RRRGRRRG
329,1003,RRRGRRRG
329,1004,RRRGRRRG
329,1005,RRRGRRRG
330,1,GRRRGRRR
330,5,RRGRRRGRRGRRRGRRRRRGRRRG
330,6,RGRRRGRR
330,11,RRRGRRRG
330,12,RGRRRGRR
330,101,GRRRGRRR
330,105,RRGRRRGR
330,107,RGRRRGRR
330,108,RGRRRGRR
330,109,RGRRRGRR
330,1001,RRRGRRRG
330,1002,RRRGRRRG
330,1003,RRRGRRRG
330,1004,RRRGRRRG
330,1005,RRRGRRRG
331,1,GRRRGRRR
331,5,RRGRRRGRRGRRRGRRRRRGRRRG
331,6,RGRRRGRR
331,11,RRRGRRRG
331,12,RGRRRGRR
331,101,GRRRGRRR
331,105,RRGRRRGR
331,107,RGRRRGRR
331,108,RGRRRGRR
331,109,RGRRRGRR
331,1001,RRRGRRRG
331,1002,RRRGRRRG
331,1003,RRRGRRRG
331,1004,RRRGRRRG
331,1005,RRRGRRRG
332,1,GRRRGRRR
332,5,RRGRRRGRRGRRRGRRRRRGRRRG
332,6,RGRRRGRR
332,11,RRRGRRRG
332,12,RGRRRGRR
332,101,GRRRGRRR
332,105,RRARRRAR
332,107,RGRRRGRR
332,108,RGRRRGRR
332,109,RGRRRGRR
332,1001,RRRGRRRG
332,1002,RRRGRRRG
332,1003,RRRGRRRG
332,1004,RRRGRRRG
332,1005,RRRGRRRG
333,1,GRRRGRRR
333,5,RRARRRARRGRRRGRRRRRARRRA
333,6,RGRRRGRR
333,11,RRRGRRRG
333,12,RGRRRGRR
333,101,GRRRGRRR
333,105,RRARRRAR
333,107,RGRRRGRR
333,108,RGRRRGRR
333,109,RGRRRGRR
333,1001,RRRGRRRG
333,1002,RRRGRRRG
333,1003,RRRGRRRG
333,1004,RRRGRRRG
333,1005,RRRGRRRG
334,1,GRRRGRRR
334,5,RRARRRARRGRRRGRRRRRARRRA
334,6,RGRRRGRR
334,11,RRRGRRRG
334,12,RGRRRGRR
334,101,GRRRGRRR
334,105,RRARRRAR
334,107,RGRRRGRR
334,108,RGRRRGRR
334,109,RGRRRGRR
334,1001,RRRGRRRG
334,1002,RRRGRRRG
334,1003,RRRGRRRG
334,1004,RRRGRRRG
334,1005,RRRGRRRG
335,1,GRRRGRRR
335,5,RRARRRARRGRRRGRRRRRARRRA
335,6,RGRRRGRR
335,11,RRRGRRRG
335,12,RGRRRGRR
335,101,GRRRGRRR
335,105,RGRRRGRR
335,107,RGRRRGRR
335,108,RGRRRGRR
335,109,RGRRRGRR
335,1001,RRRGRRRG
335,1002,RRRGRRRG
335,1003,RRRGRRRG
335,1004,RRRGRRRG
335,1005,RRRGRRRG
336,1,GRRRGRRR
336,5,RGRRRGRRRGRRRGRRRRRRRRRR
336,6,RGRRRGRR
336,11,RRRGRRRG
336,12,RGRRRGRR
336,101,GRRRGRRR
336,105,RGRRRGRR
336,107,RGRRRGRR
336,108,RGRRRGRR
336,109,RGRRRGRR
336,1001,RRRGRRRG
336,1002,RRRGRRRG
336,1003,RRRGRRRG
336,1004,RRRGRRRG
336,1005,RRRGRRRG
337,1,GRRRGRRR
337,5,RGRRRGRRRGRRRGRRRRRRRRRR
337,6,RGRRRGRR
337,11,RRRGRRRG
337,12,RARRRARR
337,101,GRRRGRRR
337,105,RGRRRGRR
337,107,RGRRRGRR
337,108,RGRRRGRR
337,109,RGRRRGRR
337,1001,RRRGRRRG
337,1002,RRRGRRRG
337,1003,RRRGRRRG
337,1004,RRRGRRRG
337,1005,RRRGRRRG
338,1,GRRRGRRR
338,5,RGRRRGRRRGRRRGRRRRRRRRRR
338,6,RGRRRGRR
338,11,RRRGRRRG
338,12,RARRRARR
338,101,GRRRGRRR
338,105,RGRRRGRR
338,107,RGRRRGRR
338,108,RGRRRGRR
338,109,RGRRRGRR
338,1001,RRRGRRRG
338,1002,RRRGRRRG
338,1003,RRRGRRRG
338,1004,RRRGRRRG
338,1005,RRRGRRRG
339,1,GRRRGRRR
339,5,RGRRRGRRRGRRRGRRRRRRRRRR
339,6,RARRRARR
339,11,RRRGRRRG
339,12,RARRRARR
339,101,GRRRGRRR
339,105,RGRRRGRR
339,107,RGRRRGRR
339,108,RGRRRGRR
339,109,RGRRRGRR
339,1001,RRRGRRRG
339,1002,RRRGRRRG
339,1003,RRRGRRRG
339,1004,RRRGRRRG
339,1005,RRRGRRRG
340,1,GRRRGRRR
340,5,RGRRRGRRRGRRRGRRRRRRRRRR
340,6,RARRRARR
340,11,RRRGRRRG
340,12,GRRRGRRR
340,101,GRRRGRRR
340,105,RGRRRGRR
340,107,RGRRRGRR
340,108,RGRRRGRR
340,109,RGRRRGRR
340,1001,RRRGRRRG
340,1002,RRRGRRRG
340,1003,RRRGRRRG
340,1004,RRRGRRRG
340,1005,RRRGRRRG
341,1,GRRRGRRR
341,5,RGRRRGRRRGRRRGRRRRRRRRRR
341,6,RARRRARR
341,11,RRRGRRRG
341,12,GRRRGRRR
341,101,ARRRARRR
341,105,RGRRRGRR
341,107,RGRRRGRR
341,108,RGRRRGRR
341,109,RGRRRGRR
341,1001,RRRGRRRG
341,1002,RRRGRRRG
341,1003,RRRGRRRG
341,1004,RRRGRRRG
341,1005,RRRGRRRG
342,1,GRRRGRRR
342,5,RGRRRGRRRGRRRGRRRRRRRRRR
342,6,GRRRGRRR
342,11,RRRGRRRG
342,12,GRRRGRRR
342,101,ARRRARRR
342,105,RGRRRGRR
342,107,RGRRRGRR
342,108,RGRRRGRR
342,109,RGRRRGRR
342,1001,RRRGRRRG
342,1002,RRRGRRRG
342,1003,RRRGRRRG
342,1004,RRRGRRRG
342,1005,RRRGRRRG
343,1,GRRRGRRR
343,5,RGRRRGRRRGRRRGRRRRRRRRRR
343,6,GRRRGRRR
343,11,RRRGRRRG
343,12,GRRRGRRR
343,101,ARRRARRR
343,105,RGRRRGRR
343,107,RGRRRGRR
343,108,RGRRRGRR
343,109,RGRRRGRR
343,1001,RRRGRRRG
343,1002,RRRGRRRG
343,1003,RRRGRRRG
343,1004,RRRGRRRG
343,1005,RRRGRRRG
344,1,GRRRGRRR
344,5,RGRRRGRRRGRRRGRRRRRRRRRR
344,6,GRRRGRRR
344,11,RRRGRRRG
344,12,GRRRGRRR
344,101,RRRGRRRG
344,105,RGRRRGRR
344,107,RGRRRGRR
344,108,RGRRRGRR
344,109,RGRRRGRR
344,1001,RRRGRRRG
344,1002,RRRGRRRG
344,1003,RRRGRRRG
344,1004,RRRGRRRG
344,1005,RRRGRRRG
345,1,GRRRGRRR
345,5,RGRRRGRRRGRRRGRRRRRRRRRR
345,6,GRRRGRRR
345,11,RRRGRRRG
345,12,GRRRGRRR
345,101,RRRGRRRG
345,105,RGRRRGRR
345,107,RGRRRGRR
345,108,RGRRRGRR
345,109,RGRRRGRR
345,1001,RRRGRRRG
345,1002,RRRGRRRG
345,1003,RRRGRRRG
345,1004,RRRGRRRG
345,1005,RRRGRRRG
346,1,GRRRGRRR
346,5,RGRRRGRRRGRRRGRRRRRRRRRR
346,6,GRRRGRRR
346,11,RRRGRRRG
346,12,GRRRGRRR
346,101,RRRGRRRG
346,105,RGRRRGRR
346,107,RGRRRGRR
346,108,RGRRRGRR
346,109,RGRRRGRR
346,1001,RRRARRRA
346,1002,RRRARRRA
346,1003,RRRARRRA
346,1004,RRRARRRA
346,1005,RRRARRRA
347,1,ARRRARRR
347,5,RGRRRGRRRGRRRGRRRRRRRRRR
347,6,GRRRGRRR
347,11,RRRGRRRG
347,12,GRRRGRRR
347,101,RRRGRRRG
347,105,RGRRRGRR
347,107,RGRRRGRR
347,108,RGRRRGRR
347,109,RGRRRGRR
347,1001,RRRARRRA
347,1002,RRRARRRA
347,1003,RRRARRRA
347,1004,RRRARRRA
347,1005,RRRARRRA
348,1,ARRRARRR
348,5,RGRRRGRRRGRRRGRRRRRRRRRR
348,6,GRRRGRRR
348,11,RRRGRRRG
348,12,GRRRGRRR
348,101,RRRGRRRG
348,105,RGRRRGRR
348,107,RGRRRGRR
348,108,RGRRRGRR
348,109,RGRRRGRR
348,1001,RRRARRRA
348,1002,RRRARRRA
348,1003,RRRARRRA
348,1004,RRRARRRA
348,1005,RRRARRRA
349,1,ARRRARRR
349,5,RGRRRGRRRGRRRGRRRRRRRRRR
349,6,GRRRGRRR
349,11,RRRGRRRG
349,12,GRRRGRRR
349,101,RRRGRRRG
349,105,RGRRRGRR
349,107,RGRRRGRR
349,108,RGRRRGRR
349,109,RGRRRGRR
349,1001,RRGRRRGR
349,1002,RRGRRRGR
349,1003,RRGRRRGR
349,1004,RRGRRRGR
349,1005,RRGRRRGR
350,1,RRRGRRRG
350,5,RGRRRGRRRGRRRGRRRRRRRRRR
350,6,GRRRGRRR
350,11,RRRGRRRG
350,12,GRRRGRRR
350,101,RRRGRRRG
350,105,RGRRRGRR
350,107,RGRRRGRR
350,108,RARRRARR
350,109,RGRRRGRR
350,1001,RRGRRRGR
350,1002,RRGRRRGR
350,1003,RRGRRRGR
350,1004,RRGRRRGR
350,1005,RRGRRRGR
351,1,RRRGRRRG
351,5,RGRRRGRRRGRRRGRRRRRRRRRR
351,6,GRRRGRRR
351,11,RRRGRRRG
351,12,GRRRGRRR
351,101,RRRGRRRG
351,105,RGRRRGRR
351,107,RGRRRGRR
351,108,RARRRARR
351,109,RARRRARR
351,1001,RRGRRRGR
351,1002,RRGRRRGR
351,1003,RRGRRRGR
351,1004,RRGRRRGR
351,1005,RRGRRRGR
352,1,RRRGRRRG
352,5,RGRRRGRRRGRRRGRRRRRRRRRR
352,6,GRRRGRRR
352,11,RRRGRRRG
352,12,GRRRGRRR
352,101,RRRGRRRG
352,105,RGRRRGRR
352,107,RGRRRGRR
352,108,RARRRARR
352,109,RARRRARR
352,1001,RRGRRRGR
352,1002,RRGRRRGR
352,1003,RRGRRRGR
352,1004,RRGRRRGR
352,1005,RRGRRRGR
353,1,RRRGRRRG
353,5,RGRRRGRRRGRRRGRRRRRRRRRR
353,6,GRRRGRRR
353,11,RRRGRRRG
353,12,GRRRGRRR
353,101,RRRGRRRG
353,105,RGRRRGRR
353,107,RGRRRGRR
353,108,GRRRGRRR
353,109,RARRRARR
353,1001,RRGRRRGR
353,1002,RRGRRRGR
353,1003,RRGRRRGR
353,1004,RRGRRRGR
353,1005,RRGRRRGR
354,1,RRRGRRRG
354,5,RGRRRGRRRGRRRGRRRRRRRRRR
354,6,GRRRGRRR
354,11,RRRARRRA
354,12,GRRRGRRR
354,101,RRRGRRRG
354,105,RGRRRGRR
354,107,RGRRRGRR
354,108,GRRRGRRR
354,109,RRRRGRRR
354,1001,RRGRRRGR
354,1002,RRGRRRGR
354,1003,RRGRRRGR
354,1004,RRGRRRGR
354,1005,RRGRRRGR
355,1,RRRGRRRG
355,5,RGRRRGRRRGRRRGRRRRRRRRRR
355,6,GRRRGRRR
355,11,RRRARRRA
355,12,GRRRGRRR
355,101,RRRGRRRG
355,105,RGRRRGRR
355,107,RGRRRGRR
355,108,GRRRGRRR
355,109,RRRRGRRR
355,1001,RRGRRRGR
355,1002,RRGRRRGR
355,1003,RRGRRRGR
355,1004,RRGRRRGR
355,1005,RRGRRRGR
356,1,RRRGRRRG
356,5,RGRRRGRRRGRRRGRRRRRRRRRR
356,6,GRRRGRRR
356,11,RRRARRRA
356,12,GRRRGRRR
356,101,RRRGRRRG
356,105,RGRRRGRR
356,107,RGRRRGRR
356,108,GRRRGRRR
356,109,RRRRGRRR
356,1001,RRGRRRGR
356,1002,RRGRRRGR
356,1003,RRGRRRGR
356,1004,RRGRRRGR
356,1005,RRGRRRGR
357,1,RRRGRRRG
357,5,RGRRRGRRRGRRRGRRRRRRRRRR
357,6,GRRRGRRR
357,11,RRGRRRGR
357,12,GRRRGRRR
357,101,RRRGRRRG
357,105,RGRRRGRR
357,107,RGRRRGRR
357,108,GRRRGRRR
357,109,RRRRGRRR
357,1001,RRGRRRGR
357,1002,RRGRRRGR
357,1003,RRGRRRGR
357,1004,RRGRRRGR
357,1005,RRGRRRGR
358,1,RRRGRRRG
358,5,RGRRRGRRRGRRRGRRRRRRRRRR
358,6,GRRRGRRR
358,11,RRGRRRGR
358,12,GRRRGRRR
358,101,RRRGRRRG
358,105,RGRRRGRR
358,107,RGRRRGRR
358,108,GRRRGRRR
358,109,RRRRGRRR
358,1001,RRGRRRGR
358,1002,RRGRRRGR
358,1003,RRGRRRGR
358,1004,RRGRRRGR
358,1005,RRGRRRGR
359,1,RRRGRRRG
359,5,RGRRRGRRRGRRRGRRRRRRRRRR
359,6,GRRRGRRR
359,11,RRGRRRGR
359,12,GRRRGRRR
359,101,RRRGRRRG
359,105,RGRRRGRR
359,107,RGRRRGRR
359,108,GRRRGRRR
359,109,RRRRGRRR
359,1001,RRGRRRGR
359,1002,RRGRRRGR
359,1003,RRGRRRGR
359,1004,RRGRRRGR
359,1005,RRGRRRGR
360,1,RRRGRRRG
360,5,RGRRRGRRRGRRRGRRRRRRRRRR
360,6,GRRRGRRR
360,11,RRGRRRGR
360,12,GRRRGRRR
360,101,RRRGRRRG
360,105,RGRRRGRR
360,107,RGRRRGRR
360,108,GRRRGRRR
360,109,RRRRGRRR
360,1001,RRGRRRGR
360,1002,RRGRRRGR
360,1003,RRGRRRGR
360,1004,RRGRRRGR
360,1005,RRGRRRGR
361,1,RRRGRRRG
361,5,RGRRRGRRRGRRRGRRRRRRRRRR
361,6,GRRRGRRR
361,11,RRGRRRGR
361,12,GRRRGRRR
361,101,RRRGRRRG
361,105,RGRRRGRR
361,107,RGRRRGRR
361,108,GRRRGRRR
361,109,RRRRGRRR
361,1001,RRGRRRGR
361,1002,RRGRRRGR
361,1003,RRGRRRGR
361,1004,RRGRRRGR
361,1005,RRGRRRGR
362,1,RRRGRRRG
362,5,RGRRRGRRRGRRRGRRRRRRRRRR
362,6,GRRRGRRR
362,11,RRGRRRGR
362,12,GRRRGRRR
362,101,RRRGRRRG
362,105,RGRRRGRR
362,107,RGRRRGRR
362,108,GRRRGRRR
362,109,RRRRGRRR
362,1001,RRGRRRGR
362,1002,RRGRRRGR
362,1003,RRGRRRGR
362,1004,RRGRRRGR
362,1005,RRGRRRGR
363,1,RRRGRRRG
363,5,RGRRRGRRRGRRRGRRRRRRRRRR
363,6,GRRRGRRR
363,11,RRGRRRGR
363,12,GRRRGRRR
363,101,RRRGRRRG
363,105,RGRRRGRR
363,107,RGRRRGRR
363,108,GRRRGRRR
363,109,RRRRGRRR
363,1001,RRGRRRGR
363,1002,RRGRRRGR
363,1003,RRGRRRGR
363,1004,RRGRRRGR
363,1005,RRGRRRGR
364,1,RRRGRRRG
364,5,RGRRRGRRRGRRRGRRRRRRRRRR
364,6,ARRRARRR
364,11,RRGRRRGR
364,12,GRRRGRRR
364,101,RRRGRRRG
364,105,RGRRRGRR
364,107,RGRRRGRR
364,108,GRRRGRRR
364,109,RRRRGRRR
364,1001,RRGRRRGR
364,1002,RRGRRRGR
364,1003,RRGRRRGR
364,1004,RRGRRRGR
364,1005,RRGRRRGR
365,1,RRRGRRRG
365,5,RGRRRGRRRGRRRGRRRRRRRRRR
365,6,ARRRARRR
365,11,RRGRRRGR
365,12,GRRRGRRR
365,101,RRRGRRRG
365,105,RGRRRGRR
365,107,RGRRRGRR
365,108,GRRRGRRR
365,109,RRRRGRRR
365,1001,RRGRRRGR
365,1002,RRGRRRGR
365,1003,RRGRRRGR
365,1004,RRGRRRGR
365,1005,RRGRRRGR
366,1,RRRGRRRG
366,5,RGRRRGRRRGRRRGRRRRRRRRRR
366,6,ARRRARRR
366,11,RRGRRRGR
366,12,GRRRGRRR
366,101,RRRGRRRG
366,105,RGRRRGRR
366,107,RARRRARR
366,108,GRRRGRRR
366,109,RRRRGRRR
366,1001,RRGRRRGR
366,1002,RRGRRRGR
366,1003,RRGRRRGR
366,1004,RRGRRRGR
366,1005,RRGRRRGR
367,1,RRRGRRRG
367,5,RGRRRGRRRGRRRGRRRRRRRRRR
367,6,RRRGRRRG
367,11,RRGRRRGR
367,12,GRRRGRRR
367,101,RRRGRRRG
367,105,RGRRRGRR
367,107,RARRRARR
367,108,GRRRGRRR
367,109,RRRRGRRR
367,1001,RRGRRRGR
367,1002,RRGRRRGR
367,1003,RRGRRRGR
367,1004,RRGRRRGR
367,1005,RRGRRRGR
368,1,RRRGRRRG
368,5,RGRRRGRRRGRRRGRRRRRRRRRR
368,6,RRRGRRRG
368,11,RRGRRRGR
368,12,GRRRGRRR
368,101,RRRGRRRG
368,105,RGRRRGRR
368,107,RARRRARR
368,108,GRRRGRRR
368,109,RRRRGRRR
368,1001,RRGRRRGR
368,1002,RRGRRRGR
368,1003,RRGRRRGR
368,1004,RRGRRRGR
368,1005,RRGRRRGR
369,1,RRRGRRRG
369,5,RGRRRGRRRGRRRGRRRRRRRRRR
369,6,RRRGRRRG
369,11,RRGRRRGR
369,12,GRRRGRRR
369,101,RRRGRRRG
369,105,RGRRRGRR
369,107,GRRRGRRR
369,108,GRRRGRRR
369,109,RRRRGRRR
369,1001,RRGRRRGR
369,1002,RRGRRRGR
369,1003,RRGRRRGR
369,1004,RRGRRRGR
369,1005,RRGRRRGR
370,1,RRRGRRRG
370,5,RGRRRGRRRGRRRGRRRRRRRRRR
370,6,RRRGRRRG
370,11,RRGRRRGR
370,12,GRRRGRRR
370,101,RRRGRRRG
370,105,RARRRARR
370,107,GRRRGRRR
370,108,GRRRGRRR
370,109,RRRRGRRR
370,1001,RRGRRRGR
370,1002,RRGRRRGR
370,1003,RRGRRRGR
370,1004,RRGRRRGR
370,1005,RRGRRRGR
371,1,RRRGRRRG
371,5,RGRRRGRRRGRRRGRRRRRRRRRR
371,6,RRRGRRRG
371,11,RRGRRRGR
371,12,GRRRGRRR
371,101,RRRGRRRG
371,105,RARRRARR
371,107,GRRRGRRR
371,108,GRRRGRRR
371,109,RRRRGRRR
371,1001,RRGRRRGR
371,1002,RRGRRRGR
371,1003,RRGRRRGR
371,1004,RRGRRRGR
371,1005,RRGRRRGR
372,1,RRRGRRRG
372,5,RGRRRGRRRGRRRGRRRRRRRRRR
372,6,RRRGRRRG
372,11,RRGRRRGR
372,12,ARRRARRR
372,101,RRRGRRRG
372,105,RARRRARR
372,107,GRRRGRRR
372,108,GRRRGRRR
372,109,RRRRGRRR
372,1001,RRARRRAR
372,1002,RRARRRAR
372,1003,RRARRRAR
372,1004,RRARRRAR
372,1005,RRARRRAR
373,1,RRRGRRRG
373,5,RGRRRGRRRGRRRGRRRRRRRRRR
373,6,RRRGRRRG
373,11,RRGRRRGR
373,12,ARRRARRR
373,101,RRRGRRRG
373,105,GRRRGRRR
373,107,GRRRGRRR
373,108,GRRRGRRR
373,109,RRRRGRRR
373,1001,RRARRRAR
373,1002,RRARRRAR
373,1003,RRARRRAR
373,1004,RRARRRAR
373,1005,RRARRRAR
374,1,RRRGRRRG
374,5,RGRRRGRRRGRRRGRRRRRRRRRR
374,6,RRRGRRRG
374,11,RRGRRRGR
374,12,ARRRARRR
374,101,RRRGRRRG
374,105,GRRRGRRR
374,107,GRRRGRRR
374,108,GRRRGRRR
374,109,RRRRGRRR
374,1001,RRARRRAR
374,1002,RRARRRAR
374,1003,RRARRRAR
374,1004,RRARRRAR
374,1005,RRARRRAR
375,1,RRRGRRRG
375,5,RGRRRGRRRGRRRGRRRRRRRRRR
375,6,RRRGRRRG
375,11,RRGRRRGR
375,12,RRRGRRRG
375,101,RRRGRRRG
375,105,GRRRGRRR
375,107,GRRRGRRR
375,108,ARRRARRR
375,109,RRRRGRRR
375,1001,RGRRRGRR
375,1002,RGRRRGRR
375,1003,RGRRRGRR
375,1004,RGRRRGRR
375,1005,RGRRRGRR
376,1,RRRGRRRG
376,5,RGRRRGRRRGRRRGRRRRRRRRRR
376,6,RRRGRRRG
376,11,RRGRRRGR
376,12,RRRGRRRG
376,101,RRRGRRRG
376,105,GRRRGRRR
376,107,GRRRGRRR
376,108,ARRRARRR
376,109,RRRRGRRR
376,1001,RGRRRGRR
376,1002,RGRRRGRR
376,1003,RGRRRGRR
376,1004,RGRRRGRR
376,1005,RGRRRGRR
377,1,RRRGRRRG
377,5,RGRRRGRRRGRRRGRRRRRRRRRR
377,6,RRRGRRRG
377,11,RRGRRRGR
377,12,RRRGRRRG
377,101,RRRGRRRG
377,105,GRRRGRRR
377,107,GRRRGRRR
377,108,ARRRARRR
377,109,RRRRGRRR
377,1001,RGRRRGRR
377,1002,RGRRRGRR
377,1003,RGRRRGRR
377,1004,RGRRRGRR
377,1005,RGRRRGRR
378,1,RRRGRRRG
378,5,RGRRRGRRRGRRRGRRRRRRRRRR
378,6,RRRGRRRG
378,11,RRGRRRGR
378,12,RRRGRRRG
378,101,RRRGRRRG
378,105,GRRRGRRR
378,107,GRRRGRRR
378,108,RRRGRRRG
378,109,RRRRGRRR
378,1001,RGRRRGRR
378,1002,RGRRRGRR
378,1003,RGRRRGRR
378,1004,RGRRRGRR
378,1005,RGRRRGRR
379,1,RRRGRRRG
379,5,RGRRRGRRRGRRRGRRRRRRRRRR
379,6,RRRGRRRG
379,11,RRGRRRGR
379,12,RRRGRRRG
379,101,RRRGRRRG
379,105,GRRRGRRR
379,107,GRRRGRRR
379,108,RRRGRRRG
379,109,RRRRGRRR
379,1001,RGRRRGRR
379,1002,RGRRRGRR
379,1003,RGRRRGRR
379,1004,RGRRRGRR
379,1005,RGRRRGRR
380,1,RRRGRRRG
380,5,RGRRRGRRRGRRRGRRRRRRRRRR
380,6,RRRGRRRG
380,11,RRGRRRGR
380,12,RRRGRRRG
380,101,RRRGRRRG
380,105,GRRRGRRR
380,107,GRRRGRRR
380,108,RRRGRRRG
380,109,RRRRGRRR
380,1001,RGRRRGRR
380,1002,RGRRRGRR
380,1003,RGRRRGRR
380,1004,RGRRRGRR
380,1005,RGRRRGRR
381,1,RRRGRRRG
381,5,RGRRRGRRRGRRRGRRRRRRRRRR
381,6,RRRGRRRG
381,11,RRGRRRGR
381,12,RRRGRRRG
381,101,RRRGRRRG
381,105,GRRRGRRR
381,107,GRRRGRRR
381,108,RRRGRRRG
381,109,RRRRGRRR
381,1001,RGRRRGRR
381,1002,RGRRRGRR
381,1003,RGRRRGRR
381,1004,RGRRRGRR
381,1005,RGRRRGRR
382,1,RRRGRRRG
382,5,RGRRRGRRRGRRRGRRRRRRRRRR
382,6,RRRGRRRG
382,11,RRGRRRGR
382,12,RRRGRRRG
382,101,RRRGRRRG
382,105,GRRRGRRR
382,107,GRRRGRRR
382,108,RRRGRRRG
382,109,RRRRGRRR
382,1001,RGRRRGRR
382,1002,RGRRRGRR
382,1003,RGRRRGRR
382,1004,RGRRRGRR
382,1005,RGRRRGRR
383,1,RRRGRRRG
383,5,RARRRARRRGRRRGRRRRRRRRRR
383,6,RRRGRRRG
383,11,RRGRRRGR
383,12,RRRGRRRG
383,101,RRRGRRRG
383,105,GRRRGRRR
383,107,GRRRGRRR
383,108,RRRGRRRG
383,109,RRRRGRRR
383,1001,RGRRRGRR
383,1002,RGRRRGRR
383,1003,RGRRRGRR
383,1004,RGRRRGRR
383,1005,RGRRRGRR
384,1,RRRGRRRG
384,5,RARRRARRRGRRRGRRRRRRRRRR
384,6,RRRGRRRG
384,11,RRGRRRGR
384,12,RRRGRRRG
384,101,RRRGRRRG
384,105,GRRRGRRR
384,107,GRRRGRRR
384,108,RRRGRRRG
384,109,RRRRGRRR
384,1001,RGRRRGRR
384,1002,RGRRRGRR
384,1003,RGRRRGRR
384,1004,RGRRRGRR
384,1005,RGRRRGRR
385,1,RRRGRRRG
385,5,RARRRARRRGRRRGRRRRRRRRRR
385,6,RRRGRRRG
385,11,RRGRRRGR
385,12,RRRGRRRG
385,101,RRRGRRRG
385,105,GRRRGRRR
385,107,GRRRGRRR
385,108,RRRGRRRG
385,109,RRRRARRR
385,1001,RGRRRGRR
385,1002,RGRRRGRR
385,1003,RGRRRGRR
385,1004,RGRRRGRR
385,1005,RGRRRGRR
386,1,RRRGRRRG
386,5,GRRRGRRRRGRRRGRRRRRGRRRG
386,6,RRRGRRRG
386,11,RRGRRRGR
386,12,RRRGRRRG
386,101,RRRGRRRG
386,105,GRRRGRRR
386,107,GRRRGRRR
386,108,RRRGRRRG
386,109,RRRRARRR
386,1001,RGRRRGRR
386,1002,RGRRRGRR
386,1003,RGRRRGRR
386,1004,RGRRRGRR
386,1005,RGRRRGRR
387,1,RRRGRRRG
387,5,GRRRGRRRRGRRRGRRRRRGRRRG
387,6,RRRGRRRG
387,11,RRGRRRGR
387,12,RRRGRRRG
387,101,RRRGRRRG
387,105,GRRRGRRR
387,107,GRRRGRRR
387,108,RRRGRRRG
387,109,RRRRARRR
387,1001,RGRRRGRR
387,1002,RGRRRGRR
387,1003,RGRRRGRR
387,1004,RGRRRGRR
387,1005,RGRRRGRR
388,1,RRRGRRRG
388,5,GRRRGRRRRGRRRGRRRRRGRRRG
388,6,RRRGRRRG
388,11,RRGRRRGR
388,12,RRRGRRRG
388,101,RRRGRRRG
388,105,GRRRGRRR
388,107,GRRRGRRR
388,108,RRRGRRRG
388,109,RRRRRRGR
388,1001,RGRRRGRR
388,1002,RGRRRGRR
388,1003,RGRRRGRR
388,1004,RGRRRGRR
388,1005,RGRRRGRR
389,1,RRRGRRRG
389,5,GRRRGRRRRGRRRGRRRRRGRRRG
389,6,RRRGRRRG
389,11,RRGRRRGR
389,12,RRRGRRRG
389,101,RRRGRRRG
389,105,GRRRGRRR
389,107,GRRRGRRR
389,108,RRRGRRRG
389,109,RRRRRRGR
389,1001,RGRRRGRR
389,1002,RGRRRGRR
389,1003,RGRRRGRR
389,1004,RGRRRGRR
389,1005,RGRRRGRR
390,1,RRRGRRRG
390,5,GRRRGRRRRGRRRGRRRRRGRRRG
390,6,RRRGRRRG
390,11,RRGRRRGR
390,12,RRRGRRRG
390,101,RRRGRRRG
390,105,GRRRGRRR
390,107,GRRRGRRR
390,108,RRRGRRRG
390,109,RRRRRRGR
390,1001,RGRRRGRR
390,1002,RGRRRGRR
390,1003,RGRRRGRR
390,1004,RGRRRGRR
390,1005,RGRRRGRR
391,1,RRRGRRRG
391,5,GRRRGRRRRGRRRGRRRRRGRRRG
391,6,RRRGRRRG
391,11,RRGRRRGR
391,12,RRRGRRRG
391,101,RRRGRRRG
391,105,GRRRGRRR
391,107,GRRRGRRR
391,108,RRRGRRRG
391,109,RRRRRRGR
391,1001,RGRRRGRR
