vehicle_id,link,lower_sec,upper_sec,lane_before,pos_before_m,lane_after,pos_after_m,to_link,head,SC,sg,lane,pos_m,road,post_head_connectors,pre_head_bypasses,linear_estimate_sec,method,kind,guaranteed_green,input_no,physical_resource,prior_same_lane_stopped_samples,nearest_prior_stopped_distance_m,repeated_head_vehicle_id,observed_subsequent_connector,resource_join_verified,connector,branch_connector
2882,71,726,727,4,77.58,1,1.2,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],726.2861110164425,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,92,5.9893292374465545,False,10635,True,10635,10635
951,71,728,729,5,74.03,2,0.86,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],728.6349712846614,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,51,13.509689209497594,False,10635,True,10635,10635
3029,71,729,730,4,77.31,1,3.76,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],729.2125470683762,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,65,12.449329237446548,False,10635,True,10635,10635
701,71,731,732,4,75.53,1,1.59,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],731.480728387194,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,60,17.71932923744655,False,10635,True,10635,10635
3048,71,731,732,5,75.26,2,3.55,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],731.3999053258445,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,51,18.529689209497597,False,10635,True,10635,10635
2751,71,732,733,5,69.64,5,78.94,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],732.9988913128492,same_source_position_bracket,head_crossing,True,90030879,10635,34,25.279689209497597,False,10635,True,,
798,71,734,735,4,78.81,1,6.87,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],734.0066316362992,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,41,29.18932923744655,False,10635,True,10635,10635
2867,66,750,751,2,2657.55,2,2659.3,66,90030877,1004,8,2,2658.822897114408,66,['10631'],[],750.7273697796617,same_source_position_bracket,head_crossing,True,90030877,10631,45,1.2728971144078969,False,10631,True,,
224,46,799,800,4,952.26,4,954.01,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],799.531855020411,same_source_position_bracket,head_crossing,True,90030888,10627,106,0.930746285719124,False,10627,True,,
1913,66,799,800,4,2657.43,4,2659.18,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],799.6784956044891,same_source_position_bracket,head_crossing,True,90030875,10633,239,1.1873673078557658,False,10633,True,,
1979,66,802,803,4,2656.08,1,1.18,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],802.4966961132487,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,238,7.787367307855675,False,10633,True,10633,10633
2011,66,804,805,4,2653.86,4,2659.45,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],804.8510496078454,same_source_position_bracket,head_crossing,True,90030875,10633,237,13.637367307855584,False,10633,True,,
2068,66,806,807,4,2652.65,1,0.65,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],806.7451301103449,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,235,19.24736730785571,False,10633,True,10633,10633
2133,66,808,809,4,2651.35,1,0.59,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],808.7857895745833,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,231,25.517367307855693,False,10633,True,10633,10633
2144,66,810,811,4,2651.17,1,1.9,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],810.6935208819981,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,227,31.47736730785573,False,10633,True,10633,10633
2184,66,812,813,4,2651.43,1,2.71,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],812.6366987149524,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,215,37.87736730785582,False,10633,True,10633,10633
2162,66,814,815,4,2651.85,1,3.11,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],814.6005566930327,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,207,44.407367307855566,False,10633,True,10633,10633
2178,66,816,817,4,2654.86,1,6.45,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],816.32395313444,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,205,50.507367307855475,False,10633,True,10633,10633
2319,66,817,818,4,2649.35,1,0.95,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],817.7983266573075,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,197,48.99736730785571,False,10633,True,10633,10633
2395,66,819,820,4,2654.99,1,6.47,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],819.3157392479997,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,179,54.98736730785549,False,10633,True,10633,10633
2521,66,821,822,4,2653.35,1,5.22,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],821.4434374358106,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,174,59.3673673078556,False,10633,True,10633,10633
2970,71,825,826,3,77.77,3,79.52,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],825.6522406730325,same_source_position_bracket,head_crossing,True,90030881,10634,64,1.1414211778067909,False,10634,True,,
3260,71,825,826,2,77.97,2,79.67,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],825.5319751277282,same_source_position_bracket,head_crossing,True,90030882,10634,43,0.90435771713787,False,10634,True,,
3318,71,825,826,1,77.97,1,79.72,71,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],825.5771851713297,same_source_position_bracket,head_crossing,True,90030883,10634,23,1.0100740498268834,False,10634,True,,
2892,71,828,829,2,77.27,2,1.67,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],828.2845556526742,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,31,6.564357717137867,False,10634,True,10634,10634
2987,71,828,829,3,77.11,3,0.98,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],828.3526586423494,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,63,7.0514211778067875,False,10634,True,10634,10634
3304,71,828,829,1,77.07,1,1.46,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],828.3393807310817,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,9,7.320074049826886,False,10634,True,10634,10634
3707,71,830,831,3,74.31,3,81.05,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],830.6827034388438,same_source_position_bracket,head_crossing,True,90030881,10634,52,13.351421177806785,False,10634,True,,
3780,71,833,834,3,78.15,3,6.42,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],833.080081184853,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,40,19.33142117780679,False,10634,True,10634,10634
3444,71,834,835,1,71.96,1,3.22,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],834.5616905916398,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
1677,71,835,836,3,77.94,3,6.6,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],835.0981420301478,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,35,24.93142117780679,False,10634,True,10634,10634
4066,71,835,836,2,64.1,2,78.98,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],835.9929003842162,same_source_position_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,,
3866,71,837,838,3,75.4,3,4.69,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],837.3335279787397,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,28,30.701421177806786,False,10634,True,10634,10634
2929,71,839,840,3,77.29,3,10.04,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],839.1159141947846,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,20,37.11142117780679,False,10634,True,10634,10634
3386,71,840,841,1,75.41,1,7.87,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],840.2606251915068,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
3393,71,841,842,1,67.87,1,0.21,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],841.8182338570023,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
3836,71,843,844,1,71.16,1,4.9,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],843.5220999865352,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
3746,71,858,859,2,60.99,2,1.8,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],858.8111512970675,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
4295,71,864,865,2,69.87,2,6.42,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],864.5062007593058,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
3563,71,873,874,4,77.73,4,79.33,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],873.7120807734041,same_source_position_bracket,head_crossing,True,90030880,10635,118,1.139329237446546,False,10635,True,,
3765,71,873,874,5,77.88,5,79.63,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],873.5998224054272,same_source_position_bracket,head_crossing,True,90030879,10635,96,1.0496892094976005,False,10635,True,,
1327,71,876,877,5,77.26,2,1.48,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],876.3269800374528,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,93,6.719689209497602,False,10635,True,10635,10635
3537,71,876,877,4,76.78,1,0.91,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],876.4165001483054,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,107,6.609329237446545,False,10635,True,10635,10635
1455,71,878,879,5,76.03,2,2.33,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],878.4034970569751,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,83,12.689689209497601,False,10635,True,10635,10635
3694,71,880,881,4,76.34,1,4.88,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],880.2683241316448,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,92,18.069329237446553,False,10635,True,10635,10635
1893,71,881,882,5,78.49,2,7.01,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],881.0467436475071,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,64,19.3796892094976,False,10635,True,10635,10635
1967,71,882,883,5,71.7,5,80.43,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],882.8281430938714,same_source_position_bracket,head_crossing,True,90030879,10635,62,24.849689209497598,False,10635,True,,
4173,71,882,883,4,78.52,1,1.79,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],882.0840462088642,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,1,1.7993292374465568,False,10635,True,10635,10635
1130,71,884,885,5,69.76,5,79.89,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],884.9052013039978,same_source_position_bracket,head_crossing,True,90030879,10635,27,31.229689209497593,False,10635,True,,
3695,71,884,885,4,74.45,4,80.56,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],884.7232944742138,same_source_position_bracket,head_crossing,True,90030880,10635,76,23.389329237446553,False,10635,True,,
1348,71,887,888,5,76.58,2,6.39,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],887.2196711342618,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
2689,71,888,889,4,73.79,4,79.16,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],888.9458713663773,same_source_position_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,,
4453,71,894,895,4,66.93,1,3.4,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],894.68789223091,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
3812,66,900,901,2,2657.37,2,2659.12,66,90030877,1004,8,2,2658.822897114408,66,['10631'],[],900.8302269225189,same_source_position_bracket,head_crossing,True,90030877,10631,42,1.452897114408188,False,10631,True,,
4370,66,940,941,3,2655.11,3,7.23,10631,90030876,1004,8,3,2658.7703026862664,66,['10631'],[],940.3044513823106,source_to_observed_connector_bracket,head_crossing,True,90030876,10631,0,,False,10631,True,10631,10631
1908,46,949,950,4,952.28,4,954.03,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],949.5204264489823,same_source_position_bracket,head_crossing,True,90030888,10627,113,0.9107462857191422,False,10627,True,,
2275,66,949,950,4,2657.48,4,2658.73,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],949.9098938462845,same_source_position_bracket,head_crossing,True,90030875,10633,249,1.137367307855584,False,10633,True,,
2618,46,952,953,4,952.79,1,3.02,10627,90030888,1004,7,4,953.1907462857191,46,['10627'],[],952.0549055248786,source_to_observed_connector_bracket,head_crossing,True,90030888,10627,112,6.82074628571911,False,10627,True,10627,10627
2643,66,953,954,4,2654.24,1,2.36,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],953.5385215596486,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,255,12.707367307855748,False,10633,True,10633,10633
2652,66,955,956,4,2655.32,1,5.04,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],955.3389392582848,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,254,18.57736730785564,False,10633,True,10633,10633
2651,66,957,958,4,2654.35,1,3.97,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],957.4432021165298,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,254,24.37736730785582,False,10633,True,10633,10633
2734,66,959,960,4,2655.27,1,4.7,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],959.3546507099259,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,256,29.657367307855566,False,10633,True,10633,10633
2773,66,960,961,4,2647.82,4,2659.01,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],960.9649121812204,same_source_position_bracket,head_crossing,True,90030875,10633,256,35.5873673078554,False,10633,True,,
2831,66,963,964,4,2657.6,1,8.71,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],963.0915022880483,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,244,41.31736730785542,False,10633,True,10633,10633
2683,66,966,967,4,2657.75,1,6.65,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],966.0973641181071,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,213,47.5873673078554,False,10633,True,10633,10633
3042,66,968,969,4,2657.44,1,6.81,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],968.1255391072858,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,213,58.907367307855566,False,10633,True,10633,10633
3082,66,969,970,4,2652.45,1,2.23,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],969.6300631741118,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,216,63.3973673078558,False,10633,True,10633,10633
3194,66,970,971,4,2650.75,1,0.93,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],970.7721818471213,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,217,69.17736730785555,False,10633,True,10633,10633
3168,66,972,973,4,2656.97,1,7.67,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],972.1538374926827,source_to_observed_connector_bracket,head_crossing,False,90030875,10633,211,74.82736730785564,False,10633,True,10633,10633
2725,71,975,976,3,77.89,3,79.64,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],975.583669244461,same_source_position_bracket,head_crossing,True,90030881,10634,126,1.0214211778067863,False,10634,True,,
3756,71,975,976,2,77.77,2,79.49,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],975.6420684401965,same_source_position_bracket,head_crossing,True,90030882,10634,97,1.104357717137873,False,10634,True,,
4477,71,975,976,1,78.03,1,79.78,71,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],975.542899457044,same_source_position_bracket,head_crossing,True,90030883,10634,84,0.9500740498268812,False,10634,True,,
3803,71,978,979,2,76.66,2,1.4,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],978.3704106438661,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,95,7.414357717137875,False,10634,True,10634,10634
4057,71,978,979,1,77.75,1,3.26,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],978.1822840758759,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,37,7.010074049826883,False,10634,True,10634,10634
4304,71,978,979,3,77.17,3,1.77,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],978.2982847963023,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,98,6.771421177806786,False,10634,True,10634,10634
484,71,980,981,1,77.18,1,3.9,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],980.2261934983595,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,7,12.100074049826887,False,10634,True,10634,10634
4028,71,980,981,2,74.58,2,0.94,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],980.5651871909412,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,37,13.604357717137873,False,10634,True,10634,10634
