run_label,run,seed,sim_sec,vehicle_id,physical_link,lane,local_pos_m,chain_pos_m,cell,speed_kph,speed_class
offset10,codex_signal_offset10_s13_20260910,13,3301,16455,2,1,1495.09,4229.617,8,2.63,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16456,2,2,1506.99,4241.517,8,7.54,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16457,2,2,1812.46,4546.987,8,2.46,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16519,2,2,1751.16,4485.687,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16569,2,3,1733.11,4467.637,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16579,2,3,1789.63,4524.157,8,1.91,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16611,2,2,1757.6,4492.127,8,2.39,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16622,2,4,2098.93,4833.457,9,81.77,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,16638,2,2,2197.79,4932.317,9,81.27,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,16639,2,2,1484.53,4219.057,8,7.64,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16699,2,4,1503.04,4237.567,8,60.28,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,16772,2,2,1806.54,4541.067,8,0.03,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16805,2,2,1732.1,4466.627,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16806,2,2,1476.32,4210.847,8,8.73,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16813,2,2,1739.49,4474.017,8,4.74,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16848,2,2,1674.2,4408.727,8,0.9,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16900,2,4,1461.45,4195.977,8,46.03,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,16918,2,3,1382.6,4117.127,8,10.84,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16978,2,2,1799.7,4534.227,8,4.05,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16990,2,2,1494.07,4228.597,8,10.46,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17010,2,4,1642.8,4377.327,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17011,2,2,1655.77,4390.2970000000005,8,32.54,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17055,2,2,1728.47,4462.997,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17142,2,4,1680.47,4414.997,8,9.7,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17147,2,2,1449.39,4183.917,8,0.45,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17149,2,1,1478.97,4213.497,8,1.16,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17166,2,3,1667.6,4402.127,8,22.34,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17174,2,4,1886.86,4621.387,8,71.42,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17187,2,3,1726.9,4461.427,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17200,2,3,1708.54,4443.067,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17201,2,3,1683.31,4417.8369999999995,8,4.93,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17219,2,4,2190.38,4924.907,9,106.09,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17253,2,3,1594.48,4329.007,8,21.86,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17291,2,4,1378.39,4112.917,8,46.01,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17292,2,4,1607.5,4342.027,8,4.24,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17320,2,3,1432.68,4167.207,8,20.75,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17327,2,3,1496.57,4231.097,8,22.08,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17328,2,2,1520.94,4255.467000000001,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17366,2,4,1600.49,4335.017,8,5.13,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17394,2,3,1657.43,4391.957,8,8.33,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17422,2,4,1700.48,4435.007,8,33.95,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17453,2,3,1395.28,4129.807,8,16.08,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17499,2,3,1636.16,4370.687,8,39.99,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17512,2,3,1690.26,4424.787,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17513,2,3,1714.67,4449.197,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17530,2,3,2065.05,4799.577,9,81.63,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17557,2,4,1979.84,4714.367,9,77.59,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17558,2,4,1633.42,4367.947,8,13.63,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17576,2,3,2147.72,4882.246999999999,9,97.41,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17591,2,3,1696.0,4430.527,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17607,2,3,1542.46,4276.987,8,26.97,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17690,2,4,1525.67,4260.197,8,44.28,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17736,2,2,1616.78,4351.307,8,9.36,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17741,2,4,1909.3,4643.827,9,65.59,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17760,2,2,1606.61,4341.137,8,7.47,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17761,2,4,1834.95,4569.477,8,81.46,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17767,2,2,1533.44,4267.967000000001,8,3.89,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17776,2,4,2038.61,4773.137,9,75.85,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17830,2,4,1666.92,4401.447,8,0.9,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,17848,2,3,1450.87,4185.397,8,21.16,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17855,2,4,1928.57,4663.097,9,61.62,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17868,2,4,1619.4,4353.927,8,20.75,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17873,2,3,1417.65,4152.177,8,13.59,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17878,2,4,1952.05,4686.577,9,69.15,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17901,2,4,1863.33,4597.857,8,79.56,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17903,2,4,1540.6,4275.127,8,29.87,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17923,2,4,1557.5,4292.027,8,32.57,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17975,2,4,1586.78,4321.307,8,14.44,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,17982,2,4,1479.96,4214.487,8,45.16,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,17983,2,4,1659.85,4394.377,8,5.96,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,22814,2,1,2072.91,4807.437,9,41.05,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,22899,2,1,1899.95,4634.477,9,8.82,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,22958,2,1,2015.01,4749.537,9,28.8,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,23083,2,1,1876.88,4611.407,8,0.0,stopped
