time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s,inferred_unique_connector_passage
840.1,5288,10482,departure,120,2,447.06,74.24,40.0,835.1,840.1,
840.1,4267,10645,departure,123,1,350.16,109.15,15.0,835.1,840.1,
840.1,4270,10638,departure,70,2,245.63,105.15,10.0,835.1,840.1,
840.1,4303,10645,departure,123,1,318.76,111.18,15.0,835.1,840.1,
840.1,4057,10681,arrival,,2,35.86,32.87,,835.1,840.1,
840.1,4577,10638,arrival,,2,117.52,118.25,,835.1,840.1,
840.1,4860,10479,departure,125,1,144.79,94.04,10.0,835.1,840.1,
840.1,5373,10482,departure,120,2,421.48,66.59,40.0,835.1,840.1,
845.1,5124,10682,arrival,,1,5.63,78.12,,840.1,845.1,
845.1,3601,10646,arrival,,1,6.97,39.48,,840.1,845.1,
845.1,5140,10490,arrival,,1,2.3,33.07,,840.1,845.1,
845.1,4385,10645,arrival,,1,132.06,103.57,,840.1,845.1,
845.1,5154,10490,arrival,,1,35.69,30.68,,840.1,845.1,
845.1,5156,10643,arrival,,1,80.69,111.97,,840.1,845.1,
845.1,4902,10479,departure,125,1,238.42,96.99,10.0,840.1,845.1,
845.1,5424,10482,departure,120,2,444.62,68.45,40.0,840.1,845.1,
845.1,4681,10481,arrival,,1,181.59,134.59,,840.1,845.1,
845.1,4682,10639,departure,2,1,370.4,65.69,35.0,840.1,845.1,
845.1,4943,10491,arrival,,1,126.1,98.81,,840.1,845.1,
845.1,4442,10645,arrival,,1,94.84,101.36,,840.1,845.1,
845.1,5725,10482,arrival,,2,26.59,40.27,,840.1,845.1,
845.1,5474,10482,arrival,,1,1.25,42.62,,840.1,845.1,
845.1,5730,10482,arrival,,2,2.48,41.18,,840.1,845.1,
845.1,2666,10681,arrival,,1,1.69,40.93,,840.1,845.1,
845.1,5231,10482,departure,120,1,480.88,60.81,45.0,840.1,845.1,
845.1,5497,10482,arrival,,1,41.3,42.44,,840.1,845.1,
845.1,4736,10639,departure,2,1,346.59,55.89,30.0,840.1,845.1,
845.1,4745,10638,departure,70,2,198.03,119.4,10.0,840.1,845.1,
845.1,4496,10638,arrival,,2,57.54,127.18,,840.1,845.1,
845.1,5010,10682,departure,121,1,137.89,107.0,5.0,840.1,845.1,
845.1,4757,10639,departure,2,1,325.38,48.34,30.0,840.1,845.1,
845.1,4760,10481,arrival,,1,48.16,127.57,,840.1,845.1,
845.1,5042,10479,arrival,,1,87.09,117.97,,840.1,845.1,
845.1,5056,10482,departure,120,1,515.84,55.39,50.0,840.1,845.1,
845.1,4548,10681,arrival,,2,38.96,44.41,,840.1,845.1,
845.1,5072,10643,departure,71,2,302.3,77.58,15.0,840.1,845.1,
845.1,1233,10681,arrival,,2,0.37,42.37,,840.1,845.1,
845.1,5082,10643,departure,10641,1,225.67,96.84,10.0,840.1,845.1,
845.1,4574,10645,departure,123,1,324.26,107.08,15.0,840.1,845.1,
845.1,5101,10482,departure,120,1,498.86,57.93,45.0,840.1,845.1,
845.1,4339,10645,departure,123,1,259.93,105.24,10.0,840.1,845.1,
850.1,4357,10645,departure,123,1,310.18,106.36,15.0,845.1,850.1,
850.1,5125,10639,arrival,,1,40.47,40.26,,845.1,850.1,
850.1,4370,10638,departure,70,2,241.43,115.8,10.0,845.1,850.1,
850.1,3620,10646,arrival,,1,42.79,40.45,,845.1,850.1,
850.1,5166,10639,arrival,,1,1.27,42.46,,845.1,850.1,
850.1,5175,10682,arrival,,1,64.73,75.4,,845.1,850.1,
850.1,5180,10490,arrival,,1,11.8,29.18,,845.1,850.1,
850.1,4925,10491,arrival,,1,85.24,101.73,,845.1,850.1,
850.1,5694,10482,arrival,,2,10.88,40.43,,845.1,850.1,
850.1,4943,10491,departure,129,1,126.1,98.81,5.0,845.1,850.1,
850.1,4962,10484,departure,24,1,441.47,65.56,40.0,845.1,850.1,
850.1,4971,10479,departure,125,1,154.65,117.25,10.0,845.1,850.1,
850.1,5487,10482,arrival,,1,13.0,42.3,,845.1,850.1,
850.1,5490,10482,arrival,,1,37.11,43.37,,845.1,850.1,
850.1,4738,10484,departure,24,1,468.59,69.2,40.0,845.1,850.1,
850.1,5259,10482,departure,120,1,512.27,71.9,40.0,845.1,850.1,
850.1,5533,10482,departure,120,2,513.93,74.5,45.0,845.1,850.1,
850.1,5026,10490,departure,119,1,349.98,67.96,30.0,845.1,850.1,
850.1,4773,10481,arrival,,1,30.3,118.8,,845.1,850.1,
850.1,5291,10643,arrival,,2,141.38,116.53,,845.1,850.1,
850.1,2478,10681,arrival,,2,17.99,50.21,,845.1,850.1,
850.1,5809,10482,arrival,,2,42.2,43.5,,845.1,850.1,
850.1,5555,10490,arrival,,1,28.57,27.54,,845.1,850.1,
850.1,5058,10682,arrival,,1,39.64,76.07,,845.1,850.1,
850.1,5059,10682,arrival,,1,13.95,71.65,,845.1,850.1,
850.1,5319,10643,arrival,,2,95.07,116.36,,845.1,850.1,
850.1,1489,10483,arrival,,1,17.68,106.57,,845.1,850.1,
850.1,2781,10484,arrival,,1,45.63,43.08,,845.1,850.1,
850.1,5598,10482,departure,120,1,468.15,74.94,40.0,845.1,850.1,
850.1,4577,10638,departure,126,2,279.02,114.31,10.0,845.1,850.1,
850.1,2791,10484,arrival,,1,7.6,43.38,,845.1,850.1,
850.1,4072,10483,arrival,,1,52.44,104.56,,845.1,850.1,
855.1,1792,10681,departure,2,1,426.83,92.6,35.0,850.1,855.1,
855.1,5124,10682,departure,121,1,128.95,98.6,10.0,850.1,855.1,
855.1,3596,10681,departure,2,2,361.07,70.15,30.0,850.1,855.1,
855.1,4371,10645,departure,123,1,342.3,99.9,15.0,850.1,855.1,
855.1,4385,10645,departure,123,1,276.7,104.03,10.0,850.1,855.1,
855.1,5156,10643,departure,10641,1,235.75,108.76,10.0,850.1,855.1,
855.1,1569,10681,arrival,,2,29.41,51.74,,850.1,855.1,
855.1,4903,10639,departure,2,1,354.02,59.64,30.0,850.1,855.1,
855.1,5155,10682,arrival,,1,27.68,65.14,,850.1,855.1,
855.1,5161,10682,arrival,,1,9.05,77.19,,850.1,855.1,
855.1,4401,10645,departure,123,1,309.74,102.37,15.0,850.1,855.1,
855.1,3893,10646,arrival,,1,41.8,40.69,,850.1,855.1,
855.1,5181,10482,departure,120,1,432.12,66.51,40.0,850.1,855.1,
855.1,4681,10481,departure,127,1,366.3,131.39,10.0,850.1,855.1,
855.1,5206,10682,arrival,,1,65.72,65.78,,850.1,855.1,
855.1,4442,10645,departure,123,1,238.21,104.37,10.0,850.1,855.1,
855.1,5217,10490,arrival,,1,34.58,35.26,,850.1,855.1,
855.1,4973,10639,departure,2,1,323.24,46.6,30.0,850.1,855.1,
855.1,5232,10491,arrival,,1,58.98,107.91,,850.1,855.1,
855.1,5237,10482,departure,120,1,517.67,83.36,45.0,850.1,855.1,
855.1,4223,10483,arrival,,1,111.59,111.75,,850.1,855.1,
855.1,5504,10482,departure,120,2,502.24,84.81,40.0,850.1,855.1,
855.1,5512,10482,arrival,,1,51.91,40.81,,850.1,855.1,
855.1,4238,10483,arrival,,1,136.02,108.09,,850.1,855.1,
855.1,4496,10638,departure,70,2,235.14,126.83,10.0,850.1,855.1,
855.1,5523,10482,arrival,,1,26.11,41.69,,850.1,855.1,
855.1,5528,10482,departure,120,1,459.54,71.89,40.0,850.1,855.1,
855.1,5374,10484,departure,24,1,484.72,83.42,40.0,850.1,855.1,
855.1,5284,10643,arrival,,2,142.37,124.92,,850.1,855.1,
855.1,1198,10681,arrival,,2,65.72,54.93,,850.1,855.1,
855.1,5042,10479,departure,125,1,255.28,123.0,10.0,850.1,855.1,
855.1,5560,10482,arrival,,1,5.27,42.67,,850.1,855.1,
855.1,5051,10491,arrival,,1,94.3,102.18,,850.1,855.1,
855.1,5324,10484,departure,24,1,515.72,87.65,40.0,850.1,855.1,
855.1,5075,10479,arrival,,1,59.26,83.78,,850.1,855.1,
855.1,1246,10484,arrival,,1,1.08,43.22,,850.1,855.1,
855.1,5601,10482,arrival,,2,3.53,40.28,,850.1,855.1,
855.1,5090,10490,departure,119,1,359.61,80.91,30.0,850.1,855.1,
855.1,4325,10483,arrival,,1,80.81,112.97,,850.1,855.1,
855.1,5096,10682,arrival,,1,88.18,63.42,,850.1,855.1,
855.1,5616,10482,arrival,,2,23.83,40.18,,850.1,855.1,
855.1,4346,10483,arrival,,1,53.32,116.92,,850.1,855.1,
855.1,5116,10682,arrival,,1,49.63,67.67,,850.1,855.1,
855.1,5629,10482,arrival,,2,47.81,40.15,,850.1,855.1,
860.1,2573,10681,arrival,,2,7.96,41.33,,855.1,860.1,
860.1,5143,10479,arrival,,1,72.46,93.34,,855.1,860.1,
860.1,2348,10681,arrival,,2,27.64,45.39,,855.1,860.1,
860.1,5168,10479,arrival,,1,42.92,89.31,,855.1,860.1,
860.1,1588,10681,arrival,,2,71.36,61.88,,855.1,860.1,
860.1,5175,10682,departure,121,1,173.17,74.19,10.0,855.1,860.1,
860.1,4925,10491,departure,129,1,207.78,75.63,10.0,855.1,860.1,
860.1,5719,10482,arrival,,1,29.14,44.09,,855.1,860.1,
860.1,3680,10681,departure,2,2,371.2,79.84,30.0,855.1,860.1,
860.1,5236,10490,arrival,,1,39.17,32.81,,855.1,860.1,
860.1,4760,10481,departure,127,1,400.43,124.91,15.0,855.1,860.1,
860.1,3741,10681,departure,2,2,425.22,85.72,35.0,855.1,860.1,
860.1,5291,10643,departure,10641,2,287.07,82.01,10.0,855.1,860.1,
860.1,5299,10682,arrival,,1,31.32,60.94,,855.1,860.1,
860.1,5048,10639,departure,2,1,344.9,60.32,30.0,855.1,860.1,
860.1,5309,10639,arrival,,1,26.32,42.85,,855.1,860.1,
860.1,5058,10682,departure,121,1,143.67,72.22,10.0,855.1,860.1,
860.1,5319,10643,departure,10641,2,253.56,96.86,10.0,855.1,860.1,
860.1,712,10681,arrival,,2,40.88,61.46,,855.1,860.1,
860.1,1489,10483,departure,124,1,165.41,106.56,10.0,855.1,860.1,
860.1,5590,10482,arrival,,2,37.46,40.95,,855.1,860.1,
860.1,4828,10644,departure,120,1,905.12,77.31,80.0,855.1,860.1,
860.1,4072,10483,departure,124,1,198.43,105.63,10.0,855.1,860.1,
860.1,5608,10484,departure,24,1,437.15,68.01,40.0,855.1,860.1,
865.1,776,10681,arrival,,2,40.72,41.59,,860.1,865.1,
865.1,5386,10482,departure,120,1,491.99,82.43,40.0,860.1,865.1,
865.1,5900,10482,arrival,,1,28.06,41.11,,860.1,865.1,
865.1,4423,10483,arrival,,1,59.55,100.27,,860.1,865.1,
865.1,4428,10483,arrival,,1,82.93,100.01,,860.1,865.1,
865.1,2641,10484,arrival,,1,5.42,44.26,,860.1,865.1,
865.1,5206,10682,departure,121,1,153.67,60.55,10.0,860.1,865.1,
865.1,3928,10681,arrival,,2,13.64,43.0,,860.1,865.1,
865.1,4439,10645,arrival,,1,70.94,101.67,,860.1,865.1,
865.1,5232,10491,departure,129,1,189.74,76.82,10.0,860.1,865.1,
865.1,4215,10646,arrival,,1,49.9,42.01,,860.1,865.1,
865.1,4474,10645,arrival,,1,36.16,100.22,,860.1,865.1,
865.1,4223,10483,departure,124,1,264.24,107.93,10.0,860.1,865.1,
865.1,5252,10490,arrival,,1,23.04,30.64,,860.1,865.1,
865.1,4238,10483,departure,125,1,285.07,106.51,10.0,860.1,865.1,
865.1,5519,10490,arrival,,1,2.47,31.62,,860.1,865.1,
865.1,5776,10482,arrival,,1,6.24,42.42,,860.1,865.1,
865.1,4498,10483,arrival,,1,35.54,104.06,,860.1,865.1,
865.1,5535,10482,departure,120,2,462.7,78.67,40.0,860.1,865.1,
865.1,5284,10643,departure,10641,2,289.72,78.8,10.0,860.1,865.1,
865.1,4773,10481,departure,127,1,361.36,117.06,15.0,860.1,865.1,
865.1,4522,10483,arrival,,1,8.97,109.81,,860.1,865.1,
865.1,5802,10482,arrival,,2,8.59,31.22,,860.1,865.1,
865.1,5051,10491,departure,129,1,213.33,64.18,10.0,860.1,865.1,
865.1,5059,10682,departure,121,1,201.42,58.53,15.0,860.1,865.1,
865.1,4552,10645,arrival,,1,108.42,100.45,,860.1,865.1,
865.1,5321,10643,arrival,,1,96.3,124.82,,860.1,865.1,
865.1,5325,10639,arrival,,1,40.73,42.72,,860.1,865.1,
865.1,5075,10479,departure,125,1,177.27,86.12,10.0,860.1,865.1,
865.1,5331,10643,arrival,,1,48.2,111.55,,860.1,865.1,
865.1,3797,10681,departure,2,2,402.18,72.91,35.0,860.1,865.1,
865.1,5857,10482,arrival,,1,48.03,40.19,,860.1,865.1,
865.1,4325,10483,departure,124,1,234.5,108.18,10.0,860.1,865.1,
865.1,5096,10682,departure,121,1,172.41,58.07,10.0,860.1,865.1,
865.1,5354,10643,arrival,,1,15.01,110.77,,860.1,865.1,
865.1,5358,10643,arrival,,2,32.16,111.75,,860.1,865.1,
865.1,4851,10644,departure,120,1,997.45,89.43,80.0,860.1,865.1,
865.1,243,10484,arrival,,1,28.65,58.11,,860.1,865.1,
865.1,4597,10645,arrival,,1,3.57,96.84,,860.1,865.1,
865.1,4346,10483,departure,124,1,211.49,110.52,10.0,860.1,865.1,
870.1,517,10681,arrival,,1,28.29,43.65,,865.1,870.1,
870.1,4626,10483,arrival,,1,125.33,92.57,,865.1,870.1,
870.1,4627,10645,arrival,,1,102.27,99.99,,865.1,870.1,
870.1,5143,10479,departure,125,1,207.78,97.89,10.0,865.1,870.1,
870.1,5155,10682,departure,121,1,193.4,42.96,15.0,865.1,870.1,
870.1,5162,10491,arrival,,1,69.99,100.38,,865.1,870.1,
870.1,5168,10479,departure,125,1,177.09,98.97,10.0,865.1,870.1,
870.1,4659,10483,arrival,,1,43.96,105.01,,865.1,870.1,
870.1,4661,10645,arrival,,1,45.19,95.4,,865.1,870.1,
870.1,4664,10645,arrival,,1,72.37,94.86,,865.1,870.1,
870.1,5945,10482,arrival,,1,24.0,42.71,,865.1,870.1,
870.1,4926,10644,departure,120,1,933.47,70.3,80.0,865.1,870.1,
870.1,5438,10644,arrival,,1,18.37,38.12,,865.1,870.1,
870.1,5190,10479,arrival,,1,10.21,85.01,,865.1,870.1,
870.1,1623,10646,arrival,,1,49.42,44.02,,865.1,870.1,
870.1,4700,10483,arrival,,1,14.52,108.9,,865.1,870.1,
870.1,3937,10681,departure,2,2,420.15,61.34,35.0,865.1,870.1,
870.1,4715,10645,arrival,,1,17.43,96.77,,865.1,870.1,
870.1,5253,10490,arrival,,1,27.47,31.31,,865.1,870.1,
870.1,5508,10644,arrival,,1,1.31,32.34,,865.1,870.1,
870.1,2721,10681,arrival,,1,67.99,69.5,,865.1,870.1,
870.1,5552,10482,departure,120,1,479.41,74.4,40.0,865.1,870.1,
870.1,5298,10490,arrival,,1,10.24,35.08,,865.1,870.1,
870.1,4278,10681,arrival,,2,38.05,59.15,,865.1,870.1,
870.1,5349,10644,arrival,,1,42.69,33.63,,865.1,870.1,
870.1,4587,10638,arrival,,2,47.85,115.84,,865.1,870.1,
870.1,5619,10482,departure,120,2,479.7,82.8,40.0,865.1,870.1,
870.1,5116,10682,departure,121,1,207.51,39.0,15.0,865.1,870.1,
870.1,4862,10644,departure,120,1,957.33,78.44,85.0,865.1,870.1,
875.1,4624,10645,arrival,,1,115.05,97.83,,870.1,875.1,
875.1,4628,10483,arrival,,1,40.07,109.67,,870.1,875.1,
875.1,5658,10482,departure,120,1,491.46,79.93,40.0,870.1,875.1,
875.1,4634,10645,arrival,,1,84.73,98.6,,870.1,875.1,
875.1,4642,10681,departure,2,2,433.85,69.09,35.0,870.1,875.1,
875.1,5161,10682,departure,121,1,224.14,35.6,20.0,870.1,875.1,
875.1,4144,10681,departure,2,2,356.16,65.73,35.0,870.1,875.1,
875.1,5680,10482,departure,120,2,422.91,65.2,40.0,870.1,875.1,
875.1,5946,10482,arrival,,1,58.05,42.93,,870.1,875.1,
875.1,5451,10490,arrival,,1,6.38,35.81,,870.1,875.1,
875.1,4428,10483,departure,124,1,216.32,86.24,10.0,870.1,875.1,
875.1,5457,10643,arrival,,2,127.65,116.17,,870.1,875.1,
875.1,4439,10645,departure,123,1,212.94,102.78,10.0,870.1,875.1,
875.1,4698,10483,arrival,,1,3.23,115.87,,870.1,875.1,
875.1,5469,10643,arrival,,1,5.37,105.94,,870.1,875.1,
875.1,5215,10491,arrival,,1,143.3,96.87,,870.1,875.1,
875.1,5476,10643,arrival,,2,90.12,113.06,,870.1,875.1,
875.1,4201,10681,arrival,,2,68.84,48.88,,870.1,875.1,
875.1,5995,10482,arrival,,2,39.91,42.87,,870.1,875.1,
875.1,4980,10644,departure,120,1,910.83,77.8,80.0,870.1,875.1,
875.1,4470,10681,arrival,,2,28.77,60.91,,870.1,875.1,
875.1,4728,10681,arrival,,1,54.05,68.36,,870.1,875.1,
875.1,5770,10482,arrival,,1,27.41,42.26,,870.1,875.1,
875.1,5276,10479,arrival,,1,43.7,95.24,,870.1,875.1,
875.1,5539,10643,arrival,,2,15.96,113.26,,870.1,875.1,
875.1,1447,10646,arrival,,1,46.82,42.28,,870.1,875.1,
875.1,5545,10644,arrival,,1,35.01,43.37,,870.1,875.1,
875.1,5299,10682,departure,121,1,201.09,42.7,15.0,870.1,875.1,
875.1,4789,10638,arrival,,2,142.57,117.83,,870.1,875.1,
875.1,5816,10482,arrival,,1,4.72,40.35,,870.1,875.1,
875.1,5307,10682,arrival,,1,74.37,104.65,,870.1,875.1,
875.1,5566,10644,arrival,,1,12.75,44.0,,870.1,875.1,
875.1,2499,10681,arrival,,2,18.92,57.84,,870.1,875.1,
875.1,4806,10645,arrival,,1,54.48,99.93,,870.1,875.1,
875.1,4552,10645,departure,123,1,248.85,101.74,10.0,870.1,875.1,
875.1,5321,10643,departure,71,1,272.57,128.7,10.0,870.1,875.1,
875.1,5331,10643,departure,126,2,203.65,109.57,10.0,870.1,875.1,
875.1,4057,10681,departure,2,2,403.74,75.75,35.0,870.1,875.1,
875.1,5337,10490,arrival,,1,41.62,35.25,,870.1,875.1,
875.1,5355,10490,arrival,,1,23.56,37.5,,870.1,875.1,
875.1,4852,10645,arrival,,1,19.79,105.47,,870.1,875.1,
875.1,5624,10482,departure,120,2,522.68,86.35,40.0,870.1,875.1,
880.1,6150,10482,arrival,,2,1.53,42.39,,875.1,880.1,
880.1,3601,10646,departure,10638,1,352.85,65.6,35.0,875.1,880.1,
880.1,3601,10638,arrival,,1,8.23,95.97,,875.1,880.1,
880.1,4627,10645,departure,123,1,244.02,104.06,10.0,875.1,880.1,
880.1,5904,10482,arrival,,1,20.7,44.45,,875.1,880.1,
880.1,3620,10646,departure,120,1,324.22,48.13,30.0,875.1,880.1,
880.1,5162,10491,departure,127,1,196.81,82.54,10.0,875.1,880.1,
880.1,4664,10645,departure,123,1,210.05,101.79,10.0,875.1,880.1,
880.1,5178,10491,arrival,,1,96.72,92.14,,875.1,880.1,
880.1,5440,10479,arrival,,1,73.89,94.92,,875.1,880.1,
880.1,5698,10482,departure,120,1,447.4,66.07,40.0,875.1,880.1,
880.1,4423,10483,departure,124,1,282.32,50.57,15.0,875.1,880.1,
880.1,4685,10645,arrival,,1,60.44,113.08,,875.1,880.1,
880.1,5215,10491,departure,129,1,143.3,96.87,5.0,875.1,880.1,
880.1,4701,10681,arrival,,2,20.75,69.27,,875.1,880.1,
880.1,5729,10482,departure,120,2,428.01,67.05,40.0,875.1,880.1,
880.1,2666,10681,departure,2,2,358.34,69.85,35.0,875.1,880.1,
880.1,4713,10483,arrival,,1,93.67,110.69,,875.1,880.1,
880.1,1903,10484,arrival,,1,30.52,43.87,,875.1,880.1,
880.1,4975,10645,arrival,,1,22.72,111.2,,875.1,880.1,
880.1,4976,10645,arrival,,1,127.21,105.66,,875.1,880.1,
880.1,4474,10645,departure,123,1,322.42,104.94,15.0,875.1,880.1,
880.1,5509,10484,arrival,,1,4.98,42.79,,875.1,880.1,
880.1,4751,10483,arrival,,1,121.95,103.24,,875.1,880.1,
880.1,4498,10483,departure,124,1,265.77,51.34,15.0,875.1,880.1,
880.1,4754,10483,arrival,,1,33.09,110.7,,875.1,880.1,
880.1,4256,10480,arrival,,1,0.66,32.83,,875.1,880.1,
880.1,5294,10479,arrival,,1,116.54,100.06,,875.1,880.1,
880.1,4789,10638,departure,70,2,142.57,117.83,5.0,875.1,880.1,
880.1,6078,10482,arrival,,2,25.0,41.9,,875.1,880.1,
880.1,4548,10681,departure,2,2,426.29,45.7,35.0,875.1,880.1,
880.1,2761,10681,arrival,,2,78.69,55.57,,875.1,880.1,
880.1,6089,10482,arrival,,2,43.65,40.34,,875.1,880.1,
880.1,5326,10479,arrival,,1,41.55,87.71,,875.1,880.1,
880.1,1233,10681,departure,2,2,380.64,71.07,35.0,875.1,880.1,
880.1,5588,10643,arrival,,1,17.96,96.83,,875.1,880.1,
880.1,474,10681,arrival,,2,4.2,59.22,,875.1,880.1,
880.1,5087,10681,arrival,,2,52.9,62.86,,875.1,880.1,
880.1,5597,10643,arrival,,2,15.9,106.77,,875.1,880.1,
880.1,4840,10645,arrival,,1,94.16,109.16,,875.1,880.1,
880.1,5354,10643,departure,71,1,317.78,78.51,15.0,875.1,880.1,
880.1,4587,10638,departure,70,2,209.65,117.09,10.0,875.1,880.1,
880.1,5358,10643,departure,10641,2,297.25,60.97,15.0,875.1,880.1,
880.1,5871,10482,arrival,,1,42.39,42.05,,875.1,880.1,
880.1,4597,10645,departure,123,1,283.05,104.27,15.0,875.1,880.1,
880.1,4855,10483,arrival,,1,3.25,114.28,,875.1,880.1,
885.1,5125,10639,departure,2,1,399.94,72.07,35.0,880.1,885.1,
885.1,4624,10645,departure,123,1,254.38,102.28,10.0,880.1,885.1,
885.1,4626,10483,departure,124,1,274.39,29.64,15.0,880.1,885.1,
885.1,5140,10490,departure,119,1,325.03,43.93,40.0,880.1,885.1,
885.1,4634,10645,departure,123,1,224.28,102.35,10.0,880.1,885.1,
885.1,5149,10480,arrival,,1,23.06,30.76,,880.1,885.1,
885.1,1569,10681,departure,2,2,384.94,66.0,30.0,880.1,885.1,
885.1,5154,10490,departure,119,1,353.84,49.22,40.0,880.1,885.1,
885.1,3620,10638,arrival,,2,63.38,90.34,,880.1,885.1,
885.1,5166,10639,departure,2,1,341.89,51.31,35.0,880.1,885.1,
885.1,1588,10681,departure,2,2,359.79,64.86,25.0,880.1,885.1,
885.1,3893,10646,departure,120,1,326.27,49.85,30.0,880.1,885.1,
885.1,4661,10645,departure,123,1,323.43,103.6,15.0,880.1,885.1,
885.1,5697,10482,departure,120,1,510.84,79.96,45.0,880.1,885.1,
885.1,4158,10483,arrival,,1,23.29,113.2,,880.1,885.1,
885.1,5190,10479,departure,125,1,253.82,90.25,15.0,880.1,885.1,
885.1,5960,10482,arrival,,1,17.34,32.84,,880.1,885.1,
885.1,4174,10681,arrival,,2,43.09,56.17,,880.1,885.1,
885.1,5457,10643,departure,10641,2,270.65,79.28,10.0,880.1,885.1,
885.1,5725,10482,departure,120,2,429.66,61.41,40.0,880.1,885.1,
885.1,5474,10482,departure,120,1,446.54,73.75,40.0,880.1,885.1,
885.1,5476,10643,departure,10641,2,237.96,90.09,10.0,880.1,885.1,
885.1,4963,10481,arrival,,1,145.43,118.72,,880.1,885.1,
885.1,4715,10645,departure,123,1,290.72,102.64,15.0,880.1,885.1,
885.1,5993,10482,arrival,,1,53.69,41.58,,880.1,885.1,
885.1,4720,10645,arrival,,1,91.69,110.72,,880.1,885.1,
885.1,5497,10482,departure,120,1,487.49,78.1,40.0,880.1,885.1,
885.1,4735,10645,arrival,,1,54.8,109.66,,880.1,885.1,
885.1,5521,10643,arrival,,2,94.31,110.83,,880.1,885.1,
885.1,5276,10479,departure,125,1,175.87,95.56,10.0,880.1,885.1,
885.1,2721,10681,departure,2,1,322.67,110.39,15.0,880.1,885.1,
885.1,6055,10484,arrival,,1,34.9,44.38,,880.1,885.1,
885.1,4522,10483,departure,124,1,294.2,30.34,20.0,880.1,885.1,
885.1,1198,10681,departure,2,2,414.65,59.27,30.0,880.1,885.1,
885.1,2478,10681,departure,2,2,430.46,52.7,35.0,880.1,885.1,
885.1,5555,10490,departure,119,1,304.01,40.99,35.0,880.1,885.1,
885.1,5307,10682,departure,121,1,197.94,69.05,10.0,880.1,885.1,
885.1,5066,10645,arrival,,1,21.29,108.07,,880.1,885.1,
885.1,1228,10681,arrival,,2,8.22,42.07,,880.1,885.1,
885.1,5579,10480,arrival,,1,5.2,32.63,,880.1,885.1,
885.1,4842,10483,arrival,,1,49.67,108.98,,880.1,885.1,
885.1,5360,10682,arrival,,1,21.36,100.04,,880.1,885.1,
885.1,4595,10681,arrival,,2,65.71,61.19,,880.1,885.1,
890.1,5647,10479,arrival,,1,75.48,87.13,,885.1,890.1,
890.1,3601,10638,departure,70,1,151.27,106.2,10.0,885.1,890.1,
890.1,5407,10682,arrival,,1,121.85,77.61,,885.1,890.1,
890.1,2083,10681,arrival,,2,25.59,45.79,,885.1,890.1,
890.1,4659,10483,departure,124,1,301.42,8.23,20.0,885.1,890.1,
890.1,4915,10645,arrival,,1,138.13,107.28,,885.1,890.1,
890.1,3893,10638,arrival,,1,68.03,90.18,,885.1,890.1,
890.1,1080,10480,arrival,,1,33.44,36.53,,885.1,890.1,
890.1,5178,10491,departure,127,1,227.18,95.68,10.0,885.1,890.1,
890.1,5180,10490,departure,119,1,351.55,50.87,40.0,885.1,890.1,
890.1,5440,10479,departure,125,1,211.22,100.67,10.0,885.1,890.1,
890.1,4700,10483,departure,124,1,289.56,10.75,20.0,885.1,890.1,
890.1,5469,10643,departure,71,1,308.5,80.5,15.0,885.1,890.1,
890.1,5217,10490,departure,119,1,334.39,48.8,35.0,885.1,890.1,
890.1,5730,10482,departure,120,2,498.16,77.27,45.0,885.1,890.1,
890.1,4706,10638,arrival,,2,33.98,117.18,,885.1,890.1,
890.1,5731,10479,arrival,,1,41.45,85.51,,885.1,890.1,
890.1,3433,10646,arrival,,1,3.11,40.76,,885.1,890.1,
890.1,5487,10482,departure,120,1,435.05,64.42,40.0,885.1,890.1,
890.1,5490,10482,departure,120,1,488.26,73.11,40.0,885.1,890.1,
890.1,5491,10682,arrival,,1,61.12,72.57,,885.1,890.1,
890.1,4763,10681,arrival,,2,46.52,46.04,,885.1,890.1,
890.1,5531,10682,arrival,,1,41.72,71.61,,885.1,890.1,
890.1,5532,10682,arrival,,1,18.17,66.47,,885.1,890.1,
890.1,5539,10643,departure,10641,2,293.46,62.4,15.0,885.1,890.1,
890.1,5294,10479,departure,125,1,255.24,99.71,10.0,885.1,890.1,
890.1,5809,10482,departure,120,2,477.16,74.01,40.0,885.1,890.1,
890.1,1460,10480,arrival,,1,13.99,40.78,,885.1,890.1,
890.1,6072,10484,arrival,,1,37.78,41.0,,885.1,890.1,
890.1,4806,10645,departure,123,1,327.41,81.27,15.0,885.1,890.1,
890.1,6086,10482,arrival,,1,41.3,35.23,,885.1,890.1,
890.1,712,10681,departure,2,2,423.81,33.26,30.0,885.1,890.1,
890.1,5326,10479,departure,125,1,174.65,99.44,10.0,885.1,890.1,
890.1,5581,10644,arrival,,1,16.21,34.36,,885.1,890.1,
890.1,5338,10491,arrival,,1,75.81,112.59,,885.1,890.1,
890.1,2781,10484,departure,24,1,503.42,80.28,40.0,885.1,890.1,
890.1,2791,10484,departure,24,1,443.12,66.81,40.0,885.1,890.1,
890.1,5356,10491,arrival,,1,19.44,108.64,,885.1,890.1,
890.1,5105,10645,arrival,,1,108.57,109.73,,885.1,890.1,
890.1,4852,10645,departure,123,1,305.62,89.68,15.0,885.1,890.1,
895.1,5389,10491,arrival,,1,59.81,117.53,,890.1,895.1,
895.1,4628,10483,departure,124,1,298.21,20.55,20.0,890.1,895.1,
