no,role,is_connector,lane_count,length_m,orientation,start_xy,end_xy,centroid_xy,from_link,to_link,name
1220015100,urban_road,False,3,234.599,NS,"[-5747165.282, -968224.078]","[-5747257.287, -968008.274]","[-5747189.705, -968166.681]",,,
1220015600,urban_road,False,2,173.221,DIAG,"[-5746612.718, -968000.952]","[-5746747.864, -968108.957]","[-5746689.077, -968064.909]",,,
1220015700,urban_road,False,2,146.475,EW,"[-5746892.773, -968186.346]","[-5746760.287, -968124.566]","[-5746813.182, -968151.883]",,,
1220016001,urban_road,False,5,11.073,NS,"[-5748595.976, -968277.533]","[-5748591.487, -968287.655]","[-5748593.732, -968282.594]",,,
1220016101,urban_road,False,3,527.647,NS,"[-5748575.786, -968288.964]","[-5748791.004, -967807.6]","[-5748662.315, -968090.371]",,,
1220017202,urban_road,False,2,164.218,EW,"[-5746417.049, -967910.27]","[-5746569.177, -967972.114]","[-5746493.113, -967941.192]",,,
1220017300,urban_road,False,2,164.886,EW,"[-5746567.214, -967978.875]","[-5746414.48, -967916.745]","[-5746490.847, -967947.81]",,,
1220018201,urban_road,False,3,287.055,NS,"[-5747306.07, -967926.588]","[-5747193.909, -968190.824]","[-5747249.99, -968058.706]",,,
1220018202,urban_road,False,3,147.591,NS,"[-5747414.6, -967671.95]","[-5747356.794, -967807.75]","[-5747385.697, -967739.85]",,,
1220018301,urban_road,False,4,41.38,NS,"[-5747279.255, -967957.455]","[-5747295.275, -967919.302]","[-5747288.87, -967934.524]",,,
1220018302,urban_road,False,3,91.4,NS,"[-5747302.365, -967901.812]","[-5747337.598, -967817.475]","[-5747319.982, -967859.644]",,,
1220018401,urban_road,False,5,170.031,EW,"[-5747930.829, -967930.054]","[-5748078.51, -968014.313]","[-5748035.417, -967989.888]",,,
1220018402,urban_road,False,4,14.445,EW,"[-5747744.353, -967820.331]","[-5747756.843, -967827.587]","[-5747750.598, -967823.959]",,,
1220018403,urban_road,False,4,146.316,EW,"[-5747610.822, -967743.961]","[-5747737.88, -967816.519]","[-5747674.351, -967780.24]",,,
1220018404,urban_road,False,4,127.594,EW,"[-5747438.348, -967645.244]","[-5747549.188, -967708.448]","[-5747493.768, -967676.846]",,,
1220018501,urban_road,False,4,182.931,EW,"[-5748070.082, -968027.162]","[-5747911.839, -967935.385]","[-5747990.961, -967981.273]",,,
1220018502,urban_road,False,4,98.913,EW,"[-5747823.881, -967884.276]","[-5747737.983, -967835.232]","[-5747780.932, -967859.754]",,,
1220018503,urban_road,False,4,9.787,EW,"[-5747729.381, -967830.677]","[-5747720.917, -967825.763]","[-5747725.149, -967828.22]",,,
1220018504,urban_road,False,5,97.222,EW,"[-5747521.103, -967709.01]","[-5747436.703, -967660.755]","[-5747466.389, -967677.768]",,,
1220019201,urban_road,False,3,251.968,NS,"[-5748199.224, -967771.417]","[-5748109.448, -968006.847]","[-5748133.641, -967943.186]",,,
1220019301,urban_road,False,4,257.944,NS,"[-5748096.645, -968008.352]","[-5748188.763, -967767.417]","[-5748142.704, -967887.885]",,,
1220019303,urban_road,False,3,56.825,NS,"[-5748286.769, -967515.535]","[-5748306.838, -967462.372]","[-5748299.193, -967482.612]",,,
1220020804,urban_road,False,4,118.346,EW,"[-5748339.747, -967438.341]","[-5748448.412, -967485.222]","[-5748394.08, -967461.782]",,,
1220020904,urban_road,False,5,177.177,EW,"[-5748496.236, -967521.538]","[-5748333.684, -967451.061]","[-5748390.845, -967475.953]",,,
1220021201,urban_road,False,5,69.334,EW,"[-5747332.291, -967602.364]","[-5747397.492, -967625.947]","[-5747364.891, -967614.156]",,,
1220021203,urban_road,False,4,199.993,EW,"[-5747134.956, -967527.765]","[-5747322.471, -967597.299]","[-5747201.951, -967552.559]",,,
1220021204,urban_road,False,4,156.329,EW,"[-5746861.035, -967425.836]","[-5747007.706, -967479.931]","[-5746934.371, -967452.883]",,,
1220021301,urban_road,False,4,141.902,EW,"[-5747393.156, -967640.889]","[-5747260.782, -967590.121]","[-5747323.476, -967614.441]",,,
1220021303,urban_road,False,4,140.579,EW,"[-5747259.845, -967589.773]","[-5747127.902, -967541.27]","[-5747174.566, -967558.293]",,,
1220021304,urban_road,False,4,113.782,EW,"[-5747106.989, -967535.441]","[-5747000.359, -967495.734]","[-5747053.674, -967515.588]",,,
1220021801,urban_road,False,4,123.614,NS,"[-5747481.824, -967506.145]","[-5747433.05, -967619.728]","[-5747449.904, -967580.57]",,,
1220021802,urban_road,False,4,119.245,NS,"[-5747536.661, -967375.221]","[-5747490.269, -967485.068]","[-5747519.849, -967415.243]",,,
1220021803,urban_road,False,3,179.265,NS,"[-5747620.398, -967182.293]","[-5747550.152, -967347.222]","[-5747594.141, -967243.873]",,,
1220021902,urban_road,False,3,27.023,NS,"[-5747418.343, -967627.318]","[-5747428.392, -967602.233]","[-5747423.367, -967614.775]",,,
1220021903,urban_road,False,4,115.755,NS,"[-5747478.37, -967480.269]","[-5747523.675, -967373.748]","[-5747501.023, -967427.009]",,,
1220021904,urban_road,False,4,17.706,NS,"[-5747536.742, -967342.476]","[-5747543.049, -967325.931]","[-5747539.896, -967334.203]",,,
1220022501,urban_road,False,5,66.596,EW,"[-5748243.473, -967401.592]","[-5748305.261, -967426.432]","[-5748279.816, -967416.116]",,,
1220022504,urban_road,False,4,103.076,EW,"[-5747643.297, -967157.433]","[-5747738.94, -967195.866]","[-5747691.118, -967176.65]",,,
1220022601,urban_road,False,4,84.56,EW,"[-5748299.095, -967439.963]","[-5748220.978, -967407.603]","[-5748253.899, -967421.393]",,,
1220022604,urban_road,False,5,87.261,EW,"[-5747721.97, -967204.618]","[-5747641.075, -967171.903]","[-5747684.037, -967189.297]",,,
1220023101,urban_road,False,3,110.52,NS,"[-5748374.001, -967313.008]","[-5748334.616, -967416.27]","[-5748349.219, -967378.175]",,,
1220023201,urban_road,False,3,114.523,NS,"[-5748324.434, -967416.694]","[-5748365.024, -967309.606]","[-5748344.729, -967363.15]",,,
1220024201,urban_road,False,5,124.601,EW,"[-5747490.408, -967097.26]","[-5747605.601, -967144.739]","[-5747562.992, -967127.028]",,,
1220024301,urban_road,False,4,121.384,EW,"[-5747601.203, -967157.995]","[-5747488.681, -967112.467]","[-5747544.942, -967135.231]",,,
1220024801,urban_road,False,4,156.132,NS,"[-5747700.932, -966994.679]","[-5747638.444, -967137.762]","[-5747669.688, -967066.22]",,,
1220024901,urban_road,False,3,159.157,NS,"[-5747626.97, -967136.051]","[-5747690.668, -966990.197]","[-5747658.819, -967063.124]",,,
1220042200,urban_road,False,2,901.158,DIAG,"[-5747781.849, -969680.021]","[-5747227.598, -970390.57]","[-5747651.793, -969847.041]",,,
1220042300,urban_road,False,2,896.906,DIAG,"[-5747216.193, -970385.613]","[-5747772.755, -969682.297]","[-5747574.32, -969932.374]",,,
1220043200,urban_road,False,3,16.289,DIAG,"[-5747827.491, -969633.869]","[-5747817.218, -969646.508]","[-5747822.361, -969640.24]",,,
1220043300,urban_road,False,2,204.868,DIAG,"[-5747798.326, -969637.821]","[-5747923.577, -969475.911]","[-5747847.368, -969572.853]",,,
1220044400,urban_road,False,2,692.561,DIAG,"[-5747261.104, -969338.26]","[-5746824.196, -969872.93]","[-5747126.758, -969507.956]",,,
1220044500,urban_road,False,2,691.254,DIAG,"[-5746811.993, -969864.434]","[-5747253.374, -969335.201]","[-5747164.469, -969442.919]",,,
1220061100,urban_road,False,3,714.437,EW,"[-5746814.255, -967427.647]","[-5746146.434, -967173.809]","[-5746559.727, -967331.089]",,,
1220061200,urban_road,False,6,103.644,EW,"[-5746717.631, -967375.772]","[-5746814.887, -967411.576]","[-5746778.059, -967398.159]",,,
