time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s
260.1,794,10682,arrival,,1,176.35,139.59,,255.10000000000002,260.1
260.1,1309,10482,arrival,,1,2.54,39.17,,255.10000000000002,260.1
260.1,800,10490,departure,119,1,298.81,52.55,30.00000000000003,255.10000000000002,260.1
260.1,417,10481,arrival,,1,119.52,137.51,,255.10000000000002,260.1
260.1,1318,10482,arrival,,1,27.08,40.86,,255.10000000000002,260.1
260.1,167,10645,arrival,,1,56.72,109.66,,255.10000000000002,260.1
260.1,182,10645,arrival,,1,21.76,108.21,,255.10000000000002,260.1
260.1,446,10479,departure,125,1,161.97,112.11,10.000000000000028,255.10000000000002,260.1
260.1,703,10643,departure,10641,1,254.0,91.26,10.000000000000028,255.10000000000002,260.1
260.1,702,10479,arrival,,1,67.83,119.27,,255.10000000000002,260.1
260.1,336,10639,departure,2,1,328.53,48.0,30.00000000000003,255.10000000000002,260.1
260.1,590,10639,arrival,,1,48.89,40.82,,255.10000000000002,260.1
260.1,468,10491,arrival,,1,80.2,114.48,,255.10000000000002,260.1
260.1,856,10643,arrival,,2,85.8,122.16,,255.10000000000002,260.1
260.1,1372,10482,arrival,,2,39.71,42.92,,255.10000000000002,260.1
260.1,993,10482,departure,120,2,466.93,70.93,40.00000000000003,255.10000000000002,260.1
260.1,491,10491,departure,129,1,215.07,58.72,10.000000000000028,255.10000000000002,260.1
260.1,1139,10490,arrival,,1,31.5,42.85,,255.10000000000002,260.1
260.1,633,10491,departure,129,1,168.37,77.91,10.000000000000028,255.10000000000002,260.1
260.1,122,10645,arrival,,1,134.7,106.4,,255.10000000000002,260.1
260.1,893,10484,departure,24,1,522.56,90.76,45.00000000000003,255.10000000000002,260.1
265.1,1035,10482,departure,120,1,502.08,84.2,40.00000000000003,260.1,265.1
265.1,655,10643,departure,126,2,197.57,106.1,10.000000000000028,260.1,265.1
265.1,532,10491,departure,129,1,153.36,86.54,10.000000000000028,260.1,265.1
265.1,794,10682,departure,123,1,176.35,139.59,5.0,260.1,265.1
265.1,542,10491,arrival,,1,19.52,113.92,,260.1,265.1
265.1,544,10479,departure,125,1,258.14,119.32,10.000000000000028,260.1,265.1
265.1,815,10682,arrival,,1,76.5,86.36,,260.1,265.1
265.1,435,10639,departure,2,1,361.56,64.31,30.00000000000003,260.1,265.1
265.1,848,10682,arrival,,1,42.46,63.78,,260.1,265.1
265.1,850,10682,arrival,,1,23.04,61.31,,260.1,265.1
265.1,1366,10482,arrival,,1,17.27,43.0,,260.1,265.1
265.1,1241,10484,departure,24,1,454.36,69.33,40.00000000000003,260.1,265.1
265.1,222,10645,departure,123,1,237.41,103.44,10.000000000000028,260.1,265.1
265.1,369,10639,departure,2,1,396.58,73.89,35.00000000000003,260.1,265.1
265.1,506,10491,arrival,,1,53.51,108.19,,260.1,265.1
265.1,761,10479,arrival,,1,3.53,107.77,,260.1,265.1
265.1,1142,10490,arrival,,1,50.59,42.18,,260.1,265.1
265.1,126,10681,departure,2,2,342.71,86.03,20.00000000000003,260.1,265.1
270.1,3,10646,departure,120,1,322.78,76.85,20.00000000000003,265.1,270.1
270.1,134,10645,departure,123,1,246.36,107.46,10.0,265.1,270.1
270.1,262,10481,departure,127,1,342.36,113.14,15.000000000000028,265.1,270.1
270.1,909,10643,arrival,,2,19.18,106.29,,265.1,270.1
270.1,1042,10482,departure,120,1,507.97,84.31,45.00000000000003,265.1,270.1
270.1,149,10638,departure,126,1,282.59,124.47,10.0,265.1,270.1
270.1,789,10643,departure,10641,2,185.83,116.19,10.0,265.1,270.1
270.1,283,10681,departure,2,2,431.29,93.3,25.00000000000003,265.1,270.1
270.1,417,10481,departure,127,2,311.78,136.65,10.0,265.1,270.1
270.1,167,10645,departure,123,1,208.16,108.46,10.0,265.1,270.1
270.1,1069,10482,departure,120,2,517.24,88.48,45.00000000000003,265.1,270.1
270.1,1080,10482,departure,120,2,476.82,77.87,40.00000000000003,265.1,270.1
270.1,566,10491,arrival,,1,54.74,106.98,,265.1,270.1
270.1,316,10644,departure,120,1,1007.17,100.43,85.00000000000003,265.1,270.1
270.1,1213,10490,arrival,,1,30.48,42.55,,265.1,270.1
270.1,702,10479,departure,125,1,236.56,123.37,10.0,265.1,270.1
270.1,456,10639,departure,2,1,395.83,65.17,35.00000000000003,265.1,270.1
270.1,1102,10482,departure,120,2,454.64,73.97,40.00000000000003,265.1,270.1
270.1,468,10491,departure,127,1,210.51,66.45,10.0,265.1,270.1
270.1,980,10490,departure,119,1,300.07,55.04,25.00000000000003,265.1,270.1
270.1,856,10643,departure,10641,2,248.98,104.38,10.0,265.1,270.1
270.1,889,10643,arrival,,2,54.69,112.63,,265.1,270.1
270.1,1374,10482,arrival,,1,34.37,44.34,,265.1,270.1
270.1,1377,10482,arrival,,1,56.42,43.57,,265.1,270.1
270.1,741,10491,arrival,,1,21.54,104.54,,265.1,270.1
270.1,1390,10482,arrival,,1,3.88,40.74,,265.1,270.1
270.1,879,10682,arrival,,1,24.36,63.86,,265.1,270.1
270.1,245,10645,departure,123,1,348.29,91.78,15.000000000000028,265.1,270.1
270.1,122,10645,departure,123,1,282.88,106.24,10.0,265.1,270.1
270.1,253,10480,arrival,,1,49.59,44.32,,265.1,270.1
270.1,895,10643,arrival,,2,91.83,116.46,,265.1,270.1
275.1,3,10638,arrival,,1,155.3,122.15,,270.1,275.1
275.1,1412,10482,arrival,,1,13.76,40.04,,270.1,275.1
275.1,542,10491,departure,129,1,165.19,93.01,10.0,270.1,275.1
275.1,815,10682,departure,123,1,209.77,104.81,10.0,270.1,275.1
275.1,182,10645,departure,123,1,326.39,109.31,15.0,270.1,275.1
275.1,1229,10490,arrival,,1,25.71,41.67,,270.1,275.1
275.1,848,10682,departure,121,1,145.65,83.96,10.0,270.1,275.1
275.1,850,10682,departure,121,1,118.03,80.32,10.0,270.1,275.1
275.1,90,10646,departure,10638,1,373.17,86.19,20.00000000000003,270.1,275.1
275.1,90,10638,arrival,,2,48.82,105.75,,270.1,275.1
275.1,604,10479,arrival,,1,94.87,115.42,,270.1,275.1
275.1,1005,10490,departure,119,1,297.35,54.7,30.00000000000003,270.1,275.1
275.1,1394,10482,arrival,,1,40.38,38.64,,270.1,275.1
275.1,761,10479,departure,125,1,154.29,109.27,10.0,270.1,275.1
275.1,506,10491,departure,129,1,190.82,86.55,10.0,270.1,275.1
280.1,1153,10482,departure,120,2,500.25,81.62,45.00000000000003,275.1,280.1
280.1,3,10638,departure,70,1,155.3,122.15,5.0,275.1,280.1
280.1,645,10491,arrival,,1,70.62,115.27,,275.1,280.1
280.1,775,10491,arrival,,1,105.69,109.72,,275.1,280.1
280.1,522,10639,departure,2,1,358.31,64.89,35.00000000000003,275.1,280.1
280.1,804,10479,arrival,,1,143.64,120.33,,275.1,280.1
280.1,1189,10482,departure,120,2,471.96,75.49,40.00000000000003,275.1,280.1
280.1,1195,10482,departure,120,1,495.45,76.29,40.00000000000003,275.1,280.1
280.1,1201,10482,departure,120,1,464.89,75.45,40.00000000000003,275.1,280.1
280.1,1077,10484,arrival,,1,46.11,43.37,,275.1,280.1
280.1,566,10491,departure,127,1,191.14,88.31,10.0,275.1,280.1
280.1,1225,10482,departure,120,2,451.96,72.24,40.00000000000003,275.1,280.1
280.1,741,10491,departure,129,1,159.98,91.82,10.0,275.1,280.1
280.1,1386,10482,arrival,,1,11.7,44.45,,275.1,280.1
280.1,879,10682,departure,121,1,133.34,91.44,10.0,275.1,280.1
280.1,500,10639,departure,2,1,384.55,71.85,35.00000000000003,275.1,280.1
280.1,1398,10482,arrival,,1,32.86,43.1,,275.1,280.1
280.1,889,10643,departure,10641,2,214.84,113.77,10.0,275.1,280.1
280.1,1403,10482,arrival,,1,50.56,39.26,,275.1,280.1
280.1,1276,10490,arrival,,1,54.49,41.78,,275.1,280.1
280.1,895,10643,departure,71,2,254.37,108.25,10.0,275.1,280.1
285.1,1409,10482,arrival,,1,36.61,42.47,,280.1,285.1
285.1,775,10491,departure,129,1,105.69,109.72,5.0,280.1,285.1
285.1,909,10643,departure,71,2,315.91,78.05,15.0,280.1,285.1
285.1,272,10645,arrival,,1,56.43,95.31,,280.1,285.1
285.1,804,10479,departure,125,1,143.64,120.33,5.0,280.1,285.1
285.1,1316,10490,arrival,,1,51.3,41.78,,280.1,285.1
285.1,1589,10484,arrival,,1,17.47,40.3,,280.1,285.1
285.1,1343,10482,arrival,,2,16.73,31.83,,280.1,285.1
285.1,582,10639,departure,2,1,368.6,66.56,35.00000000000003,280.1,285.1
285.1,204,10645,arrival,,1,85.31,93.65,,280.1,285.1
285.1,90,10638,departure,70,2,206.35,117.94,10.0,280.1,285.1
285.1,604,10479,departure,125,1,252.11,111.21,10.0,280.1,285.1
285.1,229,10645,arrival,,1,114.42,92.95,,280.1,285.1
285.1,1128,10490,departure,119,1,306.66,56.93,30.00000000000003,280.1,285.1
285.1,377,10646,arrival,,1,49.1,73.08,,280.1,285.1
285.1,623,10491,arrival,,1,100.44,104.59,,280.1,285.1
285.1,248,10638,arrival,,2,127.62,122.22,,280.1,285.1
285.1,253,10480,departure,26,1,175.87,56.51,15.0,280.1,285.1
290.1,1280,10482,departure,120,2,466.78,79.27,40.00000000000003,285.1,290.1
290.1,1282,10482,departure,120,1,434.76,72.2,40.00000000000003,285.1,290.1
290.1,645,10491,departure,127,1,212.96,85.38,10.0,285.1,290.1
290.1,1405,10482,arrival,,1,33.96,44.35,,285.1,290.1
290.1,1321,10490,arrival,,1,49.45,44.43,,285.1,290.1
290.1,1218,10482,departure,120,1,496.14,86.76,45.00000000000003,285.1,290.1
290.1,590,10639,departure,2,1,334.12,50.59,30.0,285.1,290.1
290.1,623,10491,departure,129,1,100.44,104.59,5.0,285.1,290.1
290.1,1139,10490,departure,119,1,353.19,79.76,30.0,285.1,290.1
290.1,1267,10482,departure,120,2,503.19,86.23,40.00000000000003,285.1,290.1
290.1,1142,10490,departure,119,1,285.42,46.57,25.0,285.1,290.1
290.1,248,10638,departure,70,2,127.62,122.22,5.0,285.1,290.1
290.1,253,10491,arrival,,1,127.45,95.24,,285.1,290.1
295.1,1273,10482,departure,120,1,436.89,64.85,40.00000000000003,290.1,295.1
295.1,913,10639,arrival,,1,15.17,41.95,,290.1,295.1
295.1,1335,10482,departure,120,2,516.2,89.37,40.00000000000003,290.1,295.1
295.1,975,10643,arrival,,2,22.83,110.41,,290.1,295.1
295.1,858,10639,arrival,,1,37.52,40.37,,290.1,295.1
295.1,229,10645,departure,123,1,242.29,93.02,10.0,290.1,295.1
295.1,886,10479,arrival,,1,71.96,110.82,,290.1,295.1
295.1,253,10491,departure,129,1,127.45,95.24,5.0,290.1,295.1
295.1,766,10479,arrival,,1,145.33,107.93,,290.1,295.1
300.1,130,10483,arrival,,1,114.04,101.08,,295.1,300.1
300.1,905,10644,arrival,,1,26.36,32.03,,295.1,300.1
300.1,778,10479,arrival,,1,19.48,105.2,,295.1,300.1
300.1,269,10483,arrival,,1,27.22,106.33,,295.1,300.1
300.1,272,10645,departure,123,1,316.85,92.75,15.0,295.1,300.1
300.1,1810,10484,arrival,,1,58.98,44.3,,295.1,300.1
300.1,1432,10482,arrival,,2,44.83,34.33,,295.1,300.1
300.1,1318,10482,departure,120,1,440.12,67.16,40.0,295.1,300.1
300.1,294,10483,arrival,,1,0.0,112.31,,295.1,300.1
300.1,427,10645,arrival,,1,15.85,99.43,,295.1,300.1
300.1,1076,10643,arrival,,2,104.64,108.36,,295.1,300.1
300.1,1213,10490,departure,119,1,342.93,70.02,30.0,295.1,300.1
300.1,193,10483,arrival,,1,85.49,94.53,,295.1,300.1
300.1,1476,10482,arrival,,2,22.81,43.87,,295.1,300.1
300.1,709,10491,arrival,,1,67.14,136.15,,295.1,300.1
300.1,204,10645,departure,123,1,342.33,93.57,15.0,295.1,300.1
300.1,1486,10482,arrival,,2,5.41,40.68,,295.1,300.1
300.1,1104,10643,arrival,,2,116.54,116.96,,295.1,300.1
300.1,214,10483,arrival,,1,60.94,99.21,,295.1,300.1
300.1,1372,10482,departure,120,2,492.56,79.06,40.0,295.1,300.1
300.1,236,10645,arrival,,1,54.52,100.3,,295.1,300.1
300.1,766,10479,departure,125,1,145.33,107.93,5.0,295.1,300.1
305.1,260,10645,arrival,,1,122.31,101.49,,300.1,305.1
305.1,1541,10482,arrival,,2,0.17,42.06,,300.1,305.1
305.1,408,10645,arrival,,1,51.44,106.18,,300.1,305.1
305.1,1309,10482,departure,120,1,492.77,72.58,45.0,300.1,305.1
305.1,682,10491,arrival,,1,13.82,116.24,,300.1,305.1
305.1,816,10479,arrival,,1,4.55,116.55,,300.1,305.1
305.1,1075,10643,arrival,,1,50.06,108.35,,300.1,305.1
305.1,1083,10644,arrival,,1,11.84,42.76,,300.1,305.1
305.1,709,10491,departure,129,1,67.14,136.15,5.0,300.1,305.1
305.1,1229,10490,departure,119,1,325.22,62.78,30.0,300.1,305.1
305.1,591,10644,departure,120,1,989.49,96.53,80.00000000000003,300.1,305.1
305.1,975,10643,departure,10641,2,177.37,110.59,10.0,300.1,305.1
305.1,334,10645,arrival,,1,17.79,102.18,,300.1,305.1
305.1,1366,10482,departure,120,2,464.34,79.1,40.0,300.1,305.1
305.1,1377,10482,departure,120,1,430.72,70.18,35.0,300.1,305.1
305.1,1505,10482,arrival,,2,44.38,42.27,,300.1,305.1
305.1,1514,10482,arrival,,2,20.66,44.37,,300.1,305.1
305.1,886,10479,departure,125,1,227.37,112.03,10.0,300.1,305.1
305.1,502,10481,arrival,,1,62.01,106.94,,300.1,305.1
305.1,377,10646,departure,10638,1,357.14,84.6,20.0,300.1,305.1
305.1,377,10638,arrival,,1,32.17,106.26,,300.1,305.1
305.1,1276,10490,departure,119,1,287.56,48.86,25.0,300.1,305.1
310.1,130,10483,departure,124,1,242.22,83.78,10.0,305.1,310.1
310.1,902,10682,arrival,,1,18.51,91.37,,305.1,310.1
310.1,778,10479,departure,125,1,171.01,111.25,10.0,305.1,310.1
310.1,1180,10644,arrival,,1,4.36,41.2,,305.1,310.1
310.1,930,10491,arrival,,1,69.13,112.29,,305.1,310.1
310.1,1316,10490,departure,119,1,283.85,46.24,25.0,305.1,310.1
310.1,1445,10482,arrival,,1,10.0,32.53,,305.1,310.1
310.1,423,10638,arrival,,2,61.9,111.05,,305.1,310.1
310.1,1076,10643,departure,71,2,255.14,98.69,10.0,305.1,310.1
310.1,1591,10482,arrival,,2,33.19,43.74,,305.1,310.1
310.1,193,10483,departure,124,1,210.31,83.5,10.0,305.1,310.1
310.1,452,10645,arrival,,1,39.79,109.2,,305.1,310.1
310.1,1610,10482,arrival,,2,12.62,43.31,,305.1,310.1
310.1,460,10645,arrival,,1,1.64,108.33,,305.1,310.1
310.1,1104,10643,departure,71,2,276.73,105.33,10.0,305.1,310.1
310.1,721,10491,arrival,,1,35.56,110.98,,305.1,310.1
310.1,1374,10482,departure,120,1,508.75,91.31,40.0,305.1,310.1
310.1,877,10682,arrival,,1,40.82,91.67,,305.1,310.1
315.1,1664,10482,arrival,,2,44.96,40.88,,310.1,315.1
315.1,260,10645,departure,123,1,265.37,104.45,10.0,310.1,315.1
315.1,524,10645,arrival,,1,120.91,111.87,,310.1,315.1
315.1,269,10483,departure,124,1,276.08,72.36,15.0,310.1,315.1
315.1,1549,10482,arrival,,1,19.49,42.08,,310.1,315.1
315.1,535,10645,arrival,,1,84.57,113.11,,310.1,315.1
315.1,408,10645,departure,123,1,199.96,107.95,10.0,310.1,315.1
315.1,795,10645,arrival,,1,6.4,114.22,,310.1,315.1
315.1,1051,10682,arrival,,1,38.92,107.96,,310.1,315.1
315.1,931,10682,arrival,,1,116.02,89.3,,310.1,315.1
315.1,1188,10644,arrival,,1,19.33,40.26,,310.1,315.1
315.1,294,10483,departure,124,1,258.66,73.26,15.0,310.1,315.1
315.1,1321,10490,departure,119,1,299.24,57.2,25.0,310.1,315.1
315.1,682,10491,departure,127,1,172.88,115.1,10.0,310.1,315.1
315.1,427,10645,departure,123,1,299.36,103.53,15.0,310.1,315.1
315.1,1068,10682,arrival,,1,72.02,97.73,,310.1,315.1
315.1,816,10479,departure,125,1,172.37,123.13,10.0,310.1,315.1
315.1,1075,10643,departure,10641,1,210.84,117.07,10.0,310.1,315.1
315.1,951,10682,arrival,,1,91.35,92.73,,310.1,315.1
315.1,1210,10644,arrival,,1,42.76,42.91,,310.1,315.1
315.1,716,10645,arrival,,1,40.81,110.35,,310.1,315.1
315.1,338,10638,arrival,,2,80.17,114.7,,310.1,315.1
315.1,1364,10644,arrival,,1,2.08,41.57,,310.1,315.1
315.1,214,10483,departure,124,1,299.67,70.43,15.0,310.1,315.1
315.1,740,10491,arrival,,1,127.79,106.07,,310.1,315.1
315.1,1124,10643,arrival,,1,167.97,122.92,,310.1,315.1
315.1,236,10645,departure,123,1,336.83,102.84,15.0,310.1,315.1
315.1,1390,10482,departure,120,2,502.94,84.14,45.0,310.1,315.1
315.1,1394,10482,departure,120,1,479.58,84.03,40.0,310.1,315.1
315.1,377,10638,departure,70,1,191.14,119.12,10.0,310.1,315.1
315.1,1658,10482,arrival,,2,18.59,42.19,,310.1,315.1
320.1,1412,10482,departure,120,1,508.89,83.23,45.0,315.1,320.1
320.1,902,10682,departure,121,1,141.97,85.84,10.0,315.1,320.1
320.1,1414,10490,arrival,,1,6.24,34.51,,315.1,320.1
320.1,649,10481,arrival,,1,83.12,118.06,,315.1,320.1
320.1,930,10491,departure,129,1,215.07,75.26,10.0,315.1,320.1
320.1,931,10682,departure,121,1,116.02,89.3,5.0,315.1,320.1
320.1,1059,10682,arrival,,1,148.62,102.2,,315.1,320.1
320.1,423,10638,departure,70,2,217.08,111.18,10.0,315.1,320.1
320.1,1831,10482,arrival,,2,23.81,43.65,,315.1,320.1
320.1,1705,10482,arrival,,2,58.66,41.65,,315.1,320.1
320.1,944,10645,arrival,,1,15.83,107.14,,315.1,320.1
320.1,1073,10682,arrival,,1,85.34,110.81,,315.1,320.1
320.1,1077,10484,departure,24,1,523.87,94.28,40.0,315.1,320.1
320.1,822,10481,arrival,,1,40.08,121.01,,315.1,320.1
320.1,1722,10482,arrival,,2,41.49,41.73,,315.1,320.1
320.1,704,10638,arrival,,1,57.07,126.09,,315.1,320.1
320.1,1089,10682,arrival,,1,14.35,117.99,,315.1,320.1
320.1,334,10645,departure,123,1,315.99,110.59,15.0,315.1,320.1
320.1,1103,10682,arrival,,1,50.82,114.99,,315.1,320.1
320.1,721,10491,departure,129,1,186.04,91.45,10.0,315.1,320.1
320.1,1143,10682,arrival,,1,122.11,105.97,,315.1,320.1
320.1,740,10491,departure,129,1,127.79,106.07,5.0,315.1,320.1
320.1,1386,10482,departure,120,1,424.38,65.25,40.0,315.1,320.1
320.1,877,10682,departure,121,1,166.74,88.38,10.0,315.1,320.1
320.1,502,10481,departure,127,1,353.51,105.24,15.0,315.1,320.1
320.1,1398,10482,departure,120,2,444.64,65.48,40.0,315.1,320.1
320.1,1403,10482,departure,120,1,464.63,69.08,40.0,315.1,320.1
325.1,1409,10482,departure,120,2,478.45,73.66,40.0,320.1,325.1
325.1,1035,10645,arrival,,1,98.38,113.5,,320.1,325.1
325.1,524,10645,departure,123,1,276.14,111.58,10.0,320.1,325.1
325.1,1428,10490,arrival,,1,30.76,37.69,,320.1,325.1
325.1,535,10645,departure,123,1,241.44,112.76,10.0,320.1,325.1
325.1,1176,10682,arrival,,1,78.13,117.08,,320.1,325.1
325.1,1051,10682,departure,121,1,178.19,93.37,10.0,320.1,325.1
325.1,1565,10482,arrival,,1,55.23,41.48,,320.1,325.1
325.1,1059,10682,departure,121,1,148.62,102.2,5.0,320.1,325.1
325.1,1835,10482,arrival,,2,42.26,40.21,,320.1,325.1
325.1,1068,10682,departure,121,1,201.3,89.31,10.0,320.1,325.1
325.1,1581,10482,arrival,,1,36.08,40.24,,320.1,325.1
325.1,1073,10682,departure,121,1,85.34,110.81,5.0,320.1,325.1
325.1,951,10682,departure,123,1,216.17,87.92,10.0,320.1,325.1
325.1,452,10645,departure,123,1,343.72,107.81,15.0,320.1,325.1
325.1,967,10645,arrival,,1,133.83,112.86,,320.1,325.1
325.1,460,10645,departure,123,1,306.92,109.27,15.0,320.1,325.1
325.1,716,10645,departure,123,1,196.67,113.41,10.0,320.1,325.1
325.1,1868,10482,arrival,,2,22.87,39.28,,320.1,325.1
325.1,338,10638,departure,70,2,238.72,112.53,10.0,320.1,325.1
325.1,1110,10682,arrival,,1,133.93,118.35,,320.1,325.1
325.1,1124,10643,departure,71,1,311.6,78.62,10.0,320.1,325.1
325.1,1643,10482,arrival,,1,13.15,42.26,,320.1,325.1
325.1,1143,10682,departure,121,1,122.11,105.97,5.0,320.1,325.1
330.1,913,10639,departure,2,1,372.15,64.63,35.0,325.1,330.1
330.1,1176,10682,departure,121,1,78.13,117.08,5.0,325.1,330.1
330.1,795,10645,departure,123,1,323.18,113.22,15.0,325.1,330.1
330.1,944,10645,departure,123,1,176.73,124.19,10.0,325.1,330.1
330.1,563,10483,arrival,,1,109.46,115.68,,325.1,330.1
330.1,1589,10484,departure,24,1,533.09,95.12,45.0,325.1,330.1
330.1,571,10645,arrival,,1,53.67,109.56,,325.1,330.1
330.1,704,10638,departure,70,1,231.73,122.35,10.0,325.1,330.1
330.1,1089,10682,departure,121,1,174.82,111.58,10.0,325.1,330.1
330.1,1735,10482,arrival,,1,23.84,44.66,,325.1,330.1
330.1,585,10645,arrival,,1,90.42,111.05,,325.1,330.1
330.1,1103,10682,departure,123,1,207.51,109.26,10.0,325.1,330.1
330.1,1110,10682,departure,121,1,133.93,118.35,5.0,325.1,330.1
330.1,1878,10482,arrival,,2,40.58,40.08,,325.1,330.1
330.1,858,10639,departure,2,1,395.1,69.69,35.0,325.1,330.1
330.1,602,10483,arrival,,1,81.33,108.46,,325.1,330.1
330.1,1890,10482,arrival,,2,3.02,39.42,,325.1,330.1
330.1,358,10638,arrival,,2,34.4,110.49,,325.1,330.1
330.1,747,10638,arrival,,2,77.9,112.24,,325.1,330.1
330.1,1773,10482,arrival,,1,1.05,42.34,,325.1,330.1
330.1,1898,10482,arrival,,2,21.94,39.27,,325.1,330.1
330.1,627,10483,arrival,,1,9.89,125.68,,325.1,330.1
330.1,1405,10482,departure,120,2,512.4,88.92,40.0,325.1,330.1
330.1,639,10483,arrival,,1,42.16,118.63,,325.1,330.1
335.1,649,10481,departure,127,1,411.88,118.62,15.0,330.1,335.1
335.1,1035,10645,departure,123,1,256.2,113.24,10.0,330.1,335.1
335.1,1934,10482,arrival,,2,11.84,40.56,,330.1,335.1
335.1,1423,10490,arrival,,1,24.13,32.1,,330.1,335.1
335.1,1810,10484,departure,24,1,447.26,78.28,35.0,330.1,335.1
335.1,936,10479,arrival,,1,55.08,104.76,,330.1,335.1
335.1,822,10481,departure,127,1,374.34,119.78,15.0,330.1,335.1
335.1,967,10645,departure,123,1,287.54,110.87,10.0,330.1,335.1
335.1,1785,10482,arrival,,1,37.85,39.39,,330.1,335.1
340.1,912,10491,arrival,,1,31.51,105.46,,335.1,340.1
340.1,1039,10639,arrival,,1,12.31,40.7,,335.1,340.1
340.1,1806,10482,arrival,,1,57.21,43.57,,335.1,340.1
340.1,1299,10643,arrival,,2,89.36,113.18,,335.1,340.1
340.1,1821,10482,arrival,,1,31.56,41.9,,335.1,340.1
340.1,1948,10482,arrival,,2,50.94,40.79,,335.1,340.1
340.1,674,10483,arrival,,1,16.78,113.18,,335.1,340.1
340.1,1449,10490,arrival,,1,47.18,34.78,,335.1,340.1
340.1,563,10483,departure,125,1,279.71,126.74,10.0,335.1,340.1
340.1,1080,10638,arrival,,2,71.56,117.44,,335.1,340.1
340.1,571,10645,departure,123,1,208.26,112.54,10.0,335.1,340.1
340.1,829,10479,arrival,,1,137.84,110.21,,335.1,340.1
340.1,1343,10482,departure,120,1,487.91,51.55,55.0,335.1,340.1
340.1,1217,10644,arrival,,1,28.72,31.8,,335.1,340.1
340.1,2113,10484,arrival,,1,24.91,41.54,,335.1,340.1
340.1,1476,10482,departure,120,2,476.31,76.02,40.0,335.1,340.1
340.1,836,10491,arrival,,1,65.69,100.84,,335.1,340.1
340.1,585,10645,departure,123,1,245.37,110.88,10.0,335.1,340.1
340.1,969,10639,arrival,,1,33.64,40.85,,335.1,340.1
340.1,1484,10490,arrival,,1,30.86,35.59,,335.1,340.1
340.1,846,10491,arrival,,1,126.29,88.38,,335.1,340.1
340.1,852,10479,arrival,,1,97.51,106.6,,335.1,340.1
340.1,602,10483,departure,125,1,243.1,125.75,10.0,335.1,340.1
340.1,358,10638,departure,70,2,189.16,112.31,10.0,335.1,340.1
340.1,747,10638,departure,70,2,233.1,110.28,10.0,335.1,340.1
340.1,1521,10490,arrival,,1,12.51,39.36,,335.1,340.1
340.1,627,10483,departure,124,1,178.29,120.14,10.0,335.1,340.1
340.1,639,10483,departure,124,1,206.04,120.39,10.0,335.1,340.1
345.1,1152,10639,arrival,,1,38.64,43.77,,340.1,345.1
345.1,1284,10644,arrival,,1,14.38,42.87,,340.1,345.1
345.1,1541,10482,departure,120,1,421.03,67.48,40.0,340.1,345.1
345.1,1164,10639,arrival,,1,15.82,43.7,,340.1,345.1
345.1,1044,10479,arrival,,1,51.56,103.28,,340.1,345.1
345.1,1317,10643,arrival,,1,148.64,119.62,,340.1,345.1
345.1,936,10479,departure,125,1,199.15,95.89,10.0,340.1,345.1
345.1,693,10645,arrival,,1,1.64,110.55,,340.1,345.1
345.1,829,10479,departure,125,1,137.84,110.21,5.0,340.1,345.1
345.1,2003,10482,arrival,,2,37.55,44.1,,340.1,345.1
345.1,857,10644,departure,120,1,951.06,70.73,90.00000000000003,340.1,345.1
