link,bin,rows_nc,stopped_nc,mean_speed_nc,ttt_nc,rows_g1,stopped_g1,mean_speed_g1,ttt_g1,d
8,2250,3.0,0.0,39.866665,0.004166666666666667,3.0,0.0,39.866665,0.004166666666666667,0.0
8,2400,2.0,0.0,41.345,0.002777777777777778,1.0,0.0,43.57,0.001388888888888889,-0.001388888888888889
8,2550,1.0,0.0,42.23,0.001388888888888889,1.0,0.0,42.23,0.001388888888888889,0.0
8,2700,3.0,0.0,31.576666,0.004166666666666667,0.0,0.0,0.0,0.0,-0.004166666666666667
8,2850,2.0,0.0,43.315002,0.002777777777777778,3.0,0.0,40.06,0.004166666666666667,0.0013888888888888887
8,3000,1.0,0.0,37.08,0.001388888888888889,1.0,0.0,37.09,0.001388888888888889,0.0
8,3150,4.0,0.0,42.515,0.005555555555555556,3.0,0.0,41.783333,0.004166666666666667,-0.0013888888888888892
8,3300,0.0,0.0,0.0,0.0,1.0,0.0,44.71,0.001388888888888889,0.001388888888888889
8,3450,3.0,0.0,36.443333,0.004166666666666667,2.0,0.0,37.739998,0.002777777777777778,-0.0013888888888888887
8,3600,4.0,0.0,39.5225,0.005555555555555556,3.0,0.0,39.086666,0.004166666666666667,-0.0013888888888888892
8,3750,2.0,0.0,41.434998,0.002777777777777778,3.0,0.0,54.446667,0.004166666666666667,0.0013888888888888887
8,3900,1.0,0.0,38.64,0.001388888888888889,1.0,0.0,38.79,0.001388888888888889,0.0
8,4050,1.0,0.0,39.92,0.001388888888888889,2.0,0.0,42.405,0.002777777777777778,0.001388888888888889
8,4200,1.0,0.0,40.37,0.001388888888888889,1.0,0.0,40.37,0.001388888888888889,0.0
8,4350,2.0,0.0,40.04,0.002777777777777778,2.0,0.0,40.04,0.002777777777777778,0.0
8,4500,1.0,0.0,43.36,0.001388888888888889,1.0,0.0,43.36,0.001388888888888889,0.0
8,4650,2.0,0.0,37.82,0.002777777777777778,2.0,0.0,37.82,0.002777777777777778,0.0
8,4800,1.0,0.0,42.38,0.001388888888888889,1.0,0.0,42.38,0.001388888888888889,0.0
8,5100,1.0,0.0,74.29,0.001388888888888889,2.0,0.0,37.64,0.002777777777777778,0.001388888888888889
8,5250,1.0,0.0,43.19,0.001388888888888889,2.0,0.0,41.21,0.002777777777777778,0.001388888888888889
12,150,5.0,0.0,42.772,0.006944444444444444,5.0,0.0,42.772,0.006944444444444444,0.0
12,300,1.0,0.0,33.83,0.001388888888888889,1.0,0.0,33.83,0.001388888888888889,0.0
12,450,6.0,0.0,42.20667,0.008333333333333333,6.0,0.0,42.20667,0.008333333333333333,0.0
12,600,3.0,0.0,40.693333,0.004166666666666667,3.0,0.0,40.693333,0.004166666666666667,0.0
12,750,7.0,0.0,43.697144,0.009722222222222222,7.0,0.0,43.697144,0.009722222222222222,0.0
12,900,3.0,0.0,36.176666,0.004166666666666667,3.0,0.0,36.176666,0.004166666666666667,0.0
12,1050,9.0,0.0,39.762222,0.0125,7.0,0.0,39.055717,0.009722222222222222,-0.0027777777777777783
12,1200,11.0,0.0,40.81909,0.015277777777777777,13.0,0.0,40.715385,0.018055555555555554,0.0027777777777777766
12,1350,3.0,0.0,40.866665,0.004166666666666667,3.0,0.0,40.866665,0.004166666666666667,0.0
12,1500,5.0,0.0,41.34,0.006944444444444444,6.0,0.0,45.12167,0.008333333333333333,0.0013888888888888892
12,1650,12.0,0.0,40.728333,0.016666666666666666,14.0,0.0,40.515713,0.019444444444444445,0.0027777777777777783
12,1800,9.0,0.0,39.49,0.0125,8.0,0.0,40.62125,0.011111111111111112,-0.0013888888888888892
12,1950,8.0,0.0,42.46375,0.011111111111111112,9.0,0.0,42.577778,0.0125,0.0013888888888888892
12,2100,8.0,0.0,42.465,0.011111111111111112,8.0,0.0,38.4,0.011111111111111112,0.0
12,2250,8.0,0.0,36.30625,0.011111111111111112,6.0,0.0,38.808334,0.008333333333333333,-0.0027777777777777783
12,2400,7.0,0.0,45.368572,0.009722222222222222,6.0,0.0,41.193333,0.008333333333333333,-0.0013888888888888892
12,2550,9.0,0.0,40.874443,0.0125,10.0,0.0,40.667,0.013888888888888888,0.0013888888888888874
12,2700,3.0,0.0,41.34667,0.004166666666666667,3.0,0.0,39.983334,0.004166666666666667,0.0
12,2850,1.0,0.0,30.15,0.001388888888888889,2.0,0.0,31.8,0.002777777777777778,0.001388888888888889
12,3000,7.0,0.0,42.861427,0.009722222222222222,6.0,0.0,43.111664,0.008333333333333333,-0.0013888888888888892
12,3150,11.0,0.0,38.27727,0.015277777777777777,10.0,0.0,37.704002,0.013888888888888888,-0.0013888888888888892
12,3300,4.0,0.0,36.4675,0.005555555555555556,5.0,0.0,36.118,0.006944444444444444,0.0013888888888888883
12,3450,2.0,0.0,41.199997,0.002777777777777778,1.0,0.0,36.87,0.001388888888888889,-0.001388888888888889
12,3600,7.0,0.0,42.004284,0.009722222222222222,7.0,0.0,42.805717,0.009722222222222222,0.0
12,3750,5.0,0.0,46.51,0.006944444444444444,4.0,0.0,43.0225,0.005555555555555556,-0.0013888888888888883
12,3900,8.0,0.0,38.73125,0.011111111111111112,5.0,0.0,39.736,0.006944444444444444,-0.0041666666666666675
12,4050,6.0,0.0,38.943333,0.008333333333333333,7.0,0.0,39.304287,0.009722222222222222,0.0013888888888888892
12,4200,4.0,0.0,43.775,0.005555555555555556,5.0,0.0,43.284,0.006944444444444444,0.0013888888888888883
12,4350,10.0,0.0,40.71,0.013888888888888888,9.0,0.0,40.354446,0.0125,-0.0013888888888888874
12,4500,5.0,0.0,41.088,0.006944444444444444,5.0,0.0,44.632,0.006944444444444444,0.0
12,4650,2.0,0.0,43.79,0.002777777777777778,2.0,0.0,43.79,0.002777777777777778,0.0
12,4800,3.0,0.0,43.319996,0.004166666666666667,4.0,0.0,44.1025,0.005555555555555556,0.0013888888888888892
12,4950,1.0,0.0,45.32,0.001388888888888889,1.0,0.0,45.32,0.001388888888888889,0.0
12,5100,4.0,0.0,40.695,0.005555555555555556,3.0,0.0,40.91,0.004166666666666667,-0.0013888888888888892
12,5250,2.0,0.0,39.84,0.002777777777777778,2.0,0.0,39.84,0.002777777777777778,0.0
13,0,24.0,0.0,42.0225,0.03333333333333333,24.0,0.0,42.0225,0.03333333333333333,0.0
13,150,28.0,0.0,40.74607,0.03888888888888889,28.0,0.0,40.74607,0.03888888888888889,0.0
13,300,32.0,0.0,42.640625,0.044444444444444446,32.0,0.0,42.640625,0.044444444444444446,0.0
13,450,34.0,0.0,41.91941,0.04722222222222222,34.0,0.0,41.91941,0.04722222222222222,0.0
13,600,25.0,0.0,42.7412,0.034722222222222224,25.0,0.0,42.7412,0.034722222222222224,0.0
13,750,15.0,0.0,42.98133,0.020833333333333332,15.0,0.0,42.98133,0.020833333333333332,0.0
13,900,37.0,0.0,41.055946,0.05138888888888889,37.0,0.0,41.055946,0.05138888888888889,0.0
13,1050,30.0,0.0,41.596333,0.041666666666666664,30.0,0.0,41.596333,0.041666666666666664,0.0
13,1200,27.0,0.0,43.16037,0.0375,27.0,0.0,43.16037,0.0375,0.0
13,1350,41.0,0.0,41.886097,0.05694444444444444,41.0,0.0,41.886097,0.05694444444444444,0.0
13,1500,38.0,0.0,42.38158,0.05277777777777778,38.0,0.0,42.38158,0.05277777777777778,0.0
13,1650,44.0,0.0,42.11909,0.06111111111111111,44.0,0.0,42.11909,0.06111111111111111,0.0
13,1800,44.0,0.0,42.43432,0.06111111111111111,44.0,0.0,42.43432,0.06111111111111111,0.0
13,1950,35.0,0.0,42.32371,0.04861111111111111,35.0,0.0,42.32371,0.04861111111111111,0.0
13,2100,41.0,0.0,40.94122,0.05694444444444444,41.0,0.0,40.94122,0.05694444444444444,0.0
13,2250,48.0,0.0,39.81271,0.06666666666666667,48.0,0.0,39.81271,0.06666666666666667,0.0
13,2400,54.0,0.0,42.254444,0.075,54.0,0.0,42.254444,0.075,0.0
13,2550,46.0,0.0,43.106087,0.06388888888888888,46.0,0.0,43.106087,0.06388888888888888,0.0
13,2700,31.0,0.0,41.16226,0.043055555555555555,31.0,0.0,41.16226,0.043055555555555555,0.0
13,2850,22.0,0.0,43.472275,0.030555555555555555,22.0,0.0,43.472275,0.030555555555555555,0.0
13,3000,28.0,0.0,41.908215,0.03888888888888889,28.0,0.0,41.908215,0.03888888888888889,0.0
13,3150,25.0,0.0,42.3744,0.034722222222222224,25.0,0.0,42.3744,0.034722222222222224,0.0
13,3300,31.0,0.0,43.56355,0.043055555555555555,31.0,0.0,43.56355,0.043055555555555555,0.0
13,3450,35.0,0.0,40.750286,0.04861111111111111,35.0,0.0,40.750286,0.04861111111111111,0.0
13,3600,18.0,0.0,41.114445,0.025,18.0,0.0,41.114445,0.025,0.0
13,3750,21.0,0.0,43.031902,0.029166666666666667,21.0,0.0,43.031902,0.029166666666666667,0.0
13,3900,20.0,0.0,42.4025,0.027777777777777776,20.0,0.0,42.4025,0.027777777777777776,0.0
13,4050,20.0,0.0,43.2645,0.027777777777777776,20.0,0.0,43.2645,0.027777777777777776,0.0
13,4200,36.0,0.0,41.368332,0.05,36.0,0.0,41.368332,0.05,0.0
13,4350,37.0,0.0,41.64189,0.05138888888888889,37.0,0.0,41.64189,0.05138888888888889,0.0
13,4500,26.0,0.0,40.61346,0.03611111111111111,26.0,0.0,40.61346,0.03611111111111111,0.0
13,4650,29.0,0.0,41.828278,0.04027777777777778,29.0,0.0,41.828278,0.04027777777777778,0.0
13,4800,11.0,0.0,39.442726,0.015277777777777777,11.0,0.0,39.442726,0.015277777777777777,0.0
13,4950,13.0,0.0,40.32923,0.018055555555555554,13.0,0.0,40.32923,0.018055555555555554,0.0
13,5100,19.0,0.0,43.52,0.02638888888888889,19.0,0.0,43.52,0.02638888888888889,0.0
13,5250,23.0,0.0,43.19652,0.03194444444444444,23.0,0.0,43.19652,0.03194444444444444,0.0
14,300,9.0,0.0,41.266666,0.0125,9.0,0.0,41.266666,0.0125,0.0
14,450,17.0,0.0,40.18235,0.02361111111111111,17.0,0.0,40.18235,0.02361111111111111,0.0
14,750,6.0,0.0,41.666668,0.008333333333333333,6.0,0.0,41.666668,0.008333333333333333,0.0
14,900,9.0,0.0,42.743332,0.0125,9.0,0.0,42.743332,0.0125,0.0
14,1050,14.0,0.0,40.637856,0.019444444444444445,14.0,0.0,40.637856,0.019444444444444445,0.0
14,1200,14.0,0.0,42.74143,0.019444444444444445,14.0,0.0,42.74143,0.019444444444444445,0.0
14,1350,6.0,0.0,42.363335,0.008333333333333333,6.0,0.0,42.363335,0.008333333333333333,0.0
14,1500,13.0,0.0,45.583076,0.018055555555555554,13.0,0.0,44.356155,0.018055555555555554,0.0
14,1650,27.0,0.0,41.647408,0.0375,24.0,0.0,41.515415,0.03333333333333333,-0.004166666666666666
14,1800,20.0,0.0,38.9065,0.027777777777777776,18.0,0.0,37.59611,0.025,-0.002777777777777775
14,1950,15.0,0.0,41.787334,0.020833333333333332,18.0,0.0,41.655,0.025,0.004166666666666669
14,2100,25.0,0.0,41.0816,0.034722222222222224,28.0,0.0,41.591072,0.03888888888888889,0.004166666666666666
14,2250,15.0,0.0,41.528667,0.020833333333333332,15.0,0.0,41.528667,0.020833333333333332,0.0
14,2400,11.0,0.0,42.503635,0.015277777777777777,10.0,0.0,57.145,0.013888888888888888,-0.0013888888888888892
14,2550,10.0,0.0,42.9,0.013888888888888888,13.0,0.0,43.152306,0.018055555555555554,0.004166666666666666
14,2700,11.0,0.0,31.72909,0.015277777777777777,4.0,0.0,30.71,0.005555555555555556,-0.009722222222222222
14,2850,12.0,0.0,42.060833,0.016666666666666666,12.0,0.0,42.060833,0.016666666666666666,0.0
14,3000,9.0,0.0,41.183334,0.0125,14.0,0.0,39.426426,0.019444444444444445,0.006944444444444444
14,3150,22.0,0.0,41.788635,0.030555555555555555,26.0,0.0,45.35077,0.03611111111111111,0.005555555555555553
14,3300,9.0,0.0,43.29111,0.0125,15.0,0.0,42.752666,0.020833333333333332,0.008333333333333331
14,3450,22.0,0.0,42.51,0.030555555555555555,15.0,0.0,41.033333,0.020833333333333332,-0.009722222222222222
14,3600,14.0,0.0,38.970715,0.019444444444444445,10.0,0.0,38.226997,0.013888888888888888,-0.005555555555555557
14,3750,9.0,0.0,41.376663,0.0125,11.0,0.0,47.676365,0.015277777777777777,0.0027777777777777766
14,3900,10.0,0.0,55.924,0.013888888888888888,9.0,0.0,40.536667,0.0125,-0.0013888888888888874
14,4050,12.0,0.0,41.6275,0.016666666666666666,15.0,0.0,41.794666,0.020833333333333332,0.004166666666666666
14,4200,6.0,0.0,40.818333,0.008333333333333333,6.0,0.0,40.818333,0.008333333333333333,0.0
14,4350,15.0,0.0,41.896,0.020833333333333332,16.0,0.0,41.615623,0.022222222222222223,0.001388888888888891
14,4500,6.0,0.0,44.256668,0.008333333333333333,5.0,0.0,44.302,0.006944444444444444,-0.0013888888888888892
14,4650,4.0,0.0,41.2775,0.005555555555555556,4.0,0.0,41.2775,0.005555555555555556,0.0
14,4800,7.0,0.0,50.405712,0.009722222222222222,5.0,0.0,39.704,0.006944444444444444,-0.0027777777777777783
14,5100,2.0,0.0,80.72,0.002777777777777778,9.0,0.0,40.9,0.0125,0.009722222222222222
14,5250,8.0,0.0,49.17375,0.011111111111111112,9.0,0.0,42.065556,0.0125,0.0013888888888888892
17,1050,1.0,0.0,31.98,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,1500,1.0,0.0,36.0,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,2100,0.0,0.0,0.0,0.0,2.0,0.0,55.6,0.002777777777777778,0.002777777777777778
17,2250,1.0,0.0,36.55,0.001388888888888889,1.0,0.0,33.82,0.001388888888888889,0.0
17,2400,0.0,0.0,0.0,0.0,1.0,0.0,39.42,0.001388888888888889,0.001388888888888889
17,2550,1.0,0.0,32.75,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,2700,1.0,0.0,32.36,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,3150,1.0,0.0,39.5,0.001388888888888889,1.0,0.0,35.81,0.001388888888888889,0.0
17,3300,2.0,0.0,43.25,0.002777777777777778,1.0,0.0,23.59,0.001388888888888889,-0.001388888888888889
17,3450,1.0,0.0,36.9,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,3600,1.0,0.0,32.46,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,4800,1.0,0.0,35.08,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
17,5100,0.0,0.0,0.0,0.0,1.0,0.0,23.78,0.001388888888888889,0.001388888888888889
17,5250,0.0,0.0,0.0,0.0,1.0,0.0,23.8,0.001388888888888889,0.001388888888888889
18,5100,1.0,0.0,43.96,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,450,1.0,0.0,45.03,0.001388888888888889,1.0,0.0,45.03,0.001388888888888889,0.0
19,1350,1.0,0.0,20.0,0.001388888888888889,1.0,0.0,41.61,0.001388888888888889,0.0
19,1950,1.0,0.0,41.62,0.001388888888888889,1.0,0.0,23.47,0.001388888888888889,0.0
19,2250,1.0,0.0,38.91,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,2400,1.0,0.0,37.75,0.001388888888888889,1.0,0.0,41.47,0.001388888888888889,0.0
19,3150,0.0,0.0,0.0,0.0,1.0,0.0,42.53,0.001388888888888889,0.001388888888888889
19,3600,1.0,0.0,44.66,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,3750,1.0,0.0,42.3,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,3900,1.0,0.0,41.85,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,4200,1.0,0.0,24.04,0.001388888888888889,0.0,0.0,0.0,0.0,-0.001388888888888889
19,4650,0.0,0.0,0.0,0.0,1.0,0.0,23.88,0.001388888888888889,0.001388888888888889
19,5250,0.0,0.0,0.0,0.0,1.0,0.0,43.19,0.001388888888888889,0.001388888888888889
20,0,2.0,0.0,77.67,0.002777777777777778,2.0,0.0,77.67,0.002777777777777778,0.0
20,150,1.0,0.0,68.37,0.001388888888888889,1.0,0.0,68.37,0.001388888888888889,0.0
20,300,3.0,0.0,51.88,0.004166666666666667,3.0,0.0,51.88,0.004166666666666667,0.0
20,450,8.0,0.0,45.025,0.011111111111111112,8.0,0.0,45.025,0.011111111111111112,0.0
20,600,7.0,0.0,79.311424,0.009722222222222222,7.0,0.0,79.311424,0.009722222222222222,0.0
20,750,2.0,0.0,64.14,0.002777777777777778,2.0,0.0,64.14,0.002777777777777778,0.0
20,900,14.0,0.0,58.69,0.019444444444444445,18.0,0.0,49.76,0.025,0.005555555555555557
20,1050,18.0,0.0,60.89167,0.025,17.0,0.0,55.842354,0.02361111111111111,-0.001388888888888891
20,1200,14.0,0.0,53.572857,0.019444444444444445,12.0,0.0,53.993332,0.016666666666666666,-0.0027777777777777783
20,1350,17.0,0.0,49.908234,0.02361111111111111,14.0,0.0,49.317142,0.019444444444444445,-0.004166666666666666
20,1500,9.0,0.0,66.20333,0.0125,10.0,0.0,54.128998,0.013888888888888888,0.0013888888888888874
20,1650,8.0,0.0,49.41875,0.011111111111111112,10.0,0.0,71.057,0.013888888888888888,0.0027777777777777766
20,1800,14.0,0.0,62.16714,0.019444444444444445,12.0,0.0,57.5975,0.016666666666666666,-0.0027777777777777783
20,1950,18.0,0.0,60.16889,0.025,10.0,0.0,53.151,0.013888888888888888,-0.011111111111111113
20,2100,15.0,0.0,60.583332,0.020833333333333332,15.0,0.0,58.024666,0.020833333333333332,0.0
20,2250,13.0,0.0,47.814613,0.018055555555555554,23.0,0.0,53.876087,0.03194444444444444,0.013888888888888888
20,2400,10.0,0.0,43.398,0.013888888888888888,5.0,0.0,70.452,0.006944444444444444,-0.006944444444444444
20,2550,23.0,0.0,58.78522,0.03194444444444444,22.0,0.0,53.08,0.030555555555555555,-0.0013888888888888874
20,2700,16.0,0.0,51.732502,0.022222222222222223,15.0,0.0,53.401333,0.020833333333333332,-0.001388888888888891
20,2850,16.0,0.0,62.611248,0.022222222222222223,18.0,0.0,57.291668,0.025,0.0027777777777777783
20,3000,14.0,0.0,60.232857,0.019444444444444445,10.0,0.0,60.543,0.013888888888888888,-0.005555555555555557
20,3150,10.0,0.0,68.743,0.013888888888888888,17.0,0.0,51.63,0.02361111111111111,0.009722222222222222
20,3300,14.0,0.0,49.02714,0.019444444444444445,11.0,0.0,53.835453,0.015277777777777777,-0.0041666666666666675
20,3450,14.0,0.0,47.87143,0.019444444444444445,16.0,0.0,44.58625,0.022222222222222223,0.0027777777777777783
20,3600,20.0,0.0,52.353996,0.027777777777777776,14.0,0.0,59.268574,0.019444444444444445,-0.008333333333333331
20,3750,12.0,0.0,68.285835,0.016666666666666666,14.0,0.0,56.584286,0.019444444444444445,0.0027777777777777783
20,3900,9.0,0.0,67.90555,0.0125,15.0,0.0,48.31,0.020833333333333332,0.008333333333333331
20,4050,7.0,0.0,37.555717,0.009722222222222222,9.0,0.0,50.90778,0.0125,0.0027777777777777783
20,4200,21.0,0.0,51.33095,0.029166666666666667,16.0,0.0,50.466873,0.022222222222222223,-0.006944444444444444
20,4350,12.0,0.0,64.50833,0.016666666666666666,13.0,0.0,51.902306,0.018055555555555554,0.0013888888888888874
20,4500,6.0,0.0,43.045002,0.008333333333333333,11.0,0.0,52.91909,0.015277777777777777,0.006944444444444444
20,4650,17.0,0.0,56.50765,0.02361111111111111,11.0,0.0,47.043636,0.015277777777777777,-0.008333333333333333
20,4800,11.0,0.0,66.22818,0.015277777777777777,11.0,0.0,65.45181,0.015277777777777777,0.0
20,4950,13.0,0.0,52.434616,0.018055555555555554,14.0,0.0,57.81,0.019444444444444445,0.001388888888888891
20,5100,13.0,0.0,60.543076,0.018055555555555554,12.0,0.0,49.906666,0.016666666666666666,-0.0013888888888888874
20,5250,5.0,0.0,60.286,0.006944444444444444,6.0,0.0,46.930004,0.008333333333333333,0.0013888888888888892
21,0,83.0,40.0,18.624939,0.11527777777777778,83.0,40.0,18.624939,0.11527777777777778,0.0
21,150,61.0,19.0,27.106394,0.08472222222222223,61.0,19.0,27.106394,0.08472222222222223,0.0
21,300,49.0,15.0,26.836123,0.06805555555555555,49.0,15.0,26.836123,0.06805555555555555,0.0
21,450,114.0,57.0,15.595175,0.15833333333333333,114.0,57.0,15.595175,0.15833333333333333,0.0
21,600,82.0,34.0,18.786463,0.11388888888888889,82.0,34.0,18.786463,0.11388888888888889,0.0
21,750,51.0,22.0,21.926275,0.07083333333333333,51.0,22.0,21.926275,0.07083333333333333,0.0
21,900,116.0,65.0,16.001293,0.16111111111111112,88.0,42.0,18.782272,0.12222222222222222,-0.0388888888888889
21,1050,78.0,29.0,23.928078,0.10833333333333334,171.0,108.0,10.509591,0.2375,0.12916666666666665
21,1200,164.0,85.0,17.086525,0.22777777777777777,301.0,182.0,10.09186,0.41805555555555557,0.1902777777777778
21,1350,176.0,93.0,14.48875,0.24444444444444444,172.0,96.0,14.03186,0.2388888888888889,-0.005555555555555536
21,1500,80.0,29.0,24.942875,0.1111111111111111,221.0,146.0,9.399276,0.30694444444444446,0.19583333333333336
21,1650,175.0,72.0,18.938114,0.24305555555555555,228.0,130.0,13.691317,0.31666666666666665,0.0736111111111111
21,1800,50.0,17.0,25.4418,0.06944444444444445,144.0,100.0,9.943264,0.2,0.13055555555555556
21,1950,64.0,19.0,28.056406,0.08888888888888889,163.0,105.0,10.5263195,0.2263888888888889,0.1375
21,2100,223.0,123.0,14.100628,0.30972222222222223,328.0,201.0,10.417195,0.45555555555555555,0.14583333333333331
21,2250,133.0,58.0,19.646015,0.18472222222222223,268.0,179.0,9.083396,0.37222222222222223,0.1875
21,2400,149.0,72.0,16.149397,0.20694444444444443,323.0,223.0,8.023561,0.4486111111111111,0.2416666666666667
21,2550,127.0,49.0,19.997244,0.1763888888888889,199.0,114.0,12.381909,0.2763888888888889,0.1
21,2700,109.0,45.0,20.775137,0.15138888888888888,196.0,123.0,11.816938,0.2722222222222222,0.12083333333333332
21,2850,83.0,33.0,21.20771,0.11527777777777778,146.0,93.0,11.597945,0.20277777777777778,0.0875
21,3000,84.0,42.0,17.657143,0.11666666666666667,100.0,57.0,14.6873,0.1388888888888889,0.022222222222222227
21,3150,97.0,40.0,21.05299,0.13472222222222222,203.0,131.0,10.267094,0.28194444444444444,0.14722222222222223
21,3300,73.0,27.0,23.65,0.10138888888888889,127.0,78.0,12.089685,0.1763888888888889,0.07500000000000001
21,3450,65.0,23.0,23.952461,0.09027777777777778,293.0,225.0,6.1058364,0.40694444444444444,0.31666666666666665
21,3600,53.0,17.0,24.882643,0.07361111111111111,107.0,69.0,11.833271,0.1486111111111111,0.075
21,3750,81.0,39.0,17.615309,0.1125,177.0,121.0,8.995423,0.24583333333333332,0.1333333333333333
21,3900,88.0,39.0,17.511932,0.12222222222222222,92.0,46.0,15.945543,0.12777777777777777,0.00555555555555555
21,4050,40.0,19.0,20.63625,0.05555555555555555,77.0,51.0,10.685584,0.10694444444444444,0.05138888888888889
21,4200,57.0,21.0,24.141754,0.07916666666666666,69.0,35.0,17.36087,0.09583333333333334,0.016666666666666677
21,4350,45.0,17.0,22.678667,0.0625,68.0,39.0,15.592648,0.09444444444444444,0.03194444444444444
21,4500,49.0,12.0,29.353672,0.06805555555555555,130.0,87.0,10.648385,0.18055555555555555,0.1125
21,4650,82.0,46.0,16.060854,0.11388888888888889,117.0,73.0,11.824786,0.1625,0.04861111111111112
21,4800,55.0,17.0,22.705456,0.0763888888888889,92.0,57.0,12.974348,0.12777777777777777,0.05138888888888887
21,4950,88.0,44.0,16.53193,0.12222222222222222,202.0,142.0,8.269357,0.28055555555555556,0.15833333333333333
21,5100,56.0,24.0,20.407322,0.07777777777777778,84.0,52.0,12.938809,0.11666666666666667,0.03888888888888889
21,5250,71.0,35.0,18.51169,0.09861111111111111,73.0,41.0,16.247808,0.10138888888888889,0.002777777777777782
22,0,7.0,0.0,71.80143,0.009722222222222222,7.0,0.0,71.80143,0.009722222222222222,0.0
22,150,5.0,0.0,72.979996,0.006944444444444444,5.0,0.0,72.979996,0.006944444444444444,0.0
22,300,1.0,0.0,74.0,0.001388888888888889,1.0,0.0,74.0,0.001388888888888889,0.0
22,450,4.0,0.0,69.335,0.005555555555555556,4.0,0.0,69.335,0.005555555555555556,0.0
22,600,6.0,0.0,71.97833,0.008333333333333333,6.0,0.0,71.97833,0.008333333333333333,0.0
22,750,5.0,0.0,73.147995,0.006944444444444444,5.0,0.0,73.147995,0.006944444444444444,0.0
22,900,7.0,0.0,72.14286,0.009722222222222222,4.0,0.0,72.255,0.005555555555555556,-0.004166666666666667
