scope,window_sec,start_sec,end_sec,minute,n_veh,production_veh_km_h,k_veh_km_lane,q_veh_h_lane,speed_kph
omega,150,3000,3150,51.25,2014.24,93851.6340666667,8.545961955009584,398.19112625566714,46.59406727434005
pn_core,150,3150,3300,53.75,689.88,15528.199199999995,5.305427285976927,119.4174809209791,22.508551052356925
omega_urban,150,3150,3300,53.75,925.3933333333333,19229.94043333334,6.1370255635270565,127.52916168022529,20.780288489939423
ramp_inside,150,3150,3300,53.75,108.41333333333333,2321.8242,16.905513982735247,362.0553881307934,21.41640819087443
freeway,150,3150,3300,53.75,967.68,70154.39460000004,12.328159374793321,893.7609100848839,72.49751426091275
omega,150,3150,3300,53.75,2001.4866666666667,91706.1592333333,8.491852463853505,389.0883647669181,45.81902081119699
pn_core,150,3300,3450,56.25,673.8566666666667,14941.279966666667,5.182202044081278,114.90385925461496,22.172786448156632
omega_urban,150,3300,3450,56.25,923.8766666666667,19098.760266666664,6.126967330158165,126.65920075954169,20.672413273055923
ramp_inside,150,3300,3450,56.25,109.65,2274.7252666666677,17.09835452164789,354.7109808373618,20.745328469372254
freeway,150,3300,3450,56.25,944.7466666666667,63522.501333333305,12.035990694724918,809.2711643548014,67.23760302585522
omega,150,3300,3450,56.25,1978.2733333333333,84895.98686666667,8.39336357299858,360.19435315331174,42.914184524551715
pn_core,150,3450,3600,58.75,687.5333333333333,15373.422766666667,5.2873805686283655,118.22719404118432,22.36025807233589
omega_urban,150,3450,3600,58.75,931.1933333333334,19287.006233333344,6.175490016410289,127.90761077942254,20.712139512739935
ramp_inside,150,3450,3600,58.75,112.05333333333333,2317.121366666668,17.47312009727057,361.32204830781546,20.678736613517387
freeway,150,3450,3600,58.75,977.83,64498.189266666704,12.457469495550342,821.7013441065757,65.96053431237199
omega,150,3450,3600,58.75,2021.0766666666666,86102.3168666667,8.574968375908988,365.3125368281405,42.60220222554647
pn_core,150,3600,3750,61.25,692.3133333333334,14684.472099999994,5.324140501409385,112.92891366543003,21.210731316263338
omega_urban,150,3600,3750,61.25,932.9333333333333,18389.43630000001,6.187029352275258,121.95510450181811,19.71141521366301
ramp_inside,150,3600,3750,61.25,108.67,2276.636466666667,16.945537490811457,355.00900523464185,20.949999693260946
freeway,150,3600,3750,61.25,947.1233333333333,60032.788433333335,12.066269222179681,764.8125243049174,63.3843411100983
omega,150,3600,3750,61.25,1988.7266666666667,80698.86119999996,8.437714687547839,342.3869040570134,40.578156140109726
pn_core,150,3750,3900,63.75,668.4733333333334,14193.709399999989,5.140802259254677,109.15477059776649,21.233022608730323
omega_urban,150,3750,3900,63.75,906.8766666666667,17709.9436,6.014226692396969,117.44884330463701,19.5285028835233
ramp_inside,150,3750,3900,63.75,120.53333333333333,2416.2896333333347,18.795455221242975,376.785925925362,20.04665071902656
freeway,150,3750,3900,63.75,870.4433333333334,54454.59293333333,11.089372664578871,693.7467968456799,62.559607096766776
omega,150,3750,3900,63.75,1897.8533333333332,74580.82616666667,8.052159813554884,316.4294736444101,39.29746564539585
pn_core,150,3900,4050,66.25,662.4733333333334,13976.893566666664,5.09466008421574,107.48737824228662,21.09804706604542
omega_urban,150,3900,4050,66.25,898.15,17422.22893333334,5.956353165012888,115.54077653915175,19.39790562081316
ramp_inside,150,3900,4050,66.25,126.38,2006.5230999999999,19.70715954806986,312.8886759660368,15.876903782244026
freeway,150,3900,4050,66.25,816.45,52598.41700000003,10.401502275080613,670.0992762461132,64.42331679833428
omega,150,3900,4050,66.25,1840.98,72027.16903333334,7.810859202445361,305.5948875436448,39.12436258586912
pn_core,150,4050,4200,68.75,656.85,13519.513466666665,5.051414612387582,103.96995947003225,20.58234523356423
omega_urban,150,4050,4200,68.75,892.13,17163.845866666674,5.916429715640981,113.82723114369917,19.239175755401874
ramp_inside,150,4050,4200,68.75,127.07333333333334,2157.3980666666666,19.815274998457543,336.4154764084306,16.977583022926392
freeway,150,4050,4200,68.75,807.3266666666667,51943.903733333296,10.285271798722006,661.7608339259411,64.34062675992365
omega,150,4050,4200,68.75,1826.53,71265.1476666667,7.749551140719902,302.36180429217654,39.01668610242739
pn_core,150,4200,4350,71.25,640.2166666666667,13541.620699999998,4.923498249362974,104.13997210838112,21.15162163850779
omega_urban,150,4200,4350,71.25,862.1466666666666,16828.64806666667,5.7175861790405955,111.60426562910207,19.519472402220817
ramp_inside,150,4200,4350,71.25,113.70666666666666,2159.165766666666,17.730933863579658,336.6911240261954,18.988910940431516
freeway,150,4200,4350,71.25,796.9833333333333,50539.63129999997,10.153498628045805,643.8705247702677,63.41366147347285
omega,150,4200,4350,71.25,1772.8366666666666,69527.44513333333,7.521742545962417,294.98912787874474,39.218189944176096
pn_core,150,4350,4500,73.75,622.1933333333334,12581.309333333336,4.784892282454346,96.7548295796122,20.220900256083322
omega_urban,150,4350,4500,73.75,843.65,15745.666033333344,5.594919943954932,104.42214297487166,18.663742112645462
ramp_inside,150,4350,4500,73.75,114.13,2189.1211,17.79694666261444,341.3622312687624,19.180943660737753
freeway,150,4350,4500,73.75,793.0033333333333,54151.64419999995,10.102793772813003,689.8872562259237,68.28678004716241
omega,150,4350,4500,73.75,1750.7833333333333,72086.43133333334,7.428175271135281,305.8463239966824,41.173816291755124
pn_core,150,4500,4650,76.25,614.2933333333333,12443.49596666667,4.724138418653079,95.69499483170578,20.256602654540725
omega_urban,150,4500,4650,76.25,836.2,15653.689800000004,5.545513017406644,103.8121747863497,18.720030853862717
ramp_inside,150,4500,4650,76.25,115.49666666666667,2160.2690999999986,18.010058848474777,336.86317313234105,18.704168374267642
freeway,150,4500,4650,76.25,727.8433333333334,54133.53636666669,9.272661017293066,689.6565639978476,74.37525891560915
omega,150,4500,4650,76.25,1679.54,71947.49526666668,7.12590602009532,305.25684988241994,42.83761938784827
pn_core,150,4650,4800,78.75,616.0733333333334,12571.12243333334,4.737827263914631,96.67648862579487,20.405237092986773
omega_urban,150,4650,4800,78.75,832.4633333333334,15479.308466666673,5.520732183106584,102.65571227260571,18.59458290455236
ramp_inside,150,4650,4800,78.75,106.58,1992.845033333332,16.6196317821909,310.75577643993176,18.69811440545442
freeway,150,4650,4800,78.75,593.6866666666666,45869.28549999999,7.563516705270817,584.370723846619,77.26177472965537
omega,150,4650,4800,78.75,1532.73,63341.439,6.503024598509532,268.7433115564979,41.32589497171713
pn_core,150,4800,4950,81.25,588.8766666666667,12227.736699999998,4.528675038279807,94.03572785690476,20.76451215025217
omega_urban,150,4800,4950,81.25,806.1833333333333,15399.230499999998,5.346448420732216,102.12465103539273,19.101400219139567
ramp_inside,150,4800,4950,81.25,88.63333333333334,1939.3043333333342,13.821104931771316,302.40686745737673,21.880078977059053
freeway,150,4800,4950,81.25,494.59,39099.14686666666,6.301033756178725,498.1197441206985,79.05365427256245
omega,150,4800,4950,81.25,1389.4066666666668,56437.68170000001,5.894936310156693,239.45224036715618,40.619987692588204
pn_core,150,4950,5100,83.75,548.4566666666667,11400.381066666667,4.217830585767504,87.6730631147853,20.786293174179665
omega_urban,150,4950,5100,83.75,765.9166666666666,14342.255900000006,5.079407851290008,95.11500453531124,18.725608834729634
ramp_inside,150,4950,5100,83.75,66.8,1970.3482666666657,10.416507816197711,307.2477263527685,29.496231536926135
freeway,150,4950,5100,83.75,439.04333333333335,37796.2639,5.593374034571183,481.52112798750346,86.08777546635487
omega,150,4950,5100,83.75,1271.76,54108.868066666655,5.395788275430429,229.5716140709976,42.546445922710774
pn_core,150,5100,5250,86.25,519.17,10934.70036666667,3.9926055024941163,84.09180971950957,21.061887949355068
omega_urban,150,5100,5250,86.25,726.45,13591.870600000002,4.817672723624798,90.13859763598022,18.70998774864065
ramp_inside,150,5100,5250,86.25,49.38666666666666,1722.4814000000003,7.701146696845573,268.59642165202365,34.87745815334774
freeway,150,5100,5250,86.25,393.78333333333336,37523.331733333325,5.016765555215254,478.0439958268983,95.28928361620177
omega,150,5100,5250,86.25,1169.62,52837.68373333336,4.962431498638845,224.178268218234,45.175085697349026
pn_core,150,5250,5400,88.75,536.1533333333333,11411.383433333329,4.123213492395996,87.75767530288124,21.283805814257107
omega_urban,150,5250,5400,88.75,725.9033333333333,13938.526166666665,4.814047338410516,92.43754879300778,19.201628545582285
ramp_inside,150,5250,5400,88.75,34.79,1579.6185999999998,5.425004594693388,246.3190043938815,45.40438631790744
freeway,150,5250,5400,88.75,354.86,37548.141066666685,4.520885660279388,478.3600645844587,105.81113979221857
omega,150,5250,5400,88.75,1115.5533333333333,53066.28583333331,4.733038935504602,225.1481749073251,47.56947449098502
