run,t,link,lane,cls,n,stopped,min_pos,max_pos,q_up_end_pos,q_down_end_pos,vmean
h11_canon0905_lcd1000_x18_20260907,3001,69,1,signal_or_other,6,0,139.25,1732.66,,,38.075
h11_canon0905_lcd1000_x18_20260907,3001,69,2,ramp_R_F_W,7,0,61.07,789.33,,,40.205715
h11_canon0905_lcd1000_x18_20260907,3001,69,2,signal_or_other,3,0,23.95,1164.75,,,40.643337
h11_canon0905_lcd1000_x18_20260907,3001,69,3,ramp_R_F_W,7,0,1.27,698.78,,,42.71571
h11_canon0905_lcd1000_x18_20260907,3001,69,3,signal_or_other,2,0,169.36,856.28,,,40.265
h11_canon0905_lcd1000_x18_20260907,3001,69,4,ramp_R_F_W,6,0,135.85,736.46,,,38.97167
h11_canon0905_lcd1000_x18_20260907,3001,69,4,signal_or_other,3,0,32.28,1399.35,,,39.11667
h11_canon0905_lcd1000_x18_20260907,3151,69,1,ramp_R_F_W,32,0,101.71,1586.94,,,32.36656
h11_canon0905_lcd1000_x18_20260907,3151,69,1,signal_or_other,5,0,1123.24,1669.9,,,32.016
h11_canon0905_lcd1000_x18_20260907,3151,69,2,ramp_R_F_W,5,0,17.42,881.05,,,43.348
h11_canon0905_lcd1000_x18_20260907,3151,69,2,signal_or_other,5,0,565.69,1312.26,,,35.468
h11_canon0905_lcd1000_x18_20260907,3151,69,3,ramp_R_F_W,3,0,0.92,739.79,,,39.563335
h11_canon0905_lcd1000_x18_20260907,3151,69,3,signal_or_other,1,0,546.84,546.84,,,41.27
h11_canon0905_lcd1000_x18_20260907,3151,69,4,ramp_R_F_W,3,0,63.77,737.06,,,40.88
h11_canon0905_lcd1000_x18_20260907,3151,69,4,signal_or_other,3,0,304.01,1089.41,,,37.41
h11_canon0905_lcd1000_x18_20260907,3301,69,1,ramp_R_F_W,24,0,240.82,1725.86,,,29.317917
h11_canon0905_lcd1000_x18_20260907,3301,69,1,signal_or_other,10,0,88.89,1563.87,,,33.601
h11_canon0905_lcd1000_x18_20260907,3301,69,2,ramp_R_F_W,5,0,326.77,789.09,,,39.904
h11_canon0905_lcd1000_x18_20260907,3301,69,2,signal_or_other,3,0,140.3,1507.65,,,41.190002
h11_canon0905_lcd1000_x18_20260907,3301,69,3,ramp_R_F_W,3,0,311.64,559.68,,,43.55
h11_canon0905_lcd1000_x18_20260907,3301,69,3,signal_or_other,2,0,118.26,982.46,,,42.615
h11_canon0905_lcd1000_x18_20260907,3301,69,4,ramp_R_F_W,4,0,26.73,674.44,,,44.0375
h11_canon0905_lcd1000_x18_20260907,3301,69,4,signal_or_other,1,0,424.89,424.89,,,45.98
h11_canon0905_lcd1000_x18_20260907,3451,69,1,ramp_R_F_W,23,0,41.52,1691.84,,,40.028255
h11_canon0905_lcd1000_x18_20260907,3451,69,1,signal_or_other,4,0,194.3,1729.63,,,42.745003
h11_canon0905_lcd1000_x18_20260907,3451,69,2,ramp_R_F_W,6,0,135.41,691.31,,,42.101665
h11_canon0905_lcd1000_x18_20260907,3451,69,2,signal_or_other,2,0,904.58,1186.71,,,43.77
h11_canon0905_lcd1000_x18_20260907,3451,69,3,ramp_R_F_W,8,0,152.75,784.86,,,39.97625
h11_canon0905_lcd1000_x18_20260907,3451,69,3,signal_or_other,3,0,1177.47,1710.84,,,42.193333
h11_canon0905_lcd1000_x18_20260907,3451,69,4,ramp_R_F_W,6,0,233.02,709.71,,,41.763332
h11_canon0905_lcd1000_x18_20260907,3451,69,4,signal_or_other,1,0,131.73,131.73,,,41.31
h11_canon0905_lcd1000_x18_20260907,3601,69,1,ramp_R_F_W,45,19,164.6,1733.6,1619.72998046875,1733.5999755859375,21.302666
h11_canon0905_lcd1000_x18_20260907,3601,69,1,signal_or_other,8,3,87.06,1739.81,1614.4599609375,1739.81005859375,20.6375
h11_canon0905_lcd1000_x18_20260907,3601,69,2,ramp_R_F_W,4,0,80.51,559.79,,,42.219997
h11_canon0905_lcd1000_x18_20260907,3601,69,2,signal_or_other,2,0,171.01,1079.49,,,38.21
h11_canon0905_lcd1000_x18_20260907,3601,69,3,ramp_R_F_W,4,0,124.05,548.42,,,43.655
h11_canon0905_lcd1000_x18_20260907,3601,69,3,signal_or_other,2,0,876.19,1769.18,,,41.68
h11_canon0905_lcd1000_x18_20260907,3601,69,4,ramp_R_F_W,1,0,720.35,720.35,,,43.23
h11_canon0905_lcd1000_x18_20260907,3601,69,4,signal_or_other,2,0,241.75,386.1,,,42.7
h11_canon0905_lcd1000_x18_20260907,3601,69,4,unknown_or_exit,1,0,120.3,120.3,,,33.42
h11_canon0905_lcd1000_x18_20260907,3751,69,1,ramp_R_F_W,54,54,1343.28,1733.6,1343.280029296875,1733.5999755859375,0.0
h11_canon0905_lcd1000_x18_20260907,3751,69,1,signal_or_other,11,11,1355.36,1739.81,1355.3599853515625,1739.81005859375,0.0
h11_canon0905_lcd1000_x18_20260907,3751,69,1,unknown_or_exit,23,8,140.92,1337.46,1291.3699951171875,1337.4599609375,25.832607
h11_canon0905_lcd1000_x18_20260907,3751,69,2,signal_or_other,1,0,1586.5,1586.5,,,16.84
h11_canon0905_lcd1000_x18_20260907,3751,69,2,unknown_or_exit,4,0,57.09,693.52,,,40.4375
h11_canon0905_lcd1000_x18_20260907,3751,69,3,unknown_or_exit,2,0,154.4,382.69,,,34.705
h11_canon0905_lcd1000_x18_20260907,3751,69,4,unknown_or_exit,3,0,207.25,676.11,,,38.98
h11_canon0905_lcd1000_x18_20260907,3901,69,1,ramp_R_F_W,54,54,1343.28,1733.6,1343.280029296875,1733.5999755859375,0.0
h11_canon0905_lcd1000_x18_20260907,3901,69,1,signal_or_other,14,11,69.24,1739.81,1355.3599853515625,1739.81005859375,9.024285
h11_canon0905_lcd1000_x18_20260907,3901,69,1,unknown_or_exit,59,46,203.07,1337.46,1033.1400146484375,1337.4599609375,7.3069496
h11_canon0905_lcd1000_x18_20260907,3901,69,2,ramp_R_F_W,2,0,133.94,1191.16,,,26.439999
h11_canon0905_lcd1000_x18_20260907,3901,69,2,signal_or_other,4,0,204.89,1205.01,,,37.735
h11_canon0905_lcd1000_x18_20260907,3901,69,2,unknown_or_exit,3,0,227.58,776.73,,,39.166668
h11_canon0905_lcd1000_x18_20260907,3901,69,3,signal_or_other,3,0,219.97,1656.54,,,43.123333
h11_canon0905_lcd1000_x18_20260907,3901,69,3,unknown_or_exit,2,0,132.78,484.49,,,33.77
h11_canon0905_lcd1000_x18_20260907,3901,69,4,ramp_R_F_W,3,0,197.3,600.98,,,42.936665
h11_canon0905_lcd1000_x18_20260907,3901,69,4,signal_or_other,2,0,83.77,1735.68,,,43.21
h11_canon0905_lcd1000_x18_20260907,3901,69,4,unknown_or_exit,2,0,27.63,758.02,,,40.575
h11_canon0905_lcd1000_x18_20260907,4051,69,1,ramp_R_F_W,54,54,1343.28,1733.6,1343.280029296875,1733.5999755859375,0.0
h11_canon0905_lcd1000_x18_20260907,4051,69,1,signal_or_other,12,11,181.29,1739.81,1355.3599853515625,1739.81005859375,3.6766665
h11_canon0905_lcd1000_x18_20260907,4051,69,1,unknown_or_exit,74,71,36.57,1337.46,862.0900268554688,1337.4599609375,1.729054
h11_canon0905_lcd1000_x18_20260907,4051,69,2,ramp_R_F_W,6,0,1111.51,1731.07,,,14.6449995
h11_canon0905_lcd1000_x18_20260907,4051,69,2,signal_or_other,10,0,1160.73,1706.07,,,13.726001
h11_canon0905_lcd1000_x18_20260907,4051,69,2,unknown_or_exit,3,0,131.4,578.64,,,44.73
h11_canon0905_lcd1000_x18_20260907,4051,69,3,signal_or_other,1,0,761.51,761.51,,,42.66
h11_canon0905_lcd1000_x18_20260907,4051,69,3,unknown_or_exit,2,0,151.64,499.54,,,41.440002
h11_canon0905_lcd1000_x18_20260907,4051,69,4,ramp_R_F_W,1,0,299.29,299.29,,,44.93
h11_canon0905_lcd1000_x18_20260907,4051,69,4,signal_or_other,1,0,577.42,577.42,,,44.12
h11_canon0905_lcd1000_x18_20260907,4051,69,4,unknown_or_exit,1,0,56.49,56.49,,,42.16
h11_canon0905_lcd1000_x18_20260907,4201,69,1,ramp_R_F_W,25,10,1358.28,1721.53,1522.7900390625,1697.6700439453125,11.777599
h11_canon0905_lcd1000_x18_20260907,4201,69,1,signal_or_other,7,4,1390.1,1738.73,1517.18994140625,1738.72998046875,11.815715
h11_canon0905_lcd1000_x18_20260907,4201,69,1,unknown_or_exit,87,82,3.37,1342.44,791.4500122070312,1331.8599853515625,1.9485058
h11_canon0905_lcd1000_x18_20260907,4201,69,2,ramp_R_F_W,3,0,459.93,1308.67,,,24.513334
h11_canon0905_lcd1000_x18_20260907,4201,69,2,signal_or_other,7,0,70.78,1685.56,,,27.597143
h11_canon0905_lcd1000_x18_20260907,4201,69,2,unknown_or_exit,12,0,710.43,1250.43,,,17.919167
h11_canon0905_lcd1000_x18_20260907,4201,69,3,ramp_R_F_W,3,0,147.97,626.12,,,44.056667
h11_canon0905_lcd1000_x18_20260907,4201,69,3,signal_or_other,1,0,1183.13,1183.13,,,45.36
h11_canon0905_lcd1000_x18_20260907,4201,69,4,signal_or_other,3,0,532.76,1561.32,,,40.873333
h11_canon0905_lcd1000_x18_20260907,4201,69,4,unknown_or_exit,2,0,68.42,317.39,,,42.765
h11_canon0905_lcd1000_x18_20260907,4351,69,1,ramp_R_F_W,20,20,1586.54,1735.57,1586.5400390625,1735.5699462890625,0.0
h11_canon0905_lcd1000_x18_20260907,4351,69,1,signal_or_other,6,6,1598.62,1741.16,1598.6199951171875,1741.1600341796875,0.0
h11_canon0905_lcd1000_x18_20260907,4351,69,1,unknown_or_exit,106,86,103.94,1580.7,755.8800048828125,1580.699951171875,5.213585
h11_canon0905_lcd1000_x18_20260907,4351,69,2,ramp_R_F_W,10,1,601.09,1729.14,1729.1400146484375,1729.1400146484375,22.152
h11_canon0905_lcd1000_x18_20260907,4351,69,2,signal_or_other,6,2,826.21,1723.47,1711.6600341796875,1723.469970703125,11.485001
h11_canon0905_lcd1000_x18_20260907,4351,69,2,unknown_or_exit,15,1,21.81,1735.48,1735.47998046875,1735.47998046875,27.205334
h11_canon0905_lcd1000_x18_20260907,4351,69,3,signal_or_other,2,0,726.34,1132.63,,,36.184998
h11_canon0905_lcd1000_x18_20260907,4351,69,3,unknown_or_exit,5,0,112.0,623.69,,,42.478004
h11_canon0905_lcd1000_x18_20260907,4351,69,4,signal_or_other,5,0,138.35,1210.55,,,35.466
h11_canon0905_lcd1000_x18_20260907,4351,69,4,unknown_or_exit,1,0,427.31,427.31,,,40.65
h11_canon0905_lcd1000_x18_20260907,4501,69,1,ramp_R_F_W,17,17,1612.28,1736.04,1612.280029296875,1736.0400390625,0.02
h11_canon0905_lcd1000_x18_20260907,4501,69,1,signal_or_other,5,4,121.29,1698.53,1624.3299560546875,1698.530029296875,8.514
h11_canon0905_lcd1000_x18_20260907,4501,69,1,unknown_or_exit,124,113,229.87,1606.44,799.1599731445312,1606.43994140625,1.8884679
h11_canon0905_lcd1000_x18_20260907,4501,69,2,ramp_R_F_W,9,8,1630.57,1723.64,1652.699951171875,1723.6400146484375,2.1933334
h11_canon0905_lcd1000_x18_20260907,4501,69,2,signal_or_other,11,1,373.71,1700.65,1700.6500244140625,1700.6500244140625,18.854546
h11_canon0905_lcd1000_x18_20260907,4501,69,2,unknown_or_exit,24,1,116.5,1735.48,1735.47998046875,1735.47998046875,20.471666
h11_canon0905_lcd1000_x18_20260907,4501,69,3,signal_or_other,2,0,77.21,659.83,,,37.575
h11_canon0905_lcd1000_x18_20260907,4501,69,3,unknown_or_exit,3,0,224.85,788.54,,,41.506668
h11_canon0905_lcd1000_x18_20260907,4501,69,4,signal_or_other,3,0,271.24,1503.58,,,39.250004
h11_canon0905_lcd1000_x18_20260907,4501,69,4,unknown_or_exit,3,0,30.16,657.53,,,44.716663
h11_canon0905_lcd1000_x18_20260907,4651,69,1,ramp_R_F_W,6,6,1697.81,1738.99,1697.81005859375,1738.989990234375,0.123333335
h11_canon0905_lcd1000_x18_20260907,4651,69,1,signal_or_other,3,3,1709.91,1744.2,1709.9100341796875,1744.199951171875,0.0
h11_canon0905_lcd1000_x18_20260907,4651,69,1,unknown_or_exit,133,118,122.44,1691.99,774.52001953125,1691.989990234375,1.6946615
h11_canon0905_lcd1000_x18_20260907,4651,69,2,ramp_R_F_W,3,2,1717.66,1730.9,1717.6600341796875,1723.27001953125,3.4666665
h11_canon0905_lcd1000_x18_20260907,4651,69,2,signal_or_other,10,5,1333.67,1705.54,1608.56005859375,1705.5400390625,11.798
h11_canon0905_lcd1000_x18_20260907,4651,69,2,unknown_or_exit,40,12,34.69,1711.65,1597.010009765625,1711.6500244140625,13.0375
h11_canon0905_lcd1000_x18_20260907,4651,69,3,signal_or_other,2,0,889.91,1409.45,,,37.945
h11_canon0905_lcd1000_x18_20260907,4651,69,3,unknown_or_exit,2,0,455.54,771.4,,,39.67
h11_canon0905_lcd1000_x18_20260907,4651,69,4,signal_or_other,1,0,1559.4,1559.4,,,42.31
h11_canon0905_lcd1000_x18_20260907,4801,69,1,unknown_or_exit,144,131,224.08,1742.68,785.3599853515625,1742.6800537109375,1.4961805
h11_canon0905_lcd1000_x18_20260907,4801,69,2,signal_or_other,8,5,372.19,1722.77,1630.6500244140625,1722.77001953125,8.853749
h11_canon0905_lcd1000_x18_20260907,4801,69,2,unknown_or_exit,49,30,720.68,1735.48,1461.0,1735.47998046875,8.237143
h11_canon0905_lcd1000_x18_20260907,4801,69,3,unknown_or_exit,2,0,356.97,638.34,,,43.145
h11_canon0905_lcd1000_x18_20260907,4801,69,4,signal_or_other,2,0,1393.36,1604.46,,,43.995
h11_canon0905_lcd1000_x18_20260907,4801,69,4,unknown_or_exit,2,0,175.71,538.72,,,42.835
h11_canon0905_lcd1000_x18_20260907,4951,69,1,signal_or_other,1,0,186.24,186.24,,,42.98
h11_canon0905_lcd1000_x18_20260907,4951,69,1,unknown_or_exit,149,144,340.53,1742.68,796.5999755859375,1742.6800537109375,0.7775167
h11_canon0905_lcd1000_x18_20260907,4951,69,2,signal_or_other,6,6,1648.29,1718.74,1648.2900390625,1718.739990234375,0.0
h11_canon0905_lcd1000_x18_20260907,4951,69,2,unknown_or_exit,61,45,203.51,1735.48,1373.3399658203125,1735.47998046875,5.493442
h11_canon0905_lcd1000_x18_20260907,4951,69,3,signal_or_other,2,0,109.53,1519.09,,,41.785
h11_canon0905_lcd1000_x18_20260907,4951,69,3,unknown_or_exit,2,0,334.26,547.41,,,40.545
h11_canon0905_lcd1000_x18_20260907,4951,69,4,unknown_or_exit,3,0,19.24,509.56,,,40.176666
h11_canon0905_lcd1000_x18_20260907,5101,69,1,unknown_or_exit,155,153,232.64,1742.68,782.4299926757812,1742.6800537109375,0.48825806
h11_canon0905_lcd1000_x18_20260907,5101,69,2,signal_or_other,5,5,1671.5,1725.14,1671.5,1725.1400146484375,0.0
h11_canon0905_lcd1000_x18_20260907,5101,69,2,unknown_or_exit,75,55,150.92,1735.48,1333.25,1735.47998046875,4.6036
h11_canon0905_lcd1000_x18_20260907,5101,69,3,signal_or_other,1,0,1169.37,1169.37,,,42.42
h11_canon0905_lcd1000_x18_20260907,5101,69,3,unknown_or_exit,3,0,77.88,809.08,,,39.35667
h11_canon0905_lcd1000_x18_20260907,5101,69,4,signal_or_other,1,0,1751.43,1751.43,,,41.35
h11_canon0905_lcd1000_x18_20260907,5251,69,1,unknown_or_exit,158,155,170.78,1742.68,770.4299926757812,1742.6800537109375,0.8075949
h11_canon0905_lcd1000_x18_20260907,5251,69,2,signal_or_other,5,4,363.09,1723.62,1693.6400146484375,1723.6199951171875,7.528
h11_canon0905_lcd1000_x18_20260907,5251,69,2,unknown_or_exit,91,74,162.25,1735.48,930.989990234375,1735.47998046875,4.2814283
h11_canon0905_lcd1000_x18_20260907,5251,69,3,signal_or_other,1,0,187.99,187.99,,,41.23
h11_canon0905_lcd1000_x18_20260907,5251,69,3,unknown_or_exit,3,0,47.71,621.4,,,36.77667
h11_canon0905_lcd1000_x18_20260907,5251,69,4,unknown_or_exit,4,0,160.83,678.71,,,41.255
h11_canon0905_lcd1000_x18_20260907,1051,70,1,ramp_R_F_E,1,0,148.46,148.46,,,34.27
h11_canon0905_lcd1000_x18_20260907,1051,70,1,signal_or_other,2,0,69.07,174.78,,,32.940002
h11_canon0905_lcd1000_x18_20260907,1051,70,2,signal_or_other,4,0,93.55,150.61,,,42.5725
h11_canon0905_lcd1000_x18_20260907,1201,70,1,ramp_R_F_E,1,0,76.75,76.75,,,41.26
h11_canon0905_lcd1000_x18_20260907,1201,70,1,signal_or_other,2,0,150.83,293.55,,,69.54
h11_canon0905_lcd1000_x18_20260907,1201,70,2,signal_or_other,3,0,42.36,129.23,,,43.466663
h11_canon0905_lcd1000_x18_20260907,1351,70,1,ramp_R_F_E,2,0,74.01,125.27,,,38.945
h11_canon0905_lcd1000_x18_20260907,1351,70,1,signal_or_other,3,0,83.99,187.34,,,38.430004
h11_canon0905_lcd1000_x18_20260907,1351,70,2,signal_or_other,8,0,106.92,311.79,,,41.43375
h11_canon0905_lcd1000_x18_20260907,1501,70,1,ramp_R_F_E,1,0,37.36,37.36,,,41.8
h11_canon0905_lcd1000_x18_20260907,1501,70,1,signal_or_other,1,0,263.95,263.95,,,40.98
h11_canon0905_lcd1000_x18_20260907,1501,70,2,signal_or_other,2,0,41.77,125.21,,,43.33
h11_canon0905_lcd1000_x18_20260907,1651,70,1,ramp_R_F_E,2,0,25.45,100.58,,,37.565002
h11_canon0905_lcd1000_x18_20260907,1651,70,1,signal_or_other,4,0,124.1,305.26,,,67.29
h11_canon0905_lcd1000_x18_20260907,1651,70,2,signal_or_other,3,0,144.09,257.61,,,47.559998
h11_canon0905_lcd1000_x18_20260907,1801,70,1,signal_or_other,4,0,117.34,323.35,,,43.4375
h11_canon0905_lcd1000_x18_20260907,1801,70,2,signal_or_other,4,0,94.19,325.6,,,56.8325
h11_canon0905_lcd1000_x18_20260907,1951,70,1,ramp_R_F_E,1,0,42.24,42.24,,,39.4
h11_canon0905_lcd1000_x18_20260907,1951,70,1,signal_or_other,2,0,81.35,209.85,,,42.775
h11_canon0905_lcd1000_x18_20260907,1951,70,2,signal_or_other,5,0,104.53,328.95,,,42.218
h11_canon0905_lcd1000_x18_20260907,2101,70,1,ramp_R_F_E,2,0,38.32,103.27,,,43.93
h11_canon0905_lcd1000_x18_20260907,2101,70,1,signal_or_other,1,0,152.16,152.16,,,44.16
h11_canon0905_lcd1000_x18_20260907,2101,70,2,signal_or_other,1,0,254.33,254.33,,,42.45
h11_canon0905_lcd1000_x18_20260907,2251,70,1,ramp_R_F_E,1,0,144.72,144.72,,,41.69
h11_canon0905_lcd1000_x18_20260907,2251,70,1,signal_or_other,1,0,92.79,92.79,,,74.88
h11_canon0905_lcd1000_x18_20260907,2251,70,2,signal_or_other,1,0,243.91,243.91,,,100.14
h11_canon0905_lcd1000_x18_20260907,2401,70,1,signal_or_other,7,0,58.6,328.64,,,40.080006
h11_canon0905_lcd1000_x18_20260907,2401,70,2,signal_or_other,6,0,88.02,230.22,,,40.718334
h11_canon0905_lcd1000_x18_20260907,2551,70,1,ramp_R_F_E,1,0,93.47,93.47,,,25.52
h11_canon0905_lcd1000_x18_20260907,2551,70,1,signal_or_other,7,0,46.34,321.36,,,48.49143
h11_canon0905_lcd1000_x18_20260907,2551,70,2,signal_or_other,8,0,137.36,270.21,,,36.7625
h11_canon0905_lcd1000_x18_20260907,2701,70,1,ramp_R_F_E,6,6,132.28,172.89,132.27999877929688,172.88999938964844,0.20833333
h11_canon0905_lcd1000_x18_20260907,2701,70,1,signal_or_other,2,2,149.62,161.26,149.6199951171875,161.25999450683594,0.0
h11_canon0905_lcd1000_x18_20260907,2701,70,2,signal_or_other,3,0,49.79,187.61,,,63.44
h11_canon0905_lcd1000_x18_20260907,2851,70,1,ramp_R_F_E,9,7,32.15,176.05,65.5199966430664,176.0500030517578,5.386667
h11_canon0905_lcd1000_x18_20260907,2851,70,1,signal_or_other,9,7,83.95,204.22,109.41999816894531,164.16000366210938,5.803333
h11_canon0905_lcd1000_x18_20260907,2851,70,2,signal_or_other,4,0,76.68,165.17,,,16.5125
h11_canon0905_lcd1000_x18_20260907,3001,70,1,ramp_R_F_E,13,13,63.81,179.61,63.810001373291016,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3001,70,1,signal_or_other,8,7,58.34,272.27,58.34000015258789,167.4600067138672,7.38125
h11_canon0905_lcd1000_x18_20260907,3001,70,2,signal_or_other,10,1,47.6,307.89,47.599998474121094,47.599998474121094,32.077
h11_canon0905_lcd1000_x18_20260907,3151,70,1,ramp_R_F_E,19,17,4.84,179.61,58.470001220703125,179.61000061035156,2.7389472
h11_canon0905_lcd1000_x18_20260907,3151,70,1,signal_or_other,5,4,88.08,317.8,88.08000183105469,167.4600067138672,9.483999
h11_canon0905_lcd1000_x18_20260907,3151,70,2,signal_or_other,9,0,50.44,331.41,,,21.625557
h11_canon0905_lcd1000_x18_20260907,3301,70,1,ramp_R_F_E,22,22,29.78,179.61,29.780000686645508,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3301,70,1,signal_or_other,4,4,88.08,167.46,88.08000183105469,167.4600067138672,0.0
h11_canon0905_lcd1000_x18_20260907,3301,70,1,unknown_or_exit,2,2,11.98,18.77,11.979999542236328,18.770000457763672,0.0
h11_canon0905_lcd1000_x18_20260907,3301,70,2,signal_or_other,12,0,56.05,301.35,,,20.257502
h11_canon0905_lcd1000_x18_20260907,3451,70,1,ramp_R_F_E,22,22,29.78,179.61,29.780000686645508,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3451,70,1,signal_or_other,5,4,88.08,254.09,88.08000183105469,167.4600067138672,8.682
h11_canon0905_lcd1000_x18_20260907,3451,70,1,unknown_or_exit,2,2,11.98,18.77,11.979999542236328,18.770000457763672,0.0
h11_canon0905_lcd1000_x18_20260907,3451,70,2,signal_or_other,13,0,48.12,330.25,,,23.025387
h11_canon0905_lcd1000_x18_20260907,3601,70,1,ramp_R_F_E,22,22,29.78,179.61,29.780000686645508,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3601,70,1,signal_or_other,5,4,88.08,300.64,88.08000183105469,167.4600067138672,6.354
h11_canon0905_lcd1000_x18_20260907,3601,70,1,unknown_or_exit,2,2,11.98,18.77,11.979999542236328,18.770000457763672,0.0
h11_canon0905_lcd1000_x18_20260907,3601,70,2,signal_or_other,12,0,53.75,273.82,,,18.885002
h11_canon0905_lcd1000_x18_20260907,3751,70,1,ramp_R_F_E,22,22,29.78,179.61,29.780000686645508,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3751,70,1,signal_or_other,5,4,88.08,223.07,88.08000183105469,167.4600067138672,10.674
h11_canon0905_lcd1000_x18_20260907,3751,70,1,unknown_or_exit,2,2,11.98,18.77,11.979999542236328,18.770000457763672,0.0
h11_canon0905_lcd1000_x18_20260907,3751,70,2,signal_or_other,9,0,64.49,194.45,,,19.335554
h11_canon0905_lcd1000_x18_20260907,3901,70,1,ramp_R_F_E,22,22,29.78,179.61,29.780000686645508,179.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,3901,70,1,signal_or_other,5,4,88.08,241.62,88.08000183105469,167.4600067138672,10.952
h11_canon0905_lcd1000_x18_20260907,3901,70,1,unknown_or_exit,2,2,11.98,18.77,11.979999542236328,18.770000457763672,0.0
h11_canon0905_lcd1000_x18_20260907,3901,70,2,signal_or_other,11,0,46.43,223.97,,,18.502728
h11_canon0905_lcd1000_x18_20260907,4051,70,1,ramp_R_F_E,19,16,40.79,179.73,40.790000915527344,179.72999572753906,1.8342104
h11_canon0905_lcd1000_x18_20260907,4051,70,1,signal_or_other,4,3,110.79,199.72,110.79000091552734,140.1199951171875,8.6275
h11_canon0905_lcd1000_x18_20260907,4051,70,1,unknown_or_exit,4,4,3.6,29.86,3.5999999046325684,29.860000610351562,0.0
h11_canon0905_lcd1000_x18_20260907,4051,70,2,signal_or_other,7,0,68.26,186.12,,,20.155714
h11_canon0905_lcd1000_x18_20260907,4201,70,1,ramp_R_F_E,14,14,83.0,175.58,83.0,175.5800018310547,0.0
h11_canon0905_lcd1000_x18_20260907,4201,70,1,signal_or_other,4,4,41.28,170.2,41.279998779296875,170.1999969482422,0.2025
h11_canon0905_lcd1000_x18_20260907,4201,70,1,unknown_or_exit,10,10,5.01,72.08,5.010000228881836,72.08000183105469,0.28
h11_canon0905_lcd1000_x18_20260907,4201,70,2,ramp_R_F_E,1,0,39.14,39.14,,,10.23
h11_canon0905_lcd1000_x18_20260907,4201,70,2,signal_or_other,15,11,43.06,169.18,68.7699966430664,169.17999267578125,4.482667
h11_canon0905_lcd1000_x18_20260907,4201,70,2,unknown_or_exit,4,3,25.4,175.14,104.91000366210938,175.13999938964844,2.6275
h11_canon0905_lcd1000_x18_20260907,4351,70,1,ramp_R_F_E,12,11,104.89,176.65,104.88999938964844,168.4600067138672,0.79416674
h11_canon0905_lcd1000_x18_20260907,4351,70,1,signal_or_other,2,2,46.29,163.02,46.290000915527344,163.02000427246094,0.0
h11_canon0905_lcd1000_x18_20260907,4351,70,1,unknown_or_exit,10,7,6.46,93.87,6.460000038146973,93.87000274658203,3.942
h11_canon0905_lcd1000_x18_20260907,4351,70,2,ramp_R_F_E,3,3,96.14,138.16,96.13999938964844,138.16000366210938,0.0
h11_canon0905_lcd1000_x18_20260907,4351,70,2,signal_or_other,16,16,43.71,169.33,43.709999084472656,169.3300018310547,0.0
h11_canon0905_lcd1000_x18_20260907,4351,70,2,unknown_or_exit,4,4,65.62,175.14,65.62000274658203,175.13999938964844,0.0
h11_canon0905_lcd1000_x18_20260907,4501,70,1,ramp_R_F_E,6,5,143.73,179.45,152.55999755859375,179.4499969482422,2.0666666
h11_canon0905_lcd1000_x18_20260907,4501,70,1,signal_or_other,2,2,49.52,61.45,49.52000045776367,61.45000076293945,0.0
h11_canon0905_lcd1000_x18_20260907,4501,70,1,unknown_or_exit,15,13,7.06,128.2,25.06999969482422,128.1999969482422,1.608
h11_canon0905_lcd1000_x18_20260907,4501,70,2,ramp_R_F_E,1,1,163.61,163.61,163.61000061035156,163.61000061035156,0.0
h11_canon0905_lcd1000_x18_20260907,4501,70,2,signal_or_other,17,15,46.28,169.35,52.15999984741211,169.35000610351562,1.1364706
h11_canon0905_lcd1000_x18_20260907,4501,70,2,unknown_or_exit,5,5,27.47,175.14,27.469999313354492,175.13999938964844,0.73
h11_canon0905_lcd1000_x18_20260907,4651,70,1,unknown_or_exit,26,26,5.09,174.07,5.090000152587891,174.07000732421875,0.12384616
h11_canon0905_lcd1000_x18_20260907,4651,70,2,signal_or_other,17,17,48.51,163.69,48.5099983215332,163.69000244140625,0.1517647
h11_canon0905_lcd1000_x18_20260907,4651,70,2,unknown_or_exit,4,4,65.7,175.14,65.69999694824219,175.13999938964844,0.0
h11_canon0905_lcd1000_x18_20260907,4801,70,1,signal_or_other,1,0,274.97,274.97,,,44.01
h11_canon0905_lcd1000_x18_20260907,4801,70,1,unknown_or_exit,26,26,5.98,174.07,5.980000019073486,174.07000732421875,0.0
h11_canon0905_lcd1000_x18_20260907,4801,70,2,signal_or_other,12,3,41.07,244.73,41.06999969482422,78.83999633789062,12.8725
h11_canon0905_lcd1000_x18_20260907,4801,70,2,unknown_or_exit,2,0,49.19,151.2,,,15.83
h11_canon0905_lcd1000_x18_20260907,4951,70,1,unknown_or_exit,26,26,5.98,174.07,5.980000019073486,174.07000732421875,0.0
