run,t,link,prev_link,cls,n
h11_canon0905_lcd1000_x18_20260907,3601,31,10119,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3601,31,10121,ramp_R_D_W,6
h11_canon0905_lcd1000_x18_20260907,3601,31,10121,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3601,31,10479,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,3601,31,10483,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3601,31,10698,ramp_R_D_W,5
h11_canon0905_lcd1000_x18_20260907,3601,31,10703,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,3601,31,10703,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,3751,31,78,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,3751,31,10119,ramp_R_D_W,2
h11_canon0905_lcd1000_x18_20260907,3751,31,10121,ramp_R_D_W,8
h11_canon0905_lcd1000_x18_20260907,3751,31,10479,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,3751,31,10483,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,3751,31,10698,ramp_R_D_W,9
h11_canon0905_lcd1000_x18_20260907,3751,31,10698,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,3751,31,10703,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,3901,31,78,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,3901,31,10119,ramp_R_D_W,5
h11_canon0905_lcd1000_x18_20260907,3901,31,10119,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3901,31,10121,ramp_R_D_E,2
h11_canon0905_lcd1000_x18_20260907,3901,31,10121,ramp_R_D_W,8
h11_canon0905_lcd1000_x18_20260907,3901,31,10479,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,3901,31,10698,ramp_R_D_W,15
h11_canon0905_lcd1000_x18_20260907,3901,31,10703,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4051,31,78,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4051,31,10119,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,4051,31,10119,ramp_R_D_W,5
h11_canon0905_lcd1000_x18_20260907,4051,31,10119,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4051,31,10121,ramp_R_D_W,9
h11_canon0905_lcd1000_x18_20260907,4051,31,10479,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4051,31,10698,ramp_R_D_E,4
h11_canon0905_lcd1000_x18_20260907,4051,31,10698,ramp_R_D_W,15
h11_canon0905_lcd1000_x18_20260907,4051,31,10698,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4051,31,10703,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,4201,31,78,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,4201,31,10119,ramp_R_D_W,5
h11_canon0905_lcd1000_x18_20260907,4201,31,10119,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4201,31,10121,ramp_R_D_W,9
h11_canon0905_lcd1000_x18_20260907,4201,31,10121,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4201,31,10479,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,4201,31,10698,ramp_R_D_W,15
h11_canon0905_lcd1000_x18_20260907,4201,31,10698,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,4201,31,10703,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,4351,31,78,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,4351,31,10119,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,4351,31,10119,ramp_R_D_W,3
h11_canon0905_lcd1000_x18_20260907,4351,31,10119,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4351,31,10121,ramp_R_D_W,3
h11_canon0905_lcd1000_x18_20260907,4351,31,10121,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4351,31,10479,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4351,31,10483,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,4351,31,10698,ramp_R_D_W,8
h11_canon0905_lcd1000_x18_20260907,4351,31,10698,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4351,31,10703,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,4501,31,78,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,4501,31,10119,ramp_R_D_W,2
h11_canon0905_lcd1000_x18_20260907,4501,31,10119,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,4501,31,10121,ramp_R_D_E,2
h11_canon0905_lcd1000_x18_20260907,4501,31,10121,ramp_R_D_W,1
h11_canon0905_lcd1000_x18_20260907,4501,31,10121,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,4501,31,10479,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,4501,31,10483,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4501,31,10698,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,4501,31,10703,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,4651,31,78,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4651,31,10119,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,4651,31,10121,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,4651,31,10121,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,4651,31,10479,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,4651,31,10483,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4651,31,10698,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,4651,31,10703,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,4801,31,78,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,4801,31,10119,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,4801,31,10119,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,4801,31,10121,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,4801,31,10479,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,4801,31,10698,unknown_or_exit,22
h11_canon0905_lcd1000_x18_20260907,4801,31,10703,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,4951,31,78,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4951,31,10119,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4951,31,10121,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,4951,31,10479,unknown_or_exit,19
h11_canon0905_lcd1000_x18_20260907,4951,31,10698,unknown_or_exit,27
h11_canon0905_lcd1000_x18_20260907,4951,31,10703,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,5101,31,10119,ramp_R_D_E,1
h11_canon0905_lcd1000_x18_20260907,5101,31,10119,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,5101,31,10121,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,5101,31,10479,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,5101,31,10698,unknown_or_exit,30
h11_canon0905_lcd1000_x18_20260907,5101,31,10703,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,5251,31,78,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,5251,31,10119,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,5251,31,10121,unknown_or_exit,21
h11_canon0905_lcd1000_x18_20260907,5251,31,10479,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,5251,31,10698,unknown_or_exit,37
h11_canon0905_lcd1000_x18_20260907,5251,31,10703,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,901,68,46,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,901,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,901,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,901,68,10625,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,901,68,10629,ramp_R_F_W,7
h11_canon0905_lcd1000_x18_20260907,901,68,10629,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,901,68,10645,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,901,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,1051,68,52,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,1051,68,10625,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,1051,68,10629,ramp_R_F_W,6
h11_canon0905_lcd1000_x18_20260907,1051,68,10629,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1051,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1051,68,10645,unknown_or_exit,23
h11_canon0905_lcd1000_x18_20260907,1051,68,10682,unknown_or_exit,18
h11_canon0905_lcd1000_x18_20260907,1201,68,52,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,1201,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1201,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1201,68,10629,ramp_R_F_W,13
h11_canon0905_lcd1000_x18_20260907,1201,68,10629,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,1201,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1201,68,10645,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,1201,68,10682,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,1351,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,1351,68,46,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1351,68,52,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,1351,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,1351,68,10629,ramp_R_F_W,7
h11_canon0905_lcd1000_x18_20260907,1351,68,10629,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1351,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,1351,68,10645,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,1351,68,10682,unknown_or_exit,18
h11_canon0905_lcd1000_x18_20260907,1501,68,46,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,1501,68,46,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1501,68,10625,ramp_R_F_W,3
h11_canon0905_lcd1000_x18_20260907,1501,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1501,68,10629,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1501,68,10629,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,1501,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1501,68,10645,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,1501,68,10682,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,1651,68,52,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,1651,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1651,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1651,68,10629,ramp_R_F_W,9
h11_canon0905_lcd1000_x18_20260907,1651,68,10629,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,1651,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,1651,68,10645,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,1651,68,10645,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,1651,68,10682,unknown_or_exit,19
h11_canon0905_lcd1000_x18_20260907,1801,68,46,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1801,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1801,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1801,68,10629,ramp_R_F_W,20
h11_canon0905_lcd1000_x18_20260907,1801,68,10629,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,1801,68,10633,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,1801,68,10645,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,1801,68,10682,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,1951,68,46,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1951,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,1951,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,1951,68,10629,ramp_R_F_W,10
h11_canon0905_lcd1000_x18_20260907,1951,68,10629,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,1951,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,1951,68,10645,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,1951,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,2101,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2101,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,2101,68,10625,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2101,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2101,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,2101,68,10629,ramp_R_F_W,10
h11_canon0905_lcd1000_x18_20260907,2101,68,10629,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,2101,68,10633,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,2101,68,10645,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2101,68,10645,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,2101,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,2251,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2251,68,10625,ramp_R_F_W,3
h11_canon0905_lcd1000_x18_20260907,2251,68,10629,ramp_R_F_W,10
h11_canon0905_lcd1000_x18_20260907,2251,68,10629,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,2251,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,2251,68,10645,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,2251,68,10682,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,2401,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2401,68,52,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2401,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,2401,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2401,68,10629,ramp_R_F_W,15
h11_canon0905_lcd1000_x18_20260907,2401,68,10629,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,2401,68,10645,unknown_or_exit,19
h11_canon0905_lcd1000_x18_20260907,2401,68,10682,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,2551,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,2551,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2551,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2551,68,10629,ramp_R_F_W,15
h11_canon0905_lcd1000_x18_20260907,2551,68,10629,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,2551,68,10633,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,2551,68,10645,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,2551,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,2701,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,2701,68,10625,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2701,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,2701,68,10625,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,2701,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2701,68,10629,ramp_R_F_W,21
h11_canon0905_lcd1000_x18_20260907,2701,68,10629,unknown_or_exit,9
h11_canon0905_lcd1000_x18_20260907,2701,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,2701,68,10645,unknown_or_exit,20
h11_canon0905_lcd1000_x18_20260907,2701,68,10682,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,2851,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,2851,68,10629,ramp_R_F_W,7
h11_canon0905_lcd1000_x18_20260907,2851,68,10629,unknown_or_exit,8
h11_canon0905_lcd1000_x18_20260907,2851,68,10645,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,2851,68,10682,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,3001,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3001,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3001,68,10629,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3001,68,10629,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,3001,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,3001,68,10645,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,3001,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,3151,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3151,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3151,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3151,68,10629,ramp_R_F_W,20
h11_canon0905_lcd1000_x18_20260907,3151,68,10629,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,3151,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,3151,68,10645,unknown_or_exit,11
h11_canon0905_lcd1000_x18_20260907,3151,68,10682,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,3301,68,46,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,3301,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3301,68,10629,ramp_R_F_W,7
h11_canon0905_lcd1000_x18_20260907,3301,68,10629,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3301,68,10645,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,3301,68,10682,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,3451,68,52,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,3451,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3451,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3451,68,10629,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3451,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,3451,68,10645,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,3451,68,10645,unknown_or_exit,18
h11_canon0905_lcd1000_x18_20260907,3451,68,10682,unknown_or_exit,23
h11_canon0905_lcd1000_x18_20260907,3601,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3601,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3601,68,10625,ramp_R_F_W,3
h11_canon0905_lcd1000_x18_20260907,3601,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3601,68,10629,ramp_R_F_W,13
h11_canon0905_lcd1000_x18_20260907,3601,68,10629,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,3601,68,10633,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3601,68,10645,unknown_or_exit,19
h11_canon0905_lcd1000_x18_20260907,3601,68,10682,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,3751,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3751,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3751,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3751,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,3751,68,10629,ramp_R_F_W,16
h11_canon0905_lcd1000_x18_20260907,3751,68,10629,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,3751,68,10633,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3751,68,10645,unknown_or_exit,31
h11_canon0905_lcd1000_x18_20260907,3751,68,10682,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,3901,68,46,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,3901,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,3901,68,10625,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,3901,68,10629,ramp_R_F_E,1
h11_canon0905_lcd1000_x18_20260907,3901,68,10629,ramp_R_F_W,12
h11_canon0905_lcd1000_x18_20260907,3901,68,10629,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,3901,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,3901,68,10645,unknown_or_exit,20
h11_canon0905_lcd1000_x18_20260907,3901,68,10682,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,4051,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4051,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,4051,68,10629,ramp_R_F_W,22
h11_canon0905_lcd1000_x18_20260907,4051,68,10629,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,4051,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4051,68,10645,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4051,68,10682,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,4201,68,46,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,4201,68,52,ramp_R_F_W,3
h11_canon0905_lcd1000_x18_20260907,4201,68,10625,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,4201,68,10625,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4201,68,10629,ramp_R_F_W,18
h11_canon0905_lcd1000_x18_20260907,4201,68,10629,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4201,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4201,68,10645,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,4201,68,10682,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,4351,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4351,68,10629,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4351,68,10633,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4351,68,10645,unknown_or_exit,18
h11_canon0905_lcd1000_x18_20260907,4351,68,10682,unknown_or_exit,17
h11_canon0905_lcd1000_x18_20260907,4501,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4501,68,10629,ramp_R_F_W,7
h11_canon0905_lcd1000_x18_20260907,4501,68,10629,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,4501,68,10645,unknown_or_exit,18
h11_canon0905_lcd1000_x18_20260907,4501,68,10682,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,4651,68,52,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4651,68,10629,ramp_R_F_W,16
h11_canon0905_lcd1000_x18_20260907,4651,68,10629,unknown_or_exit,12
h11_canon0905_lcd1000_x18_20260907,4651,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4651,68,10645,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,4651,68,10682,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,4801,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,4801,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4801,68,10629,ramp_R_F_W,5
h11_canon0905_lcd1000_x18_20260907,4801,68,10629,unknown_or_exit,5
h11_canon0905_lcd1000_x18_20260907,4801,68,10633,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,4801,68,10645,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,4801,68,10682,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,4951,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,4951,68,10625,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,4951,68,10629,ramp_R_F_W,4
h11_canon0905_lcd1000_x18_20260907,4951,68,10629,unknown_or_exit,4
h11_canon0905_lcd1000_x18_20260907,4951,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,4951,68,10645,unknown_or_exit,7
h11_canon0905_lcd1000_x18_20260907,4951,68,10682,unknown_or_exit,15
h11_canon0905_lcd1000_x18_20260907,5101,68,46,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,5101,68,52,ramp_R_F_W,2
h11_canon0905_lcd1000_x18_20260907,5101,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,5101,68,10625,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,5101,68,10629,ramp_R_F_W,5
h11_canon0905_lcd1000_x18_20260907,5101,68,10629,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,5101,68,10633,unknown_or_exit,3
h11_canon0905_lcd1000_x18_20260907,5101,68,10645,unknown_or_exit,16
h11_canon0905_lcd1000_x18_20260907,5101,68,10682,unknown_or_exit,13
h11_canon0905_lcd1000_x18_20260907,5251,68,10625,ramp_R_F_W,1
h11_canon0905_lcd1000_x18_20260907,5251,68,10625,unknown_or_exit,1
h11_canon0905_lcd1000_x18_20260907,5251,68,10629,ramp_R_F_W,5
h11_canon0905_lcd1000_x18_20260907,5251,68,10629,unknown_or_exit,6
h11_canon0905_lcd1000_x18_20260907,5251,68,10633,unknown_or_exit,2
h11_canon0905_lcd1000_x18_20260907,5251,68,10645,unknown_or_exit,10
h11_canon0905_lcd1000_x18_20260907,5251,68,10682,unknown_or_exit,14
h11_canon0905_lcd1000_x18_20260907,901,69,-1,ramp_R_F_W,26
h11_canon0905_lcd1000_x18_20260907,901,69,-1,signal_or_other,6
h11_canon0905_lcd1000_x18_20260907,1051,69,-1,ramp_R_F_W,47
h11_canon0905_lcd1000_x18_20260907,1051,69,-1,signal_or_other,14
h11_canon0905_lcd1000_x18_20260907,1201,69,-1,ramp_R_F_W,45
h11_canon0905_lcd1000_x18_20260907,1201,69,-1,signal_or_other,17
h11_canon0905_lcd1000_x18_20260907,1351,69,-1,ramp_R_F_W,65
h11_canon0905_lcd1000_x18_20260907,1351,69,-1,signal_or_other,22
h11_canon0905_lcd1000_x18_20260907,1501,69,-1,ramp_R_F_W,51
h11_canon0905_lcd1000_x18_20260907,1501,69,-1,signal_or_other,14
h11_canon0905_lcd1000_x18_20260907,1651,69,-1,ramp_R_F_W,39
h11_canon0905_lcd1000_x18_20260907,1651,69,-1,signal_or_other,16
