link,h11,b0,h0,g1,h11-h0,b0-h0
52,22.127777777777776,21.420833333333334,40.65416666666667,20.90972222222222,-18.526388888888892,-19.233333333333334
53,4.008333333333334,2.6055555555555556,2.6972222222222224,2.6527777777777777,1.3111111111111113,-0.09166666666666679
54,3.4583333333333335,2.2180555555555554,2.2291666666666665,2.2333333333333334,1.229166666666667,-0.011111111111111072
55,25.897222222222222,24.143055555555556,24.127777777777776,24.15,1.7694444444444457,0.015277777777779278
56,6.9125,7.3875,7.980555555555555,8.481944444444444,-1.0680555555555555,-0.593055555555555
57,3.2180555555555554,3.4,4.058333333333334,3.5625,-0.8402777777777781,-0.6583333333333337
58,6.451388888888889,6.676388888888889,6.6402777777777775,6.9625,-0.18888888888888822,0.03611111111111143
59,0.7347222222222223,0.7361111111111112,0.7361111111111112,0.7361111111111112,-0.001388888888888884,0.0
60,5.118055555555555,5.118055555555555,5.118055555555555,5.118055555555555,0.0,0.0
61,9.172222222222222,8.802777777777777,9.047222222222222,8.713888888888889,0.125,-0.24444444444444535
62,3.2055555555555557,3.2930555555555556,3.2041666666666666,3.379166666666667,0.001388888888889106,0.08888888888888902
65,0.1361111111111111,0.12638888888888888,0.13055555555555556,0.13333333333333333,0.005555555555555536,-0.00416666666666668
66,276.73055555555555,281.34305555555557,287.8875,277.4902777777778,-11.156944444444434,-6.544444444444423
67,26.968055555555555,28.569444444444443,31.593055555555555,35.10138888888889,-4.625,-3.023611111111112
68,75.46666666666667,77.49861111111112,76.1625,86.41666666666667,-0.6958333333333258,1.3361111111111228
69,150.1375,154.27916666666667,73.11944444444444,69.70138888888889,77.01805555555555,81.15972222222223
70,34.209722222222226,33.91111111111111,10.084722222222222,19.698611111111113,24.125000000000004,23.82638888888889
71,17.290277777777778,17.09722222222222,21.043055555555554,25.131944444444443,-3.7527777777777764,-3.945833333333333
72,11.916666666666666,12.277777777777779,10.429166666666667,11.708333333333334,1.487499999999999,1.8486111111111114
73,23.540277777777778,22.91111111111111,22.744444444444444,25.45138888888889,0.7958333333333343,0.16666666666666785
74,1116.1555555555556,1097.3625,1101.0513888888888,885.1625,15.104166666666742,-3.6888888888888687
75,0.7847222222222222,0.7847222222222222,0.7833333333333333,0.7833333333333333,0.001388888888888884,0.001388888888888884
76,18.0125,18.0125,18.0125,18.0125,0.0,0.0
77,3.629166666666667,3.863888888888889,3.6708333333333334,3.623611111111111,-0.04166666666666652,0.19305555555555554
78,9.583333333333334,9.944444444444445,9.572222222222223,9.541666666666666,0.011111111111111072,0.3722222222222218
80,90.81944444444444,90.81944444444444,90.81944444444444,90.81944444444444,0.0,0.0
81,4.454166666666667,4.8180555555555555,4.536111111111111,4.526388888888889,-0.08194444444444482,0.2819444444444441
82,1.0569444444444445,1.0569444444444445,1.0569444444444445,1.0569444444444445,0.0,0.0
83,5.463888888888889,5.463888888888889,5.463888888888889,5.463888888888889,0.0,0.0
84,5.525,6.745833333333334,5.645833333333333,5.711111111111111,-0.12083333333333268,1.1000000000000005
85,2.4,2.9611111111111112,2.452777777777778,2.463888888888889,-0.052777777777778034,0.5083333333333333
86,1.8722222222222222,2.2180555555555554,1.9555555555555555,1.8916666666666666,-0.08333333333333326,0.26249999999999996
87,6.251388888888889,8.536111111111111,6.531944444444444,5.9625,-0.280555555555555,2.0041666666666673
88,6.541666666666667,6.413888888888889,6.293055555555555,6.2375,0.24861111111111178,0.12083333333333357
89,4.861111111111111,5.805555555555555,4.909722222222222,4.973611111111111,-0.048611111111111605,0.895833333333333
90,5.076388888888889,5.073611111111111,5.0777777777777775,5.075,-0.0013888888888882178,-0.00416666666666643
93,1.4736111111111112,1.5013888888888889,1.4083333333333334,1.4805555555555556,0.06527777777777777,0.09305555555555545
94,9.068055555555556,9.284722222222221,9.694444444444445,9.329166666666667,-0.6263888888888882,-0.4097222222222232
95,4.980555555555555,5.175,5.034722222222222,4.9875,-0.05416666666666714,0.1402777777777775
96,0.5958333333333333,0.5708333333333333,0.5708333333333333,0.5416666666666666,0.025000000000000022,0.0
99,112.31388888888888,111.26388888888889,113.29305555555555,111.25416666666666,-0.9791666666666714,-2.0291666666666686
100,7.969444444444444,7.972222222222222,7.968055555555556,7.970833333333333,0.0013888888888882178,0.00416666666666643
101,1.8708333333333333,1.7958333333333334,1.8527777777777779,1.8736111111111111,0.01805555555555549,-0.056944444444444464
102,13.208333333333334,12.694444444444445,12.8875,13.516666666666667,0.32083333333333464,-0.19305555555555465
103,5.793055555555555,6.384722222222222,5.783333333333333,5.944444444444445,0.009722222222221966,0.6013888888888888
104,4.534722222222222,4.998611111111111,5.004166666666666,5.1875,-0.4694444444444441,-0.005555555555555536
107,11.695833333333333,11.613888888888889,10.290277777777778,10.948611111111111,1.405555555555555,1.323611111111111
108,20.219444444444445,19.641666666666666,20.5875,21.069444444444443,-0.3680555555555536,-0.9458333333333329
109,7.179166666666666,7.213888888888889,7.104166666666667,7.3277777777777775,0.07499999999999929,0.10972222222222161
112,2.1486111111111112,2.147222222222222,2.1486111111111112,2.1486111111111112,0.0,-0.001388888888889106
113,6.145833333333333,6.022222222222222,6.216666666666667,6.151388888888889,-0.07083333333333375,-0.19444444444444464
114,0.8805555555555555,0.8805555555555555,0.9236111111111112,0.8638888888888889,-0.043055555555555625,-0.043055555555555625
