run,t,rc_R_D_W,rc_R_D_E,rc_R_F_W,rc_R_F_E,rc_D,rc_F,lc_32,ls_32,lt_32,lc_29,ls_29,lt_29,lc_37,ls_37,lt_37,lc_40,ls_40,lt_40,lc_66,ls_66,lt_66,lc_420,ls_420,lt_420,lc_329,ls_329,lt_329,far_10482,far_10490,far_10480,far_10484,far_10646,far_10681,qb_32_L1_n,qb_32_L1_stop,qb_32_L1_minstopbin_m,qb_32_L2_n,qb_32_L2_stop,qb_32_L2_minstopbin_m,qb_32_L3_n,qb_32_L3_stop,qb_32_L3_minstopbin_m,vr_32_L1_n,vr_32_L1_stop,vr_32_L1_minstoppos,vr_32_L2_n,vr_32_L2_stop,vr_32_L2_minstoppos,vr_32_L3_n,vr_32_L3_stop,vr_32_L3_minstoppos,vr_32_L4_n,vr_32_L4_stop,vr_32_L4_minstoppos,vr_31_L1_n,vr_31_L1_stop,vr_31_L1_minstoppos,vr_31_L2_n,vr_31_L2_stop,vr_31_L2_minstoppos,vr_31_L3_n,vr_31_L3_stop,vr_31_L3_minstoppos,vr_31_L4_n,vr_31_L4_stop,vr_31_L4_minstoppos,vr_68_L1_n,vr_68_L1_stop,vr_68_L1_minstoppos,vr_68_L2_n,vr_68_L2_stop,vr_68_L2_minstoppos,vr_68_L3_n,vr_68_L3_stop,vr_68_L3_minstoppos,vr_68_L4_n,vr_68_L4_stop,vr_68_L4_minstoppos,vr_10482_n,vr_10490_n,vr_10480_n,vr_10484_n,vr_10646_n,vr_10681_n,stopped_vehicles,total_vehicles,ramp_vehicles,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,md_controller,md_controller_variant,md_tuning_name,md_F_ramp_mode,md_ramp_obs_R_D_W_queue_veh,md_ramp_obs_R_D_W_queue_cap_veh,md_ramp_obs_R_D_W_occupancy,md_ramp_obs_R_D_W_merge_controllable_veh_h,md_ramp_obs_R_D_W_merge_uncontrollable_veh_h,md_ramp_obs_R_D_W_controllable_share,md_far_rate_est_ramp_R_D_W,md_far_rate_obs_ramp_R_D_W,md_boundary_out_ramp_split_SC1001_W_out_free,md_boundary_out_ramp_split_SC1001_W_out_R_D_E,md_boundary_out_ramp_split_SC1001_W_out_R_D_W,pred_ramp_queue_R_D_W,pred_ramp_queue_total,N_UF_star,N_P_star,dg_wu_pre_refine_SC1001_p1,dg_wu_pre_refine_SC1001_p2,dg_wu_pre_refine_SC1001_p3,dg_wu_pre_refine_SC1001_p4,dg_wu_phase_price_SC1001_p1,dg_wu_phase_price_SC1001_p2,dg_wu_phase_price_SC1001_p3,dg_wu_phase_price_SC1001_p4,dg_leader_search_ramp_queue_stress,dg_leader_ramp_queue_veh,dg_leader_ramp_queue_penalty,dg_leader_selected_N_P_star,dg_leader_selected_N_UF_star,dg_leader_selected_intent_N_P_star,dg_leader_selected_intent_N_UF_star,dg_leader_selected_realized_N_P_star,dg_leader_selected_projected_N_P_star,dg_leader_selected_realized_N_UF_star,dg_leader_selected_objective,dg_leader_selected_stage_coarse,dg_leader_selected_stage_refined,dg_leader_selected_stage_fallback,dg_leader_selected_stage_fallback_pfo,dg_leader_selected_stage_fallback_no_control,dg_wu_b3_meter_fd3_R_D_W_lo,dg_wu_b3_meter_fd3_R_D_W_base,dg_wu_b3_meter_fd3_R_D_W_hi,dg_wu_b3_meter_fd3_R_D_W_curv,dg_wu_b3_meter_fd3_R_D_W_nonlin,dg_wu_b3_meter_fd3_R_D_W_cliffup,dg_wu_b3_meter_price_R_D_W,dg_wu_b3_meter_price_ref_R_D_W,dg_wu_b3cert_R_D_W,dg_leg_ramp_split_injected_R_D_W
g1_base_x18_20260905,4050,80,9,32,17,89,49,140,54,1508.213061,0,0,0.0,12,5,521.95127,101,88,586.482339,292,245,1750.123332,228,174,113.868922,59,45,1.310444,439.706148,167.33858,55.309374,605.091421,877.435694,230.595871,49,18,1505.0,48,19,1505.0,43,17,1519.0,49,18,1508.21306098777,48,19,1511.81802207041,43,17,1521.46370583717,0,0,,15,0,,11,0,,5,0,,0,0,,12,0,,11,0,,14,0,,12,0,,59,1,21,8,10,11,3009,6315,138,300.0,1515.3346374879486,1724.6653625120514,300.0,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,80.0,153.2,0.5221932114882507,55.309374,439.706148,0.11173260542726982,2050.5723084510473,495.015522,0.25,0.25,0.5,80.73500527321342,100.86120092933454,3840.0,311.3638285702948,23.0,20.0,75.0,20.0,0.0059383336055987,0.00903469826570813,-0.0013851548436178973,0.008553394732800257,0.22429665886134,329.4839077375693,0.0,311.3638285702948,3840.0,-250.0,1440.0,302.1273206337869,302.1273206337869,1440.0,2577.281852178053,0.0,0.0,1.0,1.0,0.0,987.9785413820881,987.9785413820881,987.8060777223526,0.17246365973551292,0.0,0.0,-0.00025767811625717246,0.0,0.0,
g1_base_x18_20260905,4200,62,5,20,2,67,22,148,61,1514.698893,5,1,535.840125,16,2,533.238812,105,95,584.541232,289,247,1739.759242,236,197,89.508252,60,49,0.44056,520.149036,296.666956,328.490946,611.591793,893.689905,225.404129,49,23,1512.0,45,12,1519.0,54,26,1512.0,49,23,1518.70158512066,45,12,1525.56791353617,54,26,1514.69889334509,0,0,,18,0,,11,0,,4,0,,0,0,,16,0,,11,0,,5,0,,9,0,,46,3,16,2,8,0,2894,6308,89,0.0,724.2481221896494,357.8759389051753,357.8759389051753,23.0,20.0,75.0,20.0,26.0,23.057471264367813,65.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,62.0,153.2,0.4046997389033943,328.490946,520.149036,0.3870792715019642,2040.319446908792,848.639982,0.25,0.25,0.5,75.59702972070342,91.4017012693087,1440.0,281.79885660204087,29.0,20.0,69.0,20.0,0.0020805215401793475,0.007602661393960375,0.0009253278058451997,0.011168121828063704,0.14432444538236636,317.85504017170746,0.0,281.79885660204087,1440.0,-250.0,1440.0,281.79885660204087,281.79885660204087,1440.0,2514.0089977161965,1.0,0.0,0.0,0.0,0.0,969.9257603279658,969.7598689042609,969.6442087701892,0.05023128963330237,0.0,0.0,-0.00019900516009018377,300.0,0.0,
g1_base_x18_20260905,4350,91,20,24,2,111,26,139,52,1519.898986,1,0,0.0,13,6,516.040547,102,91,571.710739,293,241,1756.586,246,215,96.033779,61,53,2.94415,273.072938,281.663731,47.031582,525.301173,712.694254,270.166698,45,16,1533.0,46,14,1519.0,48,22,1526.0,45,16,1536.2515476651,46,14,1519.89898618167,48,22,1531.88699857744,0,0,,24,6,698.878609258601,14,0,,5,0,,0,0,,18,0,,9,0,,12,0,,8,0,,68,2,23,18,14,1,2941,6334,137,0.0,900.5410451824232,899.4589548175768,0.0,77.0,20.0,21.0,20.0,26.0,24.29269293924466,63.41461412151067,24.29269293924466,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,91.0,153.2,0.5939947780678851,47.031582,273.072938,0.14692570414188463,2030.1178496742482,320.10452000000004,0.25,0.25,0.5,98.44040950834459,118.6363244810022,1800.0,296.2282144933391,29.0,20.0,69.0,20.0,0.000974009593988967,0.005952944876568722,0.001363948639138357,0.008570388900992043,0.23110188578201082,427.77174175195734,0.0,296.2282144933391,1800.0,-250.0,1800.0,296.2282144933391,296.2282144933391,1800.0,2557.274232911622,1.0,0.0,0.0,0.0,0.0,983.3892153974915,983.3892153974915,983.2033850627047,0.18583033478694233,0.0,0.0,-0.0002640910960881766,0.0,0.0,
g1_base_x18_20260905,4500,114,21,34,19,135,53,207,149,1518.476824,1,0,0.0,10,3,527.339592,102,89,576.285697,293,248,1774.768662,238,187,79.661901,62,54,1.731066,215.297227,283.429728,0.0,711.260452,698.995824,255.261851,77,51,1512.0,65,48,1512.0,65,50,1519.0,77,51,1518.47682410104,65,48,1518.93651476044,65,50,1521.94782535012,0,0,,24,9,675.993761109599,12,2,723.98652144329,6,0,,0,0,,24,0,,10,1,338.259727656144,16,0,,9,0,,91,2,23,19,15,12,3071,6365,188,0.0,923.2977810906021,730.585182424498,146.1170364848997,24.0,20.0,74.0,20.0,26.0,25.594087203847057,60.811825592305894,25.594087203847057,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,114.0,153.2,0.7441253263707572,0.0,215.297227,0.0,2019.967260425877,215.297227,0.25,0.25,0.5,127.23930145294217,172.44649958270924,1799.9999999999998,225.65366365291956,78.0,20.0,20.0,20.0,0.005235455369671627,0.001492002800958403,-0.01603490986265399,0.0018876096707316492,0.31287864269438104,556.7251155651543,0.0,225.65366365291956,1799.9999999999998,-250.0,1800.0,225.65366365291956,225.65366365291956,1799.9999999999998,2259.349008226702,1.0,0.0,0.0,0.0,0.0,947.13378923066,947.13378923066,946.9749006448349,0.15888858582525245,0.0,0.0,-0.00018976098390726607,0.0,0.0,
g1_base_x18_20260905,4650,140,24,37,3,164,40,176,102,1015.755997,1,1,536.221998,15,4,526.346492,97,88,616.192853,284,248,1776.640092,248,209,74.810931,64,52,0.75457,67.353571,121.891596,0.0,727.101118,852.090245,218.57145,61,37,1022.0,61,36,1015.0,54,29,1463.0,61,37,1024.91467182536,61,36,1015.75599738914,54,29,1464.62514659612,0,0,,38,19,606.51607165351,11,0,,2,0,,0,0,,14,0,,9,0,,11,0,,11,0,,117,1,23,23,24,0,3081,6276,204,0.0,1627.3515922004492,1372.648407799551,0.0,23.0,20.0,75.0,20.0,26.0,20.965199018338865,70.06960196332227,20.965199018338865,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,140.0,153.2,0.9138381201044387,0.0,67.353571,0.0,2009.8674241237475,67.353571,0.25,0.25,0.5,152.88603058161053,171.7391296612803,3000.0,281.3930691568878,29.0,20.0,69.0,20.0,0.003682935924715025,0.005783623571204544,-0.0017000701776623828,0.00554611665731386,0.3403077730470224,572.1668465543081,0.0,281.3930691568878,3000.0,289.5969240321712,3000.0,281.3930691568878,281.3930691568878,3000.0,2207.6071492668425,1.0,0.0,0.0,0.0,0.0,932.8271804349552,932.8271804349552,932.6448010964134,0.18237933854175026,0.0,0.0,-0.00023441717544459256,0.0,0.0,
g1_base_x18_20260905,4800,140,3,11,18,143,29,187,112,941.000776,1,1,536.027175,15,5,521.473308,97,89,599.133052,284,243,1800.387516,260,229,62.568017,52,35,2.478055,0.0,50.151069,0.0,487.815191,860.471198,136.259244,65,43,938.0,70,42,938.0,52,27,1505.0,65,43,943.898070238639,70,42,941.000775981741,52,27,1505.84591851947,0,0,,35,24,575.974471823342,6,2,724.521572800007,12,0,,0,0,,16,0,,11,0,,6,0,,6,0,,117,1,23,2,6,6,3066,6238,172,300.0,1800.0,1672.648407799551,300.0,77.0,20.0,21.0,20.0,26.0,20.965199018338865,70.06960196332227,20.965199018338865,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,140.0,153.2,0.9138381201044387,0.0,0.0,0.0,1999.8180870031288,0.0,0.25,0.25,0.5,135.14735147742132,156.06754290558777,4072.648407799551,285.16773361352045,23.0,20.0,75.0,20.0,0.0004633257844517402,0.00647458757831032,0.0007466753012437266,0.00709642748556405,0.28026032166357334,476.7173447293636,0.0,285.16773361352045,4072.648407799551,285.16773361352045,4072.648407799551,285.16773361352045,285.16773361352045,4072.648407799551,2196.2462430463897,0.0,0.0,1.0,1.0,0.0,911.1252499635264,911.1252499635264,910.9030024069266,0.22224755659976836,0.0,0.0,-0.00035755002138818283,0.0,0.0,
g1_base_x18_20260905,4950,117,6,10,8,123,18,238,178,888.831545,4,0,0.0,12,2,527.550228,97,85,622.57082,280,242,1813.839986,260,218,52.498214,67,56,3.245212,512.813802,169.364265,293.294834,293.550682,833.078227,127.740756,85,64,903.0,85,62,882.0,68,52,1505.0,85,64,908.036267581587,85,62,888.831545147537,68,52,1509.24581668292,0,0,,30,14,628.66690587519,10,1,729.914237869037,9,0,,0,0,,17,0,,13,0,,11,0,,9,0,,98,1,19,5,5,0,2971,6161,141,0.0,695.555959464493,372.2220202677535,372.2220202677535,24.0,20.0,74.0,20.0,26.0,22.08833468003559,67.82333063992883,22.08833468003559,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,117.0,153.2,0.7637075718015667,293.294834,512.813802,0.3638403323097509,1989.818996568113,806.1086359999999,0.25,0.25,0.5,130.81381158308113,141.38557818293228,1440.0,215.40186160997735,78.0,20.0,20.0,20.0,0.004101440552901181,0.001889473000787234,-0.01624262506419427,0.0005154229971680024,0.23176358248128845,471.2108946123167,0.0,215.40186160997735,1440.0,-250.0,1440.0,215.40186160997735,215.40186160997735,1440.0,2121.4120517056454,1.0,0.0,0.0,0.0,0.0,901.7245287629714,901.5621451408912,901.426214787283,0.02645326847209617,0.0,0.0,-0.0002751148329090049,300.0,0.0,
g1_base_x18_20260905,5100,140,18,19,2,158,21,205,130,901.570795,3,2,530.210959,12,3,527.287788,89,82,637.82217,271,232,1807.845415,263,226,81.199428,66,58,3.756557,208.227276,250.343133,34.088971,475.520552,640.452011,207.914263,76,53,917.0,77,51,896.0,52,26,1477.0,76,53,917.744198168075,77,51,901.570795153732,52,26,1477.49966352917,0,0,,42,25,585.061741507114,5,0,,2,0,,0,0,,22,0,,17,0,,11,0,,10,0,,118,6,22,12,12,1,3093,6216,179,0.0,873.7513603603418,926.2486396396583,0.0,23.0,20.0,75.0,20.0,26.0,23.271638323608926,65.45672335278216,23.271638323608926,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,140.0,153.2,0.9138381201044387,34.088971,208.227276,0.14067967551511312,1979.8699015852726,242.31624699999998,0.25,0.25,0.5,153.1212170076583,170.9436779785142,1800.0,272.7141285426588,29.0,20.0,69.0,20.0,0.0012426665642095713,0.004362565735505086,-0.0003057319211450249,0.001688739162375441,0.2994029946312164,566.7535671301162,0.0,272.7141285426588,1800.0,-250.0,1800.0,272.7141285426588,272.7141285426588,1800.0,2081.852732626999,1.0,0.0,0.0,0.0,0.0,896.276969807357,896.276969807357,896.0436907589095,0.23327904844745717,0.0,0.0,-0.00042102439787896625,0.0,0.0,
g1_base_x18_20260905,5250,140,15,13,16,155,29,207,133,846.555786,0,0,0.0,17,1,533.38969,93,84,622.619753,272,231,1814.89552,260,228,58.250447,63,45,2.000761,0.0,68.44773,0.0,576.856317,703.004747,205.71336,74,47,840.0,80,57,847.0,53,29,994.0,74,47,846.555786244105,80,57,849.580282333929,53,29,998.375582097334,0,0,,39,27,573.87735026792,10,2,724.070602311713,6,0,,0,0,,16,0,,11,0,,10,0,,7,0,,118,7,22,8,11,10,3004,6069,184,137.71258150218992,688.5629075109496,673.7245109868605,0.0,23.0,20.0,75.0,20.0,20.0,24.518333233802252,68.96333353239548,24.518333233802252,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,140.0,153.2,0.9138381201044387,0.0,0.0,0.0,1969.9705520773462,0.0,0.25,0.25,0.5,147.57183178022788,180.5351328212264,1500.0,296.8708753982427,29.0,20.0,69.0,20.0,0.005159722233642583,0.008230828879874252,-0.0017766039094908592,0.00898266767792677,0.30684886010932105,603.668423002955,0.0,296.8708753982427,1500.0,-250.0,1500.0,296.8708753982427,296.8708753982427,1500.0,2042.4561621276785,1.0,0.0,0.0,0.0,0.0,876.0502184555156,876.0502184555156,875.8357787026245,0.2144397528911668,0.0,0.0,-0.0003067870017260709,0.0,0.0,
g1_base_x18_20260905,5400,117,24,30,38,141,68,195,105,828.382651,0,0,0.0,15,9,510.489582,98,88,635.465403,269,229,1803.812322,258,218,53.964968,63,52,2.136019,517.698677,194.936751,311.019905,498.206102,665.428448,288.932362,68,32,826.0,63,31,833.0,64,42,931.0,68,32,828.382650801372,63,31,837.009546397737,64,42,933.594995907475,0,0,,27,9,633.303008668347,9,3,717.240659804308,8,0,,0,0,,15,0,,9,0,,9,0,,5,0,,99,20,18,4,20,25,2927,6041,209,0.0,1477.9820334062133,1222.0179665937867,0.0,23.0,20.0,75.0,20.0,20.0,24.51833323380226,68.96333353239548,24.51833323380226,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,117.0,153.2,0.7637075718015667,311.019905,517.698677,0.3753021975800224,1960.1206993169594,828.718582,0.25,0.25,0.5,129.95131213572495,183.3724088991472,2700.0,248.35503621315192,29.0,20.0,69.0,20.0,0.0012753878768450022,0.005209048986557718,9.315318703784214e-05,0.007412690038478331,0.34971262850950885,643.8797684231245,0.0,248.35503621315192,2700.0,257.1899568480726,2700.0,248.35503621315192,248.35503621315192,2700.0,2002.3510008633548,1.0,0.0,0.0,0.0,0.0,877.4833029715946,877.3994522524408,877.2519314814217,0.0636700518653015,0.0,0.0,-0.0002639155174131919,137.71258150218992,0.0,
h0_nocontrol_lcd1000_x18_20260906,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,8,0,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,0.0,153.2,0.0,0.0,0.0,0.0,1241.76,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,150,5,6,0,0,11,0,42,2,1948.072685,0,0,0.0,5,1,533.403299,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,105.065514,62.517311,0.0,59.618589,0.0,0.0,19,2,1946.0,18,0,,5,0,,19,2,1948.07268470437,18,0,,5,0,,0,0,,7,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,4,0,2,0,0,134,988,11,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,0.0,105.065514,0.0,1235.5511999999999,105.065514,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,300,4,3,18,0,7,18,56,4,1942.747346,0,0,0.0,16,2,533.074983,0,0,0.0,42,8,2628.112438,8,0,0.0,0,0,0.0,769.933211,361.162173,48.0,327.74148,81.814048,0.0,25,3,1939.0,23,1,1953.0,8,0,,25,3,1942.74734647255,23,1,1954.1592551107,8,0,,0,0,,9,0,,5,0,,1,0,,0,0,,12,0,,12,0,,9,0,,3,0,,4,1,0,2,2,0,243,1702,25,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,48.0,769.933211,0.05868449814052116,1229.3734439999998,817.933211,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,450,10,5,17,1,15,18,67,22,1883.383092,0,0,0.0,6,2,532.924982,1,0,0.0,50,16,2569.604785,25,0,0.0,0,0,0.0,719.190684,239.50404,72.0,376.126544,261.026513,264.0,28,11,1890.0,29,10,1883.0,10,1,1925.0,28,11,1893.83100139458,29,10,1883.38309162653,10,1,1928.02140809467,0,0,,12,0,,13,0,,11,0,,0,0,,12,1,230.342482373406,10,0,,5,0,,6,0,,10,3,0,2,8,0,373,2158,33,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,10.0,153.2,0.06527415143603134,72.0,719.190684,0.09100208262816198,1223.2265767799997,791.190684,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,600,4,6,29,1,10,30,89,31,1773.5837,5,4,523.39842,12,2,527.527747,7,5,1234.189379,51,23,2531.163163,25,0,0.0,2,0,0.0,528.173758,318.746702,144.0,488.355437,449.097493,216.0,34,15,1855.0,33,12,1834.0,22,4,1771.0,34,15,1861.14462563335,33,12,1837.95063047342,22,4,1773.58369964548,0,0,,10,0,,12,0,,5,0,,0,0,,10,0,,12,0,,7,0,,7,0,,4,3,0,3,5,0,493,2436,40,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,144.0,528.173758,0.21423032108313875,1217.1104438960997,672.173758,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,750,6,4,11,0,10,11,142,58,1620.736898,5,5,518.02961,7,5,522.1021,4,0,0.0,65,27,2498.271286,25,0,0.0,10,3,0.09878,736.912795,233.203388,240.0,506.986993,303.633964,312.0,51,15,1624.0,51,20,1617.0,40,23,1617.0,51,15,1626.37104140539,51,20,1620.73689783387,40,23,1620.8115600995,0,0,,21,0,,15,0,,9,0,,0,0,,22,0,,13,0,,11,0,,8,0,,6,1,0,3,4,0,548,2726,21,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,240.0,736.912795,0.24567187698672738,1211.0248916766193,976.912795,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,900,5,7,14,2,12,16,161,82,1543.73243,4,4,524.186014,17,0,0.0,8,4,1240.028453,73,31,2477.759839,16,0,0.0,7,0,0.0,836.435395,334.596071,240.0,260.472135,842.60597,192.0,61,29,1540.0,47,19,1540.0,53,34,1554.0,61,29,1545.4950996194,47,19,1543.73243011052,53,34,1555.94834170115,0,0,,9,0,,20,0,,12,0,,0,0,,25,0,,9,0,,10,0,,5,0,,5,1,0,6,5,0,649,2838,28,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,240.0,836.435395,0.2229581088793536,1204.9697672182363,1076.435395,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1050,8,7,22,0,15,22,199,109,1501.16411,3,3,529.78593,13,5,521.001179,13,12,1188.913955,81,41,2441.778413,21,0,0.0,7,0,0.0,664.821569,298.270313,223.53242,365.962161,670.398208,264.0,75,38,1498.0,67,37,1505.0,57,34,1505.0,75,38,1501.16410966619,67,37,1505.95388930848,57,34,1507.34570208049,0,0,,19,0,,12,0,,12,0,,0,0,,25,1,204.647509585804,8,0,,11,0,,8,0,,6,0,2,7,7,0,837,3335,37,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,223.53242,664.821569,0.25162539119301464,1198.944918382145,888.353989,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1200,13,18,32,4,31,36,214,117,1479.28785,1,1,536.187158,12,4,521.449279,12,12,1181.671658,90,41,2416.338191,25,2,709.464231,11,4,89.095877,910.314511,562.991511,438.776975,697.125656,681.584256,278.578296,78,41,1477.0,76,39,1491.0,60,37,1498.0,78,41,1479.28784990512,76,39,1494.47081523025,60,37,1502.68062280756,0,0,,18,0,,19,0,,11,0,,0,0,,34,1,239.500239250842,12,0,,9,0,,7,0,,11,7,2,11,7,2,1025,3801,67,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,13.0,153.2,0.08485639686684074,438.776975,910.314511,0.3252388585602563,1349.091486,1349.091486,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1350,6,8,27,3,14,30,222,136,1432.67842,2,2,529.818471,12,2,527.415795,20,13,1175.963163,107,51,2224.706241,40,3,681.056389,17,6,54.677692,926.289184,559.579178,316.671871,581.921538,929.721525,362.656481,75,40,1435.0,76,47,1428.0,71,49,1442.0,75,40,1441.2110032946,76,47,1432.67841988998,71,49,1442.06295027691,0,0,,15,0,,15,0,,4,0,,0,0,,23,1,180.750915460996,8,0,,7,0,,8,0,,5,3,1,5,6,1,1129,4217,44,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,316.671871,926.289184,0.2547721585693608,1342.34602857,1242.961055,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1500,9,8,36,5,17,41,242,146,1384.037931,5,5,518.050843,17,6,516.132267,34,28,1113.850898,120,71,2097.20044,26,2,710.263759,23,10,4.951035,684.583577,414.824593,269.018734,543.517876,725.73341,220.748625,85,49,1379.0,86,50,1421.0,71,47,1400.0,85,49,1384.03793127996,86,50,1427.91956447761,71,47,1401.97789031617,0,0,,11,0,,11,0,,6,0,,0,0,,27,0,,6,0,,11,0,,5,0,,9,1,0,7,8,2,1372,4564,58,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,269.018734,684.583577,0.28210788805439463,1335.63429842715,953.602311,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h0_nocontrol_lcd1000_x18_20260906,1650,6,10,40,1,16,41,249,156,1350.567788,4,4,523.769491,14,2,533.09363,36,35,1053.420861,121,79,2062.510159,24,0,0.0,30,22,1.693537,758.923787,402.430977,241.249868,763.798085,736.133978,314.016598,85,52,1344.0,88,51,1386.0,76,53,1379.0,85,52,1350.56778801282,88,51,1387.32958597391,76,53,1379.51212139675,0,0,,18,0,,19,0,,9,0,,0,0,,40,4,108.182124045073,8,0,,8,0,,11,0,,5,5,1,5,11,0,1543,4870,57,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,241.249868,758.923787,0.24120798102805457,1328.9561269350143,1000.1736549999999,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
